date,race,rank,boat,regno,name,motor,exhib,course,st
2026-05-13,9,03,3,3998,冨成謙児,38,6.93,3,0.17
2026-05-13,9,04,5,4298,宮下元胤,10,6.95,5,0.16
2026-05-13,9,05,6,3713,伊藤誠二,36,6.98,6,0.14
2026-05-13,9,06,1,3482,金子猛志,41,7.07,1,0.21
2026-05-13,10,01,5,4188,久田敏之,68,7.01,5,0.09
2026-05-13,10,02,1,4287,今井貴士,59,6.96,1,0.05
2026-05-13,10,03,2,4228,吉田慎二郎,33,6.96,2,0.06
2026-05-13,10,04,3,4151,下河誉史,71,6.98,3,0.05
2026-05-13,10,05,6,4076,杉田篤光,60,6.93,6,0.18
2026-05-13,10,06,4,4145,小澤学,49,7.11,4,0.26
2026-05-13,11,01,1,4545,岡村慶太,57,6.88,1,0.08
2026-05-13,11,02,3,4474,渡辺崇,55,6.93,3,0.08
2026-05-13,11,03,4,5082,一色凌雅,24,6.93,4,0.18
2026-05-13,11,04,2,4191,赤羽克也,43,6.99,2,0.10
2026-05-13,11,05,5,4478,櫻本あゆみ,62,6.87,5,0.16
2026-05-13,11,06,6,4294,古賀繁輝,44,6.94,6,0.12
2026-05-13,12,01,1,4166,吉田拡郎,25,6.76,1,0.26
2026-05-13,12,02,5,3870,寺嶋雄,19,6.92,5,0.14
2026-05-13,12,03,4,4006,小野勇作,34,6.89,4,0.21
2026-05-13,12,04,2,4737,竹井貴史,29,6.88,2,0.27
2026-05-13,12,05,6,3654,武田光史,58,6.83,6,0.10
2026-05-13,12,06,3,5243,三馬崇史,17,6.79,3,0.21
2026-05-14,1,01,1,4690,高石梨菜,22,6.86,1,0.24
2026-05-14,1,02,4,4474,渡辺崇,55,6.87,4,0.15
2026-05-14,1,03,2,4389,伊藤喜智,54,6.92,2,0.19
2026-05-14,1,04,6,4743,木村仁紀,45,6.9,5,0.15
2026-05-14,1,05,3,3930,岸本隆,75,6.95,3,0.15
2026-05-14,1,06,5,5436,市川瑚幸,14,6.88,6,0.14
2026-05-14,2,01,4,3579,中里優子,39,6.83,4,0.19
2026-05-14,2,02,1,4294,古賀繁輝,44,6.76,1,0.21
2026-05-14,2,03,5,3681,山谷央,66,6.85,5,0.17
2026-05-14,2,04,3,4006,小野勇作,34,6.76,3,0.32
2026-05-14,2,05,6,5069,山崎小葉音,56,6.74,6,0.22
2026-05-14,2,06,2,3870,寺嶋雄,19,6.82,2,0.27
2026-05-14,3,01,5,4228,吉田慎二郎,33,6.72,5,0.14
2026-05-14,3,02,3,3713,伊藤誠二,36,6.88,3,0.18
2026-05-14,3,03,1,3947,寺本昇平,73,6.8,1,0.22
2026-05-14,3,04,2,4151,下河誉史,71,6.82,2,0.19
2026-05-14,3,05,6,4191,赤羽克也,43,6.73,6,0.24
2026-05-14,3,06,4,4854,大橋由珠,61,6.73,4,0.13
2026-05-14,4,01,1,5007,近藤雄一郎,63,6.93,1,0.10
2026-05-14,4,02,3,3582,吉川昭男,67,6.89,3,0.16
2026-05-14,4,03,2,4076,杉田篤光,60,6.97,2,0.15
2026-05-14,4,04,4,4463,三苫晃幸,28,6.9,4,0.13
2026-05-14,4,05,5,5082,一色凌雅,24,7.0,5,0.22
2026-05-14,4,06,6,4287,今井貴士,59,7.0,6,0.17
2026-05-14,5,01,1,4474,渡辺崇,55,6.76,1,0.12
2026-05-14,5,02,2,4545,岡村慶太,57,6.78,2,0.09
2026-05-14,5,03,5,3482,金子猛志,41,6.95,5,0.11
2026-05-14,5,04,6,5252,荒木颯斗,20,6.77,6,0.14
2026-05-14,5,05,4,5204,宇恵有香,27,6.77,4,0.15
2026-05-14,5,06,3,4708,半田尚也,53,6.89,3,0.15
2026-05-14,6,01,5,4743,木村仁紀,45,6.71,5,0.16
2026-05-14,6,02,4,4737,竹井貴史,29,6.83,4,0.13
2026-05-14,6,03,1,3579,中里優子,39,6.77,1,0.15
2026-05-14,6,04,2,3289,高橋淳美,47,6.86,2,0.14
2026-05-14,6,05,3,5101,表健太,31,6.84,3,0.16
2026-05-14,6,06,6,3998,冨成謙児,38,6.72,6,0.22
2026-05-14,7,01,1,4042,丸岡正典,37,6.79,1,0.12
2026-05-14,7,02,2,4294,古賀繁輝,44,6.82,2,0.15
2026-05-14,7,03,6,4281,大澤大夢,40,6.79,6,0.07
2026-05-14,7,04,5,3713,伊藤誠二,36,6.82,5,0.10
2026-05-14,7,05,3,3294,野中義生,72,6.81,3,0.18
2026-05-14,7,06,4,4690,高石梨菜,22,6.81,4,0.11
2026-05-14,8,01,1,5243,三馬崇史,17,6.74,1,0.22
2026-05-14,8,02,4,4391,松田祐季,46,6.82,4,0.14
2026-05-14,8,03,2,4463,三苫晃幸,28,6.76,2,0.22
2026-05-14,8,04,5,4145,小澤学,49,6.79,5,0.17
2026-05-14,8,05,3,3870,寺嶋雄,19,6.77,3,0.21
2026-05-14,8,06,6,5436,市川瑚幸,14,6.74,6,0.16
2026-05-14,9,01,3,3654,武田光史,58,6.93,3,0.18
2026-05-14,9,02,2,4188,久田敏之,68,6.93,2,0.18
2026-05-14,9,03,5,4854,大橋由珠,61,6.78,5,0.10
2026-05-14,9,04,6,3482,金子猛志,41,7.09,6,0.13
2026-05-14,9,05,4,3681,山谷央,66,7.09,4,0.16
2026-05-14,9,06,1,3582,吉川昭男,67,6.9,1,0.19
2026-05-14,10,01,2,4287,今井貴士,59,7.01,2,0.11
2026-05-14,10,02,5,4389,伊藤喜智,54,6.84,5,0.16
2026-05-14,10,03,1,4228,吉田慎二郎,33,6.85,1,0.12
2026-05-14,10,04,6,4737,竹井貴史,29,6.93,6,0.08
2026-05-14,10,05,3,5051,松本純平,23,6.87,3,0.14
2026-05-14,10,06,4,4006,小野勇作,34,6.86,4,0.16
2026-05-14,11,01,6,4166,吉田拡郎,25,6.78,6,0.10
2026-05-14,11,02,4,3294,野中義生,72,7.0,4,0.17
2026-05-14,11,03,5,4076,杉田篤光,60,6.88,5,0.23
2026-05-14,11,04,3,5252,荒木颯斗,20,6.81,3,0.35
2026-05-14,11,05,1,4298,宮下元胤,10,6.86,1,0.29
2026-05-14,11,06,2,5069,山崎小葉音,56,6.81,2,0.41
2026-05-14,12,01,1,4391,松田祐季,46,6.85,1,0.21
2026-05-14,12,02,5,4042,丸岡正典,37,6.87,4,0.23
2026-05-14,12,03,2,4478,櫻本あゆみ,62,6.72,2,0.19
2026-05-14,12,04,4,3998,冨成謙児,38,6.86,3,0.20
2026-05-14,12,05,6,4151,下河誉史,71,6.87,5,0.23
2026-05-14,12,K1,3,4545,岡村慶太,57,,,K
2026-05-15,1,01,3,4287,今井貴士,59,6.84,3,0.14
2026-05-15,1,02,2,5252,荒木颯斗,20,6.77,2,0.12
2026-05-15,1,03,4,3289,高橋淳美,47,6.81,4,0.18
2026-05-15,1,04,1,3870,寺嶋雄,19,6.74,1,0.09
2026-05-15,1,05,6,4281,大澤大夢,40,6.76,6,0.17
2026-05-15,1,06,5,5007,近藤雄一郎,63,6.86,5,0.19
2026-05-15,2,01,1,5204,宇恵有香,27,6.71,1,0.10
2026-05-15,2,02,3,4191,赤羽克也,43,6.77,3,0.12
2026-05-15,2,03,5,4145,小澤学,49,6.79,5,0.16
2026-05-15,2,04,4,3654,武田光史,58,6.82,4,0.15
2026-05-15,2,05,2,3294,野中義生,72,6.73,2,0.09
2026-05-15,2,06,6,5436,市川瑚幸,14,6.75,6,0.14
2026-05-15,3,01,2,4294,古賀繁輝,44,6.79,2,0.11
2026-05-15,3,02,5,4188,久田敏之,68,6.91,5,0.06
2026-05-15,3,03,3,5069,山崎小葉音,56,6.81,3,0.07
2026-05-15,3,04,4,5082,一色凌雅,24,6.76,4,0.13
2026-05-15,3,05,6,4854,大橋由珠,61,6.72,6,0.05
2026-05-15,3,06,1,4463,三苫晃幸,28,6.78,1,0.22
2026-05-15,4,01,2,4737,竹井貴史,29,6.75,2,0.21
2026-05-15,4,02,4,4228,吉田慎二郎,33,6.74,4,0.05
2026-05-15,4,03,5,4690,高石梨菜,22,6.79,5,0.09
2026-05-15,4,04,6,3681,山谷央,66,6.9,6,0.07
2026-05-15,4,S1,1,5101,表健太,31,6.8,1,0.20
2026-05-15,4,S0,3,4391,松田祐季,46,6.89,3,0.10
2026-05-15,5,01,1,3289,高橋淳美,47,6.88,1,0.08
2026-05-15,5,02,2,4076,杉田篤光,60,6.86,2,0.12
2026-05-15,5,03,3,3930,岸本隆,75,6.86,3,0.11
2026-05-15,5,04,6,4042,丸岡正典,37,6.87,6,0.22
2026-05-15,5,05,4,4474,渡辺崇,55,6.82,4,0.17
2026-05-15,5,06,5,4298,宮下元胤,10,6.8,5,0.21
2026-05-15,6,01,1,5051,松本純平,23,6.78,1,0.12
2026-05-15,6,02,2,4006,小野勇作,34,6.77,2,0.14
2026-05-15,6,03,5,4743,木村仁紀,45,6.82,5,0.10
2026-05-15,6,04,4,4151,下河誉史,71,6.79,4,0.08
2026-05-15,6,05,6,3947,寺本昇平,73,6.79,6,0.12
2026-05-15,6,06,3,5243,三馬崇史,17,6.77,3,0.12
2026-05-15,7,01,1,4478,櫻本あゆみ,62,6.76,1,0.05
2026-05-15,7,02,6,4166,吉田拡郎,25,6.73,5,0.02
2026-05-15,7,03,2,4389,伊藤喜智,54,6.88,2,0.10
2026-05-15,7,04,3,3582,吉川昭男,67,6.93,3,0.11
2026-05-15,7,05,5,5436,市川瑚幸,14,6.91,6,0.04
2026-05-15,7,F,4,5007,近藤雄一郎,63,6.96,4,F0.02
2026-05-15,8,01,1,5082,一色凌雅,24,6.88,1,0.16
2026-05-15,8,02,2,3654,武田光史,58,6.98,2,0.18
2026-05-15,8,03,3,4281,大澤大夢,40,6.86,3,0.18
2026-05-15,8,04,4,5204,宇恵有香,27,6.91,4,0.20
2026-05-15,8,05,5,5252,荒木颯斗,20,6.88,5,0.23
2026-05-15,8,06,6,5101,表健太,31,6.86,6,0.39
2026-05-15,9,01,3,4690,高石梨菜,22,6.92,3,0.12
2026-05-15,9,02,5,3998,冨成謙児,38,6.84,5,0.13
2026-05-15,9,03,1,3930,岸本隆,75,6.91,1,0.05
2026-05-15,9,04,2,4298,宮下元胤,10,6.96,2,0.10
2026-05-15,9,05,6,3713,伊藤誠二,36,6.87,6,0.12
2026-05-15,9,06,4,4191,赤羽克也,43,6.9,4,0.12
2026-05-15,10,01,2,3579,中里優子,39,6.98,2,0.11
2026-05-15,10,02,1,4287,今井貴士,59,6.92,1,0.14
2026-05-15,10,03,3,4737,竹井貴史,29,6.93,3,0.07
2026-05-15,10,04,6,4145,小澤学,49,6.95,6,0.17
2026-05-15,10,05,5,3482,金子猛志,41,7.02,5,0.13
2026-05-15,10,06,4,3947,寺本昇平,73,6.92,4,0.14
2026-05-15,11,01,1,4042,丸岡正典,37,6.9,1,0.09
2026-05-15,11,02,4,4391,松田祐季,46,6.93,4,0.23
2026-05-15,11,03,2,4188,久田敏之,68,6.87,2,0.05
2026-05-15,11,04,6,5051,松本純平,23,6.86,6,0.29
2026-05-15,11,05,3,4474,渡辺崇,55,6.88,3,0.14
2026-05-15,11,06,5,4294,古賀繁輝,44,6.84,5,0.25
2026-05-15,12,01,1,4166,吉田拡郎,25,6.8,1,0.21
2026-05-15,12,02,6,4478,櫻本あゆみ,62,6.86,6,0.14
2026-05-15,12,03,2,4743,木村仁紀,45,6.92,2,0.23
2026-05-15,12,04,3,4228,吉田慎二郎,33,6.87,3,0.20
2026-05-15,12,05,4,5243,三馬崇史,17,6.94,4,0.15
2026-05-15,12,06,5,4076,杉田篤光,60,6.96,5,0.20
2026-05-16,1,01,1,4281,大澤大夢,40,6.82,1,0.06
2026-05-16,1,02,2,3713,伊藤誠二,36,6.91,2,0.11
2026-05-16,1,03,3,3947,寺本昇平,73,6.91,3,0.12
2026-05-16,1,04,4,4854,大橋由珠,61,6.81,4,0.09
2026-05-16,1,05,6,5204,宇恵有香,27,6.84,5,0.15
2026-05-16,1,06,5,5436,市川瑚幸,14,6.88,6,0.12
2026-05-16,2,01,2,3482,金子猛志,41,6.93,2,0.15
2026-05-16,2,02,1,4145,小澤学,49,6.89,1,0.14
2026-05-16,2,03,4,3870,寺嶋雄,19,6.84,4,0.14
2026-05-16,2,04,6,3681,山谷央,66,6.87,6,0.12
2026-05-16,2,05,3,4298,宮下元胤,10,6.82,3,0.14
2026-05-16,2,06,5,5069,山崎小葉音,56,6.86,5,0.14
2026-05-16,3,01,4,4389,伊藤喜智,54,6.84,4,0.18
2026-05-16,3,02,1,3294,野中義生,72,6.85,1,0.19
2026-05-16,3,03,5,4228,吉田慎二郎,33,6.77,5,0.14
2026-05-16,3,04,6,3930,岸本隆,75,6.84,6,0.19
2026-05-16,3,05,2,4191,赤羽克也,43,6.83,2,0.25
2026-05-16,3,06,3,3289,高橋淳美,47,6.88,3,0.19
2026-05-16,4,01,2,5252,荒木颯斗,20,6.83,2,0.10
2026-05-16,4,02,3,4690,高石梨菜,22,6.82,3,0.16
2026-05-16,4,03,4,4294,古賀繁輝,44,6.92,4,0.10
2026-05-16,4,04,6,5007,近藤雄一郎,63,7.0,6,0.27
2026-05-16,4,05,5,4151,下河誉史,71,6.89,5,0.20
2026-05-16,4,06,1,4006,小野勇作,34,6.81,1,0.15
2026-05-16,5,01,1,3654,武田光史,58,6.86,1,0.09
2026-05-16,5,02,5,5051,松本純平,23,6.77,5,0.14
2026-05-16,5,03,3,4854,大橋由珠,61,6.73,3,0.12
2026-05-16,5,04,4,3579,中里優子,39,6.78,4,0.16
2026-05-16,5,05,2,3998,冨成謙児,38,6.82,2,0.12
2026-05-16,5,06,6,5082,一色凌雅,24,6.81,6,0.24
2026-05-16,6,01,1,3947,寺本昇平,73,6.88,1,0.16
2026-05-16,6,02,5,5243,三馬崇史,17,6.82,4,0.16
2026-05-16,6,03,4,4076,杉田篤光,60,6.9,3,0.19
2026-05-16,6,04,3,4287,今井貴士,59,6.93,2,0.17
2026-05-16,6,05,6,5436,市川瑚幸,14,6.86,5,0.28
2026-05-16,6,K0,2,5069,山崎小葉音,56,,,K
2026-05-16,7,01,1,3713,伊藤誠二,36,6.76,1,0.09
2026-05-16,7,02,5,4474,渡辺崇,55,6.83,5,0.11
2026-05-16,7,03,2,4145,小澤学,49,6.83,2,0.19
2026-05-16,7,04,3,4737,竹井貴史,29,6.79,3,0.09
2026-05-16,7,05,6,3870,寺嶋雄,19,6.76,6,0.12
2026-05-16,7,06,4,5204,宇恵有香,27,6.81,4,0.14
2026-05-16,8,01,3,3482,金子猛志,41,7.05,3,0.11
2026-05-16,8,02,4,4281,大澤大夢,40,6.9,4,0.10
2026-05-16,8,03,2,4151,下河誉史,71,6.91,2,0.09
2026-05-16,8,04,5,4191,赤羽克也,43,6.84,5,0.10
2026-05-16,8,05,1,4298,宮下元胤,10,6.81,1,0.10
2026-05-16,8,06,6,3289,高橋淳美,47,6.93,6,0.10
2026-05-16,9,01,1,3681,山谷央,66,6.79,1,0.05
2026-05-16,9,02,4,5082,一色凌雅,24,6.82,4,0.10
2026-05-16,9,03,6,3294,野中義生,72,6.8,6,0.10
2026-05-16,9,04,2,4690,高石梨菜,22,6.83,2,0.10
2026-05-16,9,05,3,3998,冨成謙児,38,6.77,3,0.11
2026-05-16,9,06,5,5252,荒木颯斗,20,6.72,5,0.11
2026-05-16,10,01,3,4294,古賀繁輝,44,6.9,3,0.09
2026-05-16,10,02,1,4228,吉田慎二郎,33,6.89,1,0.08
2026-05-16,10,03,5,3579,中里優子,39,6.93,5,0.20
2026-05-16,10,04,4,4287,今井貴士,59,6.99,4,0.13
2026-05-16,10,05,2,5243,三馬崇史,17,6.93,2,0.10
2026-05-16,10,06,6,4006,小野勇作,34,6.81,6,0.21
2026-05-16,11,01,1,5051,松本純平,23,6.88,1,0.10
2026-05-16,11,02,2,4474,渡辺崇,55,6.87,2,0.17
2026-05-16,11,03,3,4076,杉田篤光,60,6.91,3,0.17
2026-05-16,11,04,4,4737,竹井貴史,29,6.93,4,0.19
2026-05-16,11,05,5,4389,伊藤喜智,54,6.84,6,0.14
2026-05-16,11,06,6,3654,武田光史,58,6.93,5,0.17
2026-05-16,12,01,1,4166,吉田拡郎,25,6.77,1,0.13
2026-05-16,12,02,4,4478,櫻本あゆみ,62,6.86,4,0.08
2026-05-16,12,03,3,4391,松田祐季,46,7.05,3,0.12
2026-05-16,12,04,2,4042,丸岡正典,37,6.93,2,0.14
2026-05-16,12,05,5,4188,久田敏之,68,6.91,5,0.05
2026-05-16,12,06,6,4743,木村仁紀,45,6.86,6,0.16
2026-06-18,1,01,3,4424,松尾昂明,29,6.87,3,0.16
2026-06-18,1,02,4,3377,塚田修二,32,6.91,4,0.27
2026-06-18,1,03,5,4319,三宅潤,12,6.89,5,0.22
2026-06-18,1,04,6,5383,中村楓,52,6.96,6,0.43
2026-06-18,1,05,2,3661,柳瀬興志,46,6.95,2,0.24
2026-06-18,1,06,1,4491,田中堅,51,6.84,1,0.22
2026-06-18,2,01,1,4581,吉村誠,27,6.87,1,0.22
2026-06-18,2,02,6,5137,川原涼,31,6.98,6,0.31
2026-06-18,2,03,2,3226,浦田信義,44,6.95,2,0.26
2026-06-18,2,04,5,5022,伊藤尚汰,20,6.72,5,0.29
2026-06-18,2,05,4,4429,豊田泰洋,30,6.85,4,0.26
2026-06-18,2,06,3,3419,栗原謙治,24,6.87,3,0.29
2026-06-18,3,01,4,4261,岡祐臣,10,6.8,4,0.21
2026-06-18,3,02,1,4315,山崎昂介,19,6.85,1,0.17
2026-06-18,3,03,5,4040,廣瀬将亨,43,6.86,5,0.22
2026-06-18,3,04,2,3776,横井健太,35,6.95,2,0.15
2026-06-18,3,05,3,3642,大塚浩二,40,6.93,3,0.19
2026-06-18,3,06,6,4863,三浦裕貴,41,6.94,6,0.17
2026-06-18,4,01,1,5023,久永祥平,34,6.95,1,0.02
2026-06-18,4,02,2,4757,山田祐也,33,7.02,2,0.05
2026-06-18,4,03,3,3747,國崎良春,48,6.95,3,0.08
2026-06-18,4,04,4,3939,渡辺真至,47,6.88,4,0.12
2026-06-18,4,05,5,3976,内田圭,45,6.94,5,0.15
2026-06-18,4,06,6,4962,畑竜生,22,6.75,6,0.28
2026-06-18,5,01,2,3377,塚田修二,32,6.97,2,0.10
2026-06-18,5,02,1,4234,野相弘司,50,6.9,1,0.08
2026-06-18,5,03,3,4950,高岡竜也,18,6.87,3,0.07
2026-06-18,5,04,6,4331,三好勇人,21,7.03,4,0.09
2026-06-18,5,05,5,4427,秦英悟,26,6.94,6,0.13
2026-06-18,5,06,4,3587,武田信一,37,7.04,5,0.14
2026-06-18,6,01,2,4588,田中京介,39,7.0,2,0.14
2026-06-18,6,02,3,3661,柳瀬興志,46,6.95,3,0.20
2026-06-18,6,03,4,4034,西原明生,25,6.95,4,0.20
2026-06-18,6,04,6,4715,村上遼,49,6.99,6,0.24
2026-06-18,6,05,5,4119,泥谷一毅,28,6.95,5,0.17
2026-06-18,6,06,1,3072,西田靖,36,6.89,1,0.17
2026-06-18,7,01,3,4468,大池佑来,11,6.71,3,0.17
2026-06-18,7,02,6,4424,松尾昂明,29,6.82,6,0.17
2026-06-18,7,03,2,5098,大江純,13,6.72,2,0.19
2026-06-18,7,04,1,4429,豊田泰洋,30,6.74,1,0.14
2026-06-18,7,05,4,5273,山下拓巳,15,6.75,4,0.25
2026-06-18,7,06,5,3642,大塚浩二,40,6.76,5,0.27
2026-06-18,8,01,3,4863,三浦裕貴,41,6.94,3,0.12
2026-06-18,8,02,2,5022,伊藤尚汰,20,6.82,2,0.18
2026-06-18,8,03,4,4335,若林将,23,7.04,4,0.13
2026-06-18,8,04,1,4319,三宅潤,12,6.95,1,0.21
2026-06-18,8,05,5,3372,加藤雅之,17,7.02,5,0.20
2026-06-18,8,06,6,4565,西村豪洋,16,6.92,6,0.26
2026-06-18,9,01,1,4040,廣瀬将亨,43,6.88,1,0.13
2026-06-18,9,02,3,4234,野相弘司,50,6.9,3,0.14
2026-06-18,9,03,4,5137,川原涼,31,6.61,4,0.18
2026-06-18,9,04,5,4491,田中堅,51,6.84,5,0.21
2026-06-18,9,05,2,4962,畑竜生,22,6.84,2,0.17
2026-06-18,9,06,6,5226,藤田俊祐,38,6.81,6,0.25
2026-06-18,10,01,2,4331,三好勇人,21,6.94,2,0.19
2026-06-18,10,02,6,3747,國崎良春,48,6.91,6,0.16
2026-06-18,10,03,1,4119,泥谷一毅,28,6.83,1,0.18
2026-06-18,10,04,3,4633,森智也,14,6.97,3,0.16
2026-06-18,10,05,5,4315,山崎昂介,19,6.85,5,0.17
2026-06-18,10,06,4,3226,浦田信義,44,6.95,4,0.14
2026-06-18,11,01,1,4950,高岡竜也,18,6.89,1,0.11
2026-06-18,11,02,5,4261,岡祐臣,10,6.86,5,0.15
2026-06-18,11,03,3,5023,久永祥平,34,6.99,3,0.11
2026-06-18,11,04,2,4411,沢田昭宏,53,7.0,2,0.09
2026-06-18,11,05,4,4588,田中京介,39,6.99,4,0.12
2026-06-18,11,06,6,5098,大江純,13,6.8,6,0.15
2026-06-18,12,01,2,4427,秦英悟,26,6.85,2,0.06
2026-06-18,12,02,1,4335,若林将,23,7.03,1,0.07
2026-06-18,12,03,5,4757,山田祐也,33,7.01,5,0.09
2026-06-18,12,04,3,4581,吉村誠,27,6.95,3,0.03
2026-06-18,12,05,4,4715,村上遼,49,6.94,4,0.07
2026-06-18,12,06,6,4468,大池佑来,11,6.92,6,0.15
2026-06-19,1,01,2,3587,武田信一,37,6.99,2,0.14
2026-06-19,1,02,5,4468,大池佑来,11,6.91,5,0.13
2026-06-19,1,03,6,5023,久永祥平,34,6.91,6,0.14
2026-06-19,1,04,1,4565,西村豪洋,16,6.9,1,0.29
2026-06-19,1,05,4,4491,田中堅,51,7.0,4,0.14
2026-06-19,1,06,3,3372,加藤雅之,17,6.95,3,0.18
2026-06-19,2,01,1,4715,村上遼,49,7.03,1,0.08
2026-06-19,2,02,5,3747,國崎良春,48,6.98,5,0.15
2026-06-19,2,03,2,3419,栗原謙治,24,7.01,3,0.14
2026-06-19,2,04,4,3072,西田靖,36,6.99,2,0.24
2026-06-19,2,05,6,3377,塚田修二,32,6.98,6,0.17
2026-06-19,2,S1,3,5137,川原涼,31,6.67,4,0.10
2026-06-19,3,01,2,4119,泥谷一毅,28,7.01,2,0.11
2026-06-19,3,02,3,4335,若林将,23,7.03,3,0.03
2026-06-19,3,03,1,5098,大江純,13,6.85,1,0.02
2026-06-19,3,04,4,3776,横井健太,35,7.0,4,0.09
2026-06-19,3,05,5,5383,中村楓,52,7.0,5,0.10
2026-06-19,3,06,6,4034,西原明生,25,6.98,6,0.25
2026-06-19,4,01,1,3661,柳瀬興志,46,7.06,1,0.11
2026-06-19,4,02,3,5226,藤田俊祐,38,7.0,3,0.13
2026-06-19,4,03,5,3939,渡辺真至,47,6.95,5,0.10
2026-06-19,4,04,2,4633,森智也,14,7.11,2,0.11
2026-06-19,4,05,6,4757,山田祐也,33,7.02,6,0.06
2026-06-19,4,06,4,4234,野相弘司,50,6.89,4,0.10
2026-06-19,5,01,2,3976,内田圭,45,7.05,2,0.19
2026-06-19,5,02,6,4581,吉村誠,27,6.99,5,0.22
2026-06-19,5,03,5,4411,沢田昭宏,53,7.0,6,0.19
2026-06-19,5,04,1,3226,浦田信義,44,7.06,1,0.19
2026-06-19,5,05,3,5273,山下拓巳,15,6.92,3,0.19
2026-06-19,5,06,4,3372,加藤雅之,17,7.04,4,0.27
2026-06-19,6,01,2,4468,大池佑来,11,6.83,2,0.20
2026-06-19,6,02,5,4950,高岡竜也,18,6.9,5,0.10
2026-06-19,6,03,4,4319,三宅潤,12,6.92,4,0.14
2026-06-19,6,04,6,4315,山崎昂介,19,6.98,6,0.15
2026-06-19,6,05,3,4429,豊田泰洋,30,6.92,3,0.11
2026-06-19,6,06,1,5137,川原涼,31,6.73,1,0.30
2026-06-19,7,01,5,4715,村上遼,49,7.04,4,0.09
2026-06-19,7,02,6,4261,岡祐臣,10,6.96,5,0.17
2026-06-19,7,03,3,4331,三好勇人,21,7.0,3,0.15
2026-06-19,7,04,2,5023,久永祥平,34,7.04,2,0.15
2026-06-19,7,05,1,5022,伊藤尚汰,20,6.88,1,0.13
2026-06-19,7,06,4,5383,中村楓,52,7.02,6,0.07
2026-06-19,8,01,4,4427,秦英悟,26,6.91,4,0.09
2026-06-19,8,02,2,3642,大塚浩二,40,6.97,2,0.12
2026-06-19,8,03,6,3587,武田信一,37,6.98,6,0.12
2026-06-19,8,04,1,5226,藤田俊祐,38,6.91,1,0.14
2026-06-19,8,05,3,5098,大江純,13,6.91,3,0.11
2026-06-19,8,06,5,3419,栗原謙治,24,7.03,5,0.14
2026-06-19,9,01,3,4757,山田祐也,33,7.0,3,0.07
2026-06-19,9,02,1,4411,沢田昭宏,53,6.9,1,0.19
2026-06-19,9,03,6,4119,泥谷一毅,28,6.9,5,0.13
2026-06-19,9,04,5,4565,西村豪洋,16,7.07,4,0.06
2026-06-19,9,05,2,3747,國崎良春,48,6.93,2,0.18
2026-06-19,9,06,4,4863,三浦裕貴,41,7.04,6,0.15
2026-06-19,10,01,2,4319,三宅潤,12,6.95,3,0.09
2026-06-19,10,02,5,3776,横井健太,35,6.9,5,0.15
2026-06-19,10,03,4,4581,吉村誠,27,6.97,4,0.14
2026-06-19,10,04,1,4962,畑竜生,22,6.98,1,0.23
2026-06-19,10,05,6,4633,森智也,14,7.01,6,0.17
2026-06-19,10,06,3,3072,西田靖,36,6.89,2,0.18
2026-06-19,11,01,2,4335,若林将,23,7.02,2,0.10
2026-06-19,11,02,4,4040,廣瀬将亨,43,6.93,4,0.07
2026-06-19,11,03,1,4588,田中京介,39,7.06,1,0.04
2026-06-19,11,04,5,4331,三好勇人,21,6.97,5,0.05
2026-06-19,11,05,6,5273,山下拓巳,15,6.89,6,0.05
2026-06-19,11,S1,3,3939,渡辺真至,47,7.02,3,0.10
2026-06-19,12,01,1,4427,秦英悟,26,6.9,1,0.16
2026-06-19,12,02,3,4034,西原明生,25,6.96,3,0.24
2026-06-19,12,03,2,4261,岡祐臣,10,6.86,2,0.20
2026-06-19,12,04,5,4424,松尾昂明,29,6.9,5,0.18
2026-06-19,12,05,6,4950,高岡竜也,18,6.83,6,0.15
2026-06-19,12,06,4,3976,内田圭,45,7.01,4,0.23
2026-06-20,1,01,1,4863,三浦裕貴,41,7.01,1,0.15
2026-06-20,1,02,4,5137,川原涼,31,6.64,4,0.17
2026-06-20,1,03,3,4335,若林将,23,6.88,3,0.11
2026-06-20,1,04,6,4234,野相弘司,50,6.92,6,0.24
2026-06-20,1,05,5,4962,畑竜生,22,6.93,5,0.13
2026-06-20,1,06,2,3372,加藤雅之,17,7.07,2,0.16
2026-06-20,2,01,1,4468,大池佑来,11,6.87,1,0.23
2026-06-20,2,02,2,4491,田中堅,51,6.89,2,0.20
2026-06-20,2,03,3,5022,伊藤尚汰,20,6.88,3,0.20
2026-06-20,2,04,4,5273,山下拓巳,15,6.91,4,0.34
2026-06-20,2,05,5,3226,浦田信義,44,7.01,5,0.28
2026-06-20,2,06,6,5383,中村楓,52,6.96,6,0.30
2026-06-20,3,01,2,4581,吉村誠,27,7.01,3,0.07
2026-06-20,3,02,3,4261,岡祐臣,10,6.9,4,0.07
2026-06-20,3,03,4,4565,西村豪洋,16,7.06,5,0.08
2026-06-20,3,04,6,4411,沢田昭宏,53,6.95,6,0.05
2026-06-20,3,05,5,3072,西田靖,36,6.95,2,0.03
2026-06-20,3,F,1,3587,武田信一,37,7.05,1,F0.01
2026-06-20,4,01,2,4715,村上遼,49,6.98,2,0.11
2026-06-20,4,02,4,3976,内田圭,45,7.01,4,0.15
2026-06-20,4,03,5,4633,森智也,14,7.02,5,0.16
