date,race,rname,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,c1_regno,c1_rank,win_boat,win_course,n_fins
2026-04-13,4,予選,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,3,3,まくり,2-5-1,20920,5197,03,2,2,6
2026-04-13,5,東京ベイラン,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南,5,3,逃げ,1-5-4,1660,4570,01,1,1,6
2026-04-13,6,予選,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,4,3,逃げ,1-2-3,3020,4779,01,1,1,6
2026-04-13,7,予選,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,4,3,まくり差し,5-6-1,58520,4853,03,5,5,6
2026-04-13,8,ベイブレイク,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南,4,3,差し,4-1-3,4110,4560,02,4,4,6
2026-04-13,9,予選特賞,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南,6,3,差し,2-1-4,3810,4375,02,2,2,6
2026-04-13,10,予選特賞,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,5,3,逃げ,1-4-3,1330,4706,01,1,1,6
2026-04-13,11,予選特選,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,5,3,まくり,2-5-3,9330,4679,06,2,2,6
2026-04-13,12,記者選抜,3,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,曇り,南,5,3,逃げ,1-2-3,1600,4682,01,1,1,6
2026-04-14,1,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,北,3,3,逃げ,1-2-3,2070,3992,01,1,1,6
2026-04-14,2,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,2,3,抜き,1-2-3,3610,5353,01,1,1,6
2026-04-14,3,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,北東,4,3,逃げ,1-5-3,9970,5193,01,1,1,6
2026-04-14,4,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,1,3,まくり,5-2-4,5980,5003,04,5,4,6
2026-04-14,5,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,2,3,逃げ,1-3-2,900,4131,01,1,1,6
2026-04-14,6,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,3,3,まくり,5-6-3,10380,4727,04,5,5,6
2026-04-14,7,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,3,3,まくり,3-1-5,17800,4401,02,3,3,6
2026-04-14,8,一般,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,北東,3,3,逃げ,1-2-3,4000,5044,01,1,1,6
2026-04-14,9,一般特選,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,2,3,まくり,4-2-3,3300,4843,06,4,6,6
2026-04-14,10,選抜,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,2,3,差し,2-1-6,4220,4216,02,2,2,6
2026-04-14,11,選抜,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,2,3,逃げ,1-3-2,880,4434,01,1,1,6
2026-04-14,12,優勝戦,4,ＢＴＳ河辺開設３１周年記念第２回ニッカン・コム杯,晴,南東,3,3,逃げ,1-4-3,1870,3159,01,1,1,6
2026-04-24,1,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,まくり,4-1-3,1500,3315,02,4,4,6
2026-04-24,2,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,まくり差し,3-2-5,2390,4195,04,3,3,6
2026-04-24,3,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,差し,2-5-1,2060,5271,03,2,2,6
2026-04-24,4,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北,3,3,差し,2-1-4,2250,5313,02,2,2,6
2026-04-24,5,東京ベイラン,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,3,3,逃げ,1-3-5,1700,4342,01,1,1,6
2026-04-24,6,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,3,3,恵まれ,4-6-3,5210,4355,F,4,4,6
2026-04-24,7,予選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,4,3,差し,2-5-1,5460,3544,03,2,2,6
2026-04-24,8,ベイブレイク,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,1,3,まくり,3-1-4,2980,4183,02,3,3,6
2026-04-24,9,予選特賞,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,2,3,逃げ,1-3-5,2110,4630,01,1,1,6
2026-04-24,10,予選特賞,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,2,3,逃げ,1-3-2,940,4826,01,1,1,6
2026-04-24,11,予選特選,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,3,3,逃げ,1-5-2,11960,3995,01,1,1,6
2026-04-24,12,平和島選抜,1,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,南東,1,3,逃げ,1-2-4,820,4337,01,1,1,6
2026-04-25,1,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,まくり,3-2-4,590,5200,05,3,3,6
2026-04-25,2,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,差し,2-6-5,3460,4093,05,2,2,6
2026-04-25,3,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北東,3,3,まくり,4-6-1,1250,3606,03,4,4,6
2026-04-25,4,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北東,1,3,差し,2-5-4,2310,5157,05,2,2,6
2026-04-25,5,東京ベイラン,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,東,1,3,逃げ,1-5-4,2390,5281,01,1,1,6
2026-04-25,6,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,逃げ,1-3-4,3850,5065,01,1,1,6
2026-04-25,7,予選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,逃げ,1-4-3,2770,4639,01,1,1,6
2026-04-25,8,ベイブレイク,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,東,1,3,まくり,4-5-1,1330,4793,03,4,4,6
2026-04-25,9,予選特賞,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,逃げ,1-2-5,650,4518,01,1,1,6
2026-04-25,10,予選特賞,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,東,1,3,逃げ,1-3-6,650,3841,01,1,1,6
2026-04-25,11,予選特選,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,逃げ,1-3-2,990,4760,01,1,1,6
2026-04-25,12,記者選抜,2,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,1,3,逃げ,1-5-2,1290,5088,01,1,1,6
2026-04-26,1,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,まくり差し,5-4-2,2850,3748,04,5,5,6
2026-04-26,2,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,1,3,まくり差し,4-2-6,1980,3502,05,4,4,6
2026-04-26,3,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,1,3,まくり,3-1-5,1390,4550,02,3,3,6
2026-04-26,4,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,差し,4-1-2,4660,3519,02,4,4,6
2026-04-26,5,東京ベイラン,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,2,3,逃げ,1-5-2,2320,4337,01,1,1,6
2026-04-26,6,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,3,3,差し,2-6-1,990,3793,03,2,2,6
2026-04-26,7,予選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,1,3,まくり差し,3-4-1,1430,4765,03,3,3,6
2026-04-26,8,ベイブレイク,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,3,3,差し,2-1-4,5900,4057,02,2,2,6
2026-04-26,9,予選特賞,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,東,2,3,まくり,2-3-6,3120,3463,05,2,2,6
2026-04-26,10,予選特賞,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,3,3,逃げ,1-2-3,2730,5281,01,1,1,6
2026-04-26,11,予選特選,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南東,3,3,まくり差し,3-1-2,1200,4794,02,3,3,6
2026-04-26,12,記者選抜,3,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,3,3,逃げ,1-5-4,3870,4659,01,1,1,6
2026-04-27,1,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,6,4,逃げ,1-3-2,2990,4408,01,1,1,6
2026-04-27,2,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,4,3,差し,2-4-1,1560,4766,03,2,2,6
2026-04-27,3,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北,3,3,差し,2-3-1,1270,3463,03,2,2,6
2026-04-27,4,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北,6,4,まくり,6-2-3,2230,4421,06,6,6,6
2026-04-27,5,東京ベイラン,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,北,6,4,逃げ,1-4-3,1330,4659,01,1,1,6
2026-04-27,6,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,4,3,まくり差し,6-2-1,2160,5250,03,6,5,6
2026-04-27,7,予選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,4,3,抜き,5-1-2,810,5076,02,5,5,6
2026-04-27,8,ベイブレイク,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,2,3,逃げ,1-2-6,7020,4789,01,1,1,6
2026-04-27,9,予選特賞,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,雨,北,3,3,逃げ,1-2-4,1040,4342,01,1,1,6
2026-04-27,10,予選特賞,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,雨,北,3,3,まくり,3-4-1,2800,5088,03,3,3,6
2026-04-27,11,予選特選,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,雨,北,4,3,差し,2-6-1,9390,4834,03,2,2,6
2026-04-27,12,記者選抜,4,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,雨,北,3,3,逃げ,1-3-4,340,4760,01,1,1,6
2026-04-28,1,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,5,3,まくり差し,5-1-6,1970,4093,02,5,5,6
2026-04-28,2,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,まくり,3-4-2,4370,4765,05,3,3,6
2026-04-28,3,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,5,3,逃げ,1-3-2,1930,3606,01,1,1,6
2026-04-28,4,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,7,4,逃げ,1-5-3,1260,4789,01,1,1,6
2026-04-28,5,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,差し,4-3-1,1990,5313,03,4,4,6
2026-04-28,6,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,まくり,3-4-5,1150,3519,04,3,3,6
2026-04-28,7,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,逃げ,1-5-4,9540,5250,01,1,1,6
2026-04-28,8,一般,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,差し,4-3-1,10660,4834,03,4,4,6
2026-04-28,9,一般特賞,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,逃げ,1-2-3,3110,4183,01,1,1,6
2026-04-28,10,準優勝戦,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,6,4,差し,2-4-1,5530,4826,03,2,2,6
2026-04-28,11,準優勝戦,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,7,5,逃げ,1-2-6,2460,4760,01,1,1,6
2026-04-28,12,準優勝戦,5,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,晴,南,7,6,逃げ,1-2-4,770,4337,01,1,1,6
2026-04-29,1,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,東,1,3,まくり差し,4-1-2,2500,3502,02,4,4,6
2026-04-29,2,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,まくり差し,4-2-1,1780,3519,03,4,4,6
2026-04-29,3,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,逃げ,1-3-2,780,4518,01,1,1,6
2026-04-29,4,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,逃げ,1-4-3,2010,5281,01,1,1,6
2026-04-29,5,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北,3,3,逃げ,1-5-2,14920,3995,01,1,1,6
2026-04-29,6,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,東,1,3,抜き,1-2-3,3050,4057,01,1,1,6
2026-04-29,7,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,逃げ,1-4-2,2150,5088,01,1,1,6
2026-04-29,8,一般,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,4,3,まくり,5-6-3,30970,4421,04,5,5,6
2026-04-29,9,一般特選,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,1,3,まくり差し,4-1-6,7580,3606,02,4,4,6
2026-04-29,10,選抜,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,差し,2-4-6,31110,4793,S2,2,2,6
2026-04-29,11,選抜,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,3,3,抜き,4-2-1,11180,4826,03,4,4,6
2026-04-29,12,優勝戦,6,ＢＴＳ黒石１７周年記念ウェーブ２１杯第７２回報知杯,曇り,北東,2,3,逃げ,1-3-2,860,4337,01,1,1,6
2026-05-03,1,予選,1,第２回京急開発グループ杯,晴,南,2,3,まくり,4-5-1,7240,3207,03,4,4,6
2026-05-03,2,東京ベイラン,1,第２回京急開発グループ杯,晴,南,3,3,逃げ,1-2-3,560,3966,01,1,1,6
2026-05-03,3,予選,1,第２回京急開発グループ杯,晴,南,5,3,逃げ,1-3-6,2490,4175,01,1,1,6
2026-05-03,4,予選,1,第２回京急開発グループ杯,晴,南,5,3,逃げ,1-2-4,2770,4110,01,1,1,6
2026-05-03,5,予選,1,第２回京急開発グループ杯,曇り,南,7,5,逃げ,1-3-6,38320,5175,01,1,1,6
2026-05-03,6,予選,1,第２回京急開発グループ杯,曇り,南,7,5,逃げ,1-2-5,1160,4152,01,1,1,6
2026-05-03,7,予選,1,第２回京急開発グループ杯,曇り,南,7,5,差し,2-5-1,5340,5047,03,2,2,6
2026-05-03,8,ベイブレイク,1,第２回京急開発グループ杯,曇り,南,5,5,まくり,3-1-6,13820,3385,02,3,3,6
2026-05-03,9,予選,1,第２回京急開発グループ杯,曇り,南,8,6,抜き,3-1-5,1210,4540,02,3,3,6
2026-05-03,10,予選特別,1,第２回京急開発グループ杯,曇り,南,9,7,逃げ,1-4-6,9460,4053,01,1,1,6
2026-05-03,11,予選特別,1,第２回京急開発グループ杯,曇り,南,8,7,抜き,3-1-5,10170,4036,02,3,3,6
2026-05-03,12,東京ベイ選抜,1,第２回京急開発グループ杯,曇り,南,7,7,まくり,3-1-6,2480,3590,02,3,3,6
2026-05-04,1,予選,2,第２回京急開発グループ杯,晴,南,6,5,逃げ,1-2-3,5140,4113,01,1,1,6
2026-05-04,2,東京ベイラン,2,第２回京急開発グループ杯,晴,南,8,7,まくり,3-1-5,18200,4702,02,3,3,6
2026-05-04,3,予選,2,第２回京急開発グループ杯,晴,南,8,7,逃げ,1-2-6,3890,3850,01,1,1,6
2026-05-04,4,予選,2,第２回京急開発グループ杯,晴,南,8,7,逃げ,1-4-3,4480,3505,01,1,1,6
2026-05-04,5,予選,2,第２回京急開発グループ杯,晴,南,9,8,逃げ,1-2-4,2610,4103,01,1,1,6
2026-05-04,6,予選,2,第２回京急開発グループ杯,晴,南,8,8,まくり差し,5-1-3,5610,3857,02,5,5,6
2026-05-04,7,予選,2,第２回京急開発グループ杯,晴,南,8,8,差し,2-1-3,2560,4569,02,2,2,6
2026-05-04,8,ベイブレイク,2,第２回京急開発グループ杯,曇り,南,8,8,逃げ,1-4-6,3110,4560,01,1,1,6
2026-05-04,9,予選,2,第２回京急開発グループ杯,曇り,南,7,7,抜き,3-1-5,1770,4345,02,3,3,6
2026-05-04,10,予選特別,2,第２回京急開発グループ杯,曇り,南,7,7,抜き,2-1-3,2650,3911,02,2,2,6
2026-05-04,11,予選特別,2,第２回京急開発グループ杯,晴,南,7,7,逃げ,1-2-3,640,4140,01,1,1,6
2026-05-04,12,記者選抜,2,第２回京急開発グループ杯,曇り,南,3,5,逃げ,1-5-4,2600,4939,01,1,1,6
2026-05-05,1,予選,3,第２回京急開発グループ杯,晴,北東,1,3,差し,2-4-1,4550,4211,03,2,2,6
2026-05-05,2,東京ベイラン,3,第２回京急開発グループ杯,晴,北東,3,3,差し,2-4-6,30180,4140,04,2,2,6
2026-05-05,3,予選,3,第２回京急開発グループ杯,晴,南東,4,3,まくり差し,3-2-5,1680,4203,05,3,3,6
2026-05-05,4,予選,3,第２回京急開発グループ杯,晴,南東,3,3,まくり差し,5-2-6,12320,3583,05,5,5,6
2026-05-05,5,予選,3,第２回京急開発グループ杯,晴,南東,1,3,差し,3-6-5,5430,5153,06,3,3,6
2026-05-05,6,予選,3,第２回京急開発グループ杯,晴,南東,2,3,恵まれ,1-5-2,1280,4893,01,1,1,6
2026-05-05,7,予選,3,第２回京急開発グループ杯,晴,南,5,3,差し,4-1-5,23540,5035,02,4,4,6
2026-05-05,8,ベイブレイク,3,第２回京急開発グループ杯,晴,南,5,4,まくり,3-4-2,11930,3826,05,3,3,6
2026-05-05,9,予選,3,第２回京急開発グループ杯,晴,南,6,4,差し,5-2-1,3880,3993,03,5,5,6
2026-05-05,10,予選特別,3,第２回京急開発グループ杯,晴,南,6,4,逃げ,1-5-4,8200,4973,01,1,1,6
2026-05-05,11,予選特別,3,第２回京急開発グループ杯,晴,南,7,5,まくり差し,5-6-1,38960,4953,03,5,5,6
2026-05-05,12,記者選抜,3,第２回京急開発グループ杯,晴,南,6,5,差し,5-2-1,21330,3978,03,5,5,6
2026-05-06,1,予選,4,第２回京急開発グループ杯,曇り,南,4,3,逃げ,1-3-4,690,4274,01,1,1,6
2026-05-06,2,東京ベイラン,4,第２回京急開発グループ杯,曇り,南,5,3,まくり,5-1-2,19340,4939,02,5,5,6
2026-05-06,3,予選,4,第２回京急開発グループ杯,曇り,南,5,3,差し,2-1-6,2020,3805,02,2,2,6
2026-05-06,4,予選,4,第２回京急開発グループ杯,曇り,南,5,3,逃げ,1-3-4,3090,4505,01,1,1,6
2026-05-06,5,予選,4,第２回京急開発グループ杯,曇り,南,5,4,まくり,3-1-5,2730,3860,02,3,3,6
2026-05-06,6,予選,4,第２回京急開発グループ杯,曇り,南,4,4,差し,2-1-6,2620,4414,02,2,2,6
2026-05-06,7,予選,4,第２回京急開発グループ杯,晴,南,4,4,まくり,4-2-1,2050,4059,03,4,4,6
2026-05-06,8,ベイブレイク,4,第２回京急開発グループ杯,曇り,南,5,4,逃げ,1-2-3,800,3641,01,1,1,6
2026-05-06,9,予選,4,第２回京急開発グループ杯,曇り,南,5,4,逃げ,1-3-2,660,3590,01,1,1,6
2026-05-06,10,予選特別,4,第２回京急開発グループ杯,曇り,南,5,4,逃げ,1-6-4,3420,3966,01,1,1,6
2026-05-06,11,予選特別,4,第２回京急開発グループ杯,曇り,南,5,4,逃げ,1-5-3,3080,3978,01,1,1,6
2026-05-06,12,記者選抜,4,第２回京急開発グループ杯,曇り,南,3,3,逃げ,1-2-3,990,3613,01,1,1,6
2026-05-07,1,一般,5,第２回京急開発グループ杯,晴,南,5,3,抜き,3-1-5,3770,4569,02,3,3,6
2026-05-07,2,一般,5,第２回京急開発グループ杯,晴,南,5,3,逃げ,1-4-6,14390,4893,01,1,1,6
2026-05-07,3,一般,5,第２回京急開発グループ杯,晴,南,4,3,差し,2-1-3,3460,3805,02,2,2,6
2026-05-07,4,一般,5,第２回京急開発グループ杯,晴,南,4,3,逃げ,1-5-4,9210,4953,01,1,1,6
2026-05-07,5,一般,5,第２回京急開発グループ杯,晴,南,5,3,差し,2-4-1,2800,3857,03,2,2,6
2026-05-07,6,一般,5,第２回京急開発グループ杯,晴,南,5,3,抜き,5-2-1,8780,4103,03,5,5,6
2026-05-07,7,一般,5,第２回京急開発グループ杯,曇り,南,3,3,逃げ,1-3-6,1530,4345,01,1,1,6
2026-05-07,8,一般,5,第２回京急開発グループ杯,晴,南,4,3,まくり差し,3-4-1,4530,4175,03,3,3,6
2026-05-07,9,一般,5,第２回京急開発グループ杯,晴,南,5,3,差し,2-4-1,2630,4702,03,2,2,6
2026-05-07,10,準優勝戦,5,第２回京急開発グループ杯,晴,南,4,3,逃げ,1-2-3,340,3590,01,1,1,6
2026-05-07,11,準優勝戦,5,第２回京急開発グループ杯,晴,南,5,3,逃げ,1-6-2,2390,3966,01,1,1,6
2026-05-07,12,準優勝戦,5,第２回京急開発グループ杯,曇り,南,4,3,逃げ,1-2-4,1350,4939,01,1,1,6
2026-05-08,1,一般,6,第２回京急開発グループ杯,曇り,南,5,4,差し,2-5-1,3960,4211,03,2,2,6
2026-05-08,2,一般,6,第２回京急開発グループ杯,曇り,南,5,4,まくり差し,3-5-6,13150,3505,04,3,3,6
2026-05-08,3,一般,6,第２回京急開発グループ杯,曇り,南,3,3,抜き,5-4-3,25000,4414,06,5,5,6
2026-05-08,4,一般,6,第２回京急開発グループ杯,曇り,南,3,3,抜き,5-6-3,9240,3207,05,5,5,6
2026-05-08,5,一般,6,第２回京急開発グループ杯,曇り,南,5,4,まくり,4-6-1,28930,4152,03,4,4,6
2026-05-08,6,一般,6,第２回京急開発グループ杯,曇り,南,5,4,差し,4-3-1,3880,5153,03,4,4,6
2026-05-08,7,一般,6,第２回京急開発グループ杯,曇り,南,4,3,逃げ,1-2-3,810,4560,01,1,1,6
2026-05-08,8,一般,6,第２回京急開発グループ杯,曇り,南,7,5,まくり,4-2-1,2810,3911,03,4,4,6
2026-05-08,9,一般,6,第２回京急開発グループ杯,曇り,南,6,5,逃げ,1-5-6,960,3826,01,1,1,6
2026-05-08,10,特別選抜戦,6,第２回京急開発グループ杯,曇り,南,7,5,逃げ,1-2-4,560,4036,01,1,1,6
2026-05-08,11,特別選抜戦,6,第２回京急開発グループ杯,曇り,南,7,5,抜き,2-4-1,9540,3978,03,2,2,6
2026-05-08,12,優勝戦,6,第２回京急開発グループ杯,晴,南,3,3,逃げ,1-3-2,780,4939,01,1,1,6
2026-05-12,1,予選,1,ＢＯＡＴＢｏｙカップ,晴,南東,3,3,まくり,3-1-5,1670,4854,02,3,3,6
2026-05-12,2,東京ベイラン,1,ＢＯＡＴＢｏｙカップ,晴,南東,1,3,逃げ,1-3-4,750,4743,01,1,1,6
2026-05-12,3,予選,1,ＢＯＡＴＢｏｙカップ,晴,南東,1,3,差し,6-1-3,40580,4151,02,6,6,6
2026-05-12,4,予選,1,ＢＯＡＴＢｏｙカップ,晴,東,1,3,まくり,2-5-3,5010,4281,S0,2,3,6
2026-05-12,5,予選,1,ＢＯＡＴＢｏｙカップ,晴,南,3,3,まくり差し,4-3-5,5710,3998,06,4,4,6
2026-05-12,6,予選,1,ＢＯＡＴＢｏｙカップ,晴,南,4,3,逃げ,1-5-3,3530,4006,01,1,1,6
2026-05-12,7,予選,1,ＢＯＡＴＢｏｙカップ,晴,南,3,3,逃げ,1-2-6,1030,4478,01,1,1,6
2026-05-12,8,ベイブレイク,1,ＢＯＡＴＢｏｙカップ,晴,南,4,3,逃げ,1-4-6,3430,4191,01,1,1,6
2026-05-12,9,予選特賞,1,ＢＯＡＴＢｏｙカップ,晴,南,4,3,逃げ,1-2-3,2550,4076,01,1,1,6
2026-05-12,10,予選特賞,1,ＢＯＡＴＢｏｙカップ,晴,南,5,3,まくり,3-2-5,13240,3713,06,3,3,6
2026-05-12,11,予選特選,1,ＢＯＡＴＢｏｙカップ,晴,南,4,3,逃げ,1-4-2,1880,3654,01,1,1,6
2026-05-12,12,平和島選抜,1,ＢＯＡＴＢｏｙカップ,曇り,南,4,3,まくり差し,5-1-3,7500,4188,02,5,5,6
2026-05-13,1,予選,2,ＢＯＡＴＢｏｙカップ,晴,南,3,3,逃げ,1-3-5,2870,3681,01,1,1,6
2026-05-13,2,東京ベイラン,2,ＢＯＡＴＢｏｙカップ,晴,南,2,3,逃げ,1-3-4,930,5051,01,1,1,6
2026-05-13,3,予選,2,ＢＯＡＴＢｏｙカップ,晴,南,3,3,抜き,4-6-1,3170,4389,03,4,4,6
2026-05-13,4,予選,2,ＢＯＡＴＢｏｙカップ,晴,南東,4,3,差し,3-5-6,1410,4145,04,3,3,6
2026-05-13,5,予選,2,ＢＯＡＴＢｏｙカップ,晴,南東,2,3,差し,3-4-1,13840,3294,03,3,3,6
2026-05-13,6,予選,2,ＢＯＡＴＢｏｙカップ,晴,南,3,3,差し,4-2-1,3540,5069,03,4,3,6
2026-05-13,7,予選,2,ＢＯＡＴＢｏｙカップ,晴,南,4,3,逃げ,1-2-4,1370,4737,01,1,1,6
2026-05-13,8,ベイブレイク,2,ＢＯＡＴＢｏｙカップ,晴,南,4,3,まくり,4-3-5,8310,5252,04,4,4,6
2026-05-13,9,予選特賞,2,ＢＯＡＴＢｏｙカップ,晴,南,4,3,まくり差し,4-2-3,12610,3482,06,4,4,6
2026-05-13,10,予選特賞,2,ＢＯＡＴＢｏｙカップ,晴,南,4,3,まくり差し,5-1-2,1710,4287,02,5,5,6
