regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4815,伏島祐介,80,0.188,4,0.25,0.188,全国,23,12,0.083,,,38,0.079,0.105,,25,0.36,31,0.194,●,
4816,村松修二,108,0.176,3,0.333,0.176,全国,38,15,0.267,,,32,0.062,0.188,,36,0.222,31,0.387,,●
4817,渡邉翼,96,0.229,0,,0.229,全国,42,13,0.308,,,33,0.121,0.121,,28,0.571,35,0.286,,
4818,伏見俊介,54,0.019,6,0.0,0.019,全国,3,2,1.0,,,32,0.094,0.031,,12,0.167,24,0.125,●,
4819,蜂須瑞生,106,0.217,5,0.4,0.217,全国,40,16,0.5,,,38,0.053,0.132,,33,0.424,39,0.231,●,
4821,妻鳥晋也,111,0.135,6,0.167,0.135,全国,27,18,0.389,,,33,0.121,0.03,,44,0.386,28,0.214,●,
4822,百武翔,122,0.23,5,0.4,0.23,全国,46,15,0.6,,,40,0.05,0.275,●,36,0.528,44,0.364,,
4823,中村桃佳,101,0.248,3,0.333,0.248,全国,43,12,0.417,,,29,0.103,0.276,,37,0.432,33,0.455,,
4824,松井洪弥,125,0.176,5,0.0,0.176,全国,48,19,0.474,,,39,0.051,0.179,,38,0.526,42,0.286,,
4825,倉持莉々,100,0.24,10,0.3,0.24,全国,46,13,0.462,,,24,0.292,0.167,,36,0.556,33,0.515,,
4826,井上一輝,121,0.182,5,0.2,0.182,全国,60,12,0.25,,,39,0.205,0.205,,37,0.541,46,0.543,,
4828,松山将吾,107,0.299,3,0.0,0.299,全国,49,19,0.421,,,35,0.114,0.314,,30,0.633,39,0.487,,
4831,羽野直也,94,0.319,0,,0.319,全国,39,11,0.545,,,29,0.034,0.241,,33,0.455,30,0.4,,
4832,権藤俊光,116,0.25,3,0.0,0.25,全国,53,18,0.444,,,34,0.088,0.294,,38,0.526,34,0.471,,
4834,浜本裕己,125,0.192,10,0.3,0.192,全国,46,13,0.615,,,30,0.067,0.167,,37,0.351,37,0.216,●,
4835,橋本明,110,0.273,0,,0.273,全国,29,15,0.333,,,33,0.03,0.182,,40,0.3,29,0.276,,
4836,大谷健太,91,0.143,0,,0.143,全国,26,13,0.154,,,35,0.086,0.114,,31,0.29,30,0.233,●,
4837,酒井陽祐,94,0.245,0,,0.245,全国,27,16,0.688,,,22,0.045,0.045,,34,0.382,26,0.192,●,
4839,四宮与寛,99,0.192,0,,0.192,全国,40,18,0.333,,,28,0.143,0.214,,31,0.516,31,0.387,,
4840,鈴木秀茉,110,0.155,0,,0.155,全国,29,19,0.474,,,24,0.167,0.125,,38,0.395,30,0.3,,
4842,山下昂大,111,0.225,0,,0.225,全国,38,15,0.467,,,38,0.079,0.105,,36,0.5,34,0.235,●,
4843,深尾巴恵,64,0.156,3,0.0,0.156,全国,16,7,0.0,,,20,0.1,0.05,,22,0.364,23,0.261,,
4844,村上奈穂,111,0.144,0,,0.144,全国,31,20,0.35,,,29,0.034,0.172,,41,0.195,29,0.241,●,●
4845,前田紗希,85,0.176,0,,0.176,全国,41,13,0.462,,,22,0.136,0.273,,24,0.542,26,0.538,,
4846,佐藤駿介,91,0.132,0,,0.132,全国,26,16,0.125,,,30,0.0,0.067,,27,0.37,28,0.036,●,
4847,佐藤隆太郎,99,0.192,15,0.2,0.192,全国,43,14,0.214,,,36,0.139,0.222,,31,0.419,36,0.333,,
4848,仲谷颯仁,113,0.204,0,,0.204,全国,48,13,0.769,,,34,0.118,0.176,,38,0.474,40,0.375,,
4850,野中一平,123,0.236,6,0.333,0.236,全国,49,11,0.455,,,27,0.074,0.222,,41,0.561,37,0.378,,
4851,関浩哉,107,0.243,0,,0.243,全国,45,11,0.636,,,39,0.128,0.231,,36,0.583,37,0.486,,
4852,川原祐明,126,0.302,0,,0.302,全国,66,15,0.533,,,37,0.108,0.405,,43,0.605,41,0.537,,
4853,前原哉,63,0.111,3,0.0,0.111,全国,17,11,0.182,,,20,0.0,0.05,,19,0.211,22,0.091,●,●
4854,大橋由珠,61,0.164,8,0.25,0.164,全国,17,13,0.385,,,19,0.105,0.105,,20,0.3,19,0.263,,
4856,豊田健士郎,143,0.231,4,0.75,0.231,全国,64,18,0.389,,,44,0.136,0.273,●,47,0.553,50,0.5,,
4857,加藤翔馬,94,0.191,4,0.5,0.191,全国,38,9,0.444,,,33,0.091,0.212,,31,0.645,34,0.353,,
4861,田中宏樹,107,0.196,0,,0.196,全国,28,11,0.545,,,39,0.026,0.179,,38,0.395,28,0.25,,
4863,三浦裕貴,69,0.203,12,0.083,0.203,全国,19,11,0.273,,,28,0.0,0.214,,24,0.292,25,0.24,●,
4864,小川日紀太,87,0.184,4,0.0,0.184,全国,28,17,0.294,,,21,0.0,0.048,,31,0.387,26,0.077,●,
4865,立具敬司,51,0.235,5,0.0,0.235,全国,15,6,0.0,,,21,0.048,0.238,,17,0.235,20,0.3,,●
4866,橋本英一,84,0.179,0,,0.179,全国,16,12,0.25,,,26,0.038,0.038,,28,0.25,25,0.08,●,
4871,菊池宏志,91,0.187,0,,0.187,全国,28,16,0.312,,,29,0.0,0.138,,33,0.364,30,0.2,●,
4872,山下流心,120,0.15,3,0.0,0.15,全国,35,17,0.412,,,28,0.036,0.107,,39,0.282,39,0.205,●,
4873,蒲原健太,113,0.186,0,,0.186,全国,44,24,0.292,●,飛ぶ型,26,0.038,0.115,,42,0.357,39,0.256,,
4874,池田奈津美,6,0.167,0,,0.167,全国,32,23,0.217,,,,,,,27,0.407,22,0.364,,
4875,大塚康雅,97,0.175,9,0.222,0.175,全国,31,21,0.286,,,26,0.077,0.038,,30,0.4,29,0.207,●,
4876,梅木敬太,109,0.156,3,0.0,0.156,全国,31,12,0.25,,,39,0.026,0.128,,30,0.233,33,0.152,●,●
4877,鈴谷一平,112,0.143,4,0.0,0.143,全国,52,19,0.684,,,31,0.097,0.065,,35,0.4,36,0.306,,
4878,西岡育未,74,0.081,5,0.0,0.081,全国,24,18,0.389,,,18,0.056,0.056,,23,0.261,22,0.091,●,
4879,山崎鉄平,109,0.138,0,,0.138,全国,30,22,0.5,,,41,0.073,0.122,●,32,0.438,36,0.194,●,
4880,澤崎雄哉,94,0.255,1,0.0,0.255,全国,23,16,0.375,,,29,0.069,0.345,,30,0.333,29,0.379,,
4882,瀧川千依,60,0.117,0,,0.117,全国,12,9,0.0,,,22,0.0,0.091,,23,0.174,20,0.1,●,●
4883,岡部大輝,92,0.174,8,0.25,0.174,全国,26,9,0.222,,,21,0.095,0.19,,32,0.5,26,0.346,,
4884,勝浦真帆,64,0.188,0,,0.188,全国,29,11,0.455,,,18,0.056,0.111,,21,0.333,21,0.19,●,
4885,大山千広,52,0.269,0,,0.269,全国,25,9,0.556,,,14,0.143,0.143,,19,0.526,15,0.333,,
4886,入海馨,113,0.274,0,,0.274,全国,42,12,0.417,,,38,0.158,0.289,,34,0.588,38,0.474,,
4887,富澤祐作,104,0.154,8,0.125,0.154,全国,34,14,0.357,,,32,0.094,0.188,,35,0.314,30,0.3,,
4888,金児隆太,93,0.172,3,0.0,0.172,全国,32,18,0.222,,,19,0.105,0.211,,34,0.324,27,0.37,,
4889,後藤盛也,84,0.083,0,,0.083,全国,27,11,0.455,,,28,0.107,0.036,,29,0.241,29,0.103,●,●
4890,石川諒,111,0.216,0,,0.216,全国,35,14,0.214,,,34,0.088,0.206,,40,0.4,32,0.344,,
4891,寺島美里,91,0.187,4,0.0,0.187,全国,25,13,0.154,,,28,0.071,0.143,,33,0.303,27,0.222,●,
4892,柴田直哉,101,0.178,5,0.6,0.178,全国,23,14,0.286,,,31,0.065,0.097,,37,0.243,27,0.185,●,●
4893,渡邉真奈美,86,0.163,9,0.0,0.163,全国,27,17,0.353,,,21,0.0,0.095,,31,0.484,23,0.087,●,
4894,原村拓也,118,0.203,0,,0.203,全国,31,17,0.529,,,31,0.0,0.129,,38,0.237,29,0.172,●,●
4895,門間雄大,92,0.272,6,0.333,0.272,全国,27,15,0.333,,,24,0.083,0.25,,34,0.382,25,0.36,,
4896,花本剛,94,0.17,0,,0.17,全国,24,15,0.2,,,28,0.0,0.143,,34,0.265,28,0.107,●,
4897,深見亜由美,89,0.09,4,0.0,0.09,全国,25,19,0.211,,,28,0.0,0.0,,30,0.267,26,0.0,●,
4898,菊地敬介,93,0.226,3,0.333,0.226,全国,22,18,0.222,,,36,0.056,0.139,,30,0.3,32,0.312,,
4899,占部一真,87,0.126,9,0.0,0.126,全国,21,9,0.222,,,20,0.05,0.15,,33,0.212,22,0.227,●,●
4900,中田夕貴,102,0.176,0,,0.176,全国,43,13,0.385,,,33,0.091,0.182,,33,0.333,35,0.314,,
4901,出口舞有子,78,0.218,8,0.375,0.218,全国,22,10,0.1,,,16,0.0,0.188,,26,0.308,21,0.286,,
4902,山川雄大,112,0.188,0,,0.188,全国,30,18,0.278,,,28,0.071,0.143,,39,0.487,30,0.233,●,
4903,吉田凌太朗,133,0.218,0,,0.218,全国,56,14,0.286,,,39,0.051,0.231,,41,0.756,41,0.39,,
4904,松本一毅,125,0.2,0,,0.2,全国,39,22,0.545,,,35,0.086,0.143,,40,0.35,37,0.297,,
4905,土井祥伍,96,0.135,8,0.125,0.135,全国,20,12,0.25,,,27,0.037,0.148,,35,0.143,26,0.192,●,●
4906,鈴木雅希,107,0.224,8,0.375,0.224,全国,34,20,0.5,,,31,0.097,0.226,,39,0.41,31,0.323,,
4907,小池修平,117,0.205,2,0.5,0.205,全国,61,16,0.625,,,40,0.15,0.2,●,35,0.571,48,0.521,,
4908,上田龍星,105,0.229,4,0.25,0.229,全国,52,6,0.833,,,29,0.172,0.207,,33,0.424,38,0.5,,
4909,薮内瑞希,92,0.12,0,,0.12,全国,29,14,0.357,,,33,0.061,0.091,,30,0.333,35,0.171,●,
4910,中村泰平,114,0.167,0,,0.167,全国,62,11,0.636,,,30,0.1,0.233,,37,0.595,35,0.457,,
4911,片岡大地,91,0.297,11,0.182,0.297,全国,25,12,0.417,,,23,0.087,0.435,,30,0.333,26,0.5,,
4914,吉田裕平,127,0.11,0,,0.11,全国,41,5,0.4,,,37,0.243,0.081,,44,0.409,37,0.459,,
4917,岩橋裕馬,92,0.109,4,0.25,0.109,全国,24,17,0.118,,,27,0.037,0.074,,32,0.188,27,0.185,●,●
4918,川島拓郎,109,0.239,4,0.25,0.239,全国,26,9,0.111,,,31,0.032,0.226,,34,0.265,28,0.286,,
4919,吉田翔悟,82,0.28,4,0.25,0.28,全国,17,13,0.308,,,32,0.094,0.219,,23,0.435,27,0.222,●,
4924,中北涼,105,0.143,0,,0.143,全国,29,23,0.174,,,22,0.045,0.0,,40,0.35,27,0.037,●,
4925,森悠稀,109,0.193,0,,0.193,全国,40,19,0.316,,,33,0.03,0.182,,34,0.412,36,0.25,,
4926,吉川貴仁,82,0.195,3,0.0,0.195,全国,44,6,0.167,,,24,0.167,0.167,,21,0.81,30,0.6,,
4927,関野文,115,0.226,4,0.25,0.226,全国,49,22,0.364,●,飛ぶ型,33,0.121,0.182,,37,0.405,38,0.368,,
4928,栗城匠,98,0.224,0,,0.224,全国,46,19,0.526,,,29,0.069,0.207,,28,0.536,34,0.353,,
4930,佐藤悠,123,0.228,0,,0.228,全国,37,17,0.529,,,40,0.05,0.15,●,43,0.512,34,0.265,,
4931,木谷賢太,126,0.341,0,,0.341,全国,56,16,0.375,,,39,0.154,0.282,,44,0.682,41,0.463,,
4932,新開航,121,0.223,4,0.25,0.223,全国,54,14,0.571,,,40,0.125,0.175,●,39,0.564,42,0.405,,
4933,板橋侑我,101,0.257,4,0.0,0.257,全国,41,9,0.556,,,32,0.094,0.25,,34,0.471,33,0.333,,
4934,佐々木翔斗,115,0.191,5,0.0,0.191,全国,48,23,0.565,●,,38,0.053,0.132,,36,0.472,40,0.2,●,
4936,戸敷晃美,102,0.235,5,0.2,0.235,全国,37,11,0.364,,,33,0.152,0.152,,26,0.538,37,0.378,,
4938,小芦るり華,107,0.271,0,,0.271,全国,55,15,0.667,,,27,0.037,0.333,,40,0.475,34,0.471,,
4939,宮之原輝紀,105,0.162,22,0.136,0.162,全国,50,9,0.333,,,39,0.256,0.205,,37,0.459,38,0.526,,
4940,白石有美,42,0.167,6,0.0,0.167,全国,12,9,0.111,,,15,0.067,0.067,,13,0.154,15,0.133,●,
4941,孫崎百世,95,0.126,5,0.4,0.126,全国,25,17,0.471,,,27,0.074,0.222,,32,0.281,26,0.308,,
4942,柴田朋哉,103,0.243,0,,0.243,全国,38,19,0.368,,,36,0.028,0.111,,34,0.324,34,0.235,●,
4943,八木治樹,78,0.154,0,,0.154,全国,22,13,0.231,,,23,0.0,0.13,,28,0.107,22,0.182,●,●
4944,田代達也,100,0.17,14,0.286,0.17,全国,17,14,0.214,,,34,0.118,0.147,,33,0.303,26,0.269,,
4945,上村宏太,122,0.205,9,0.222,0.205,全国,19,18,0.222,,,32,0.062,0.094,,38,0.211,33,0.152,●,●
4947,間庭菜摘,95,0.211,5,0.0,0.211,全国,23,15,0.133,,,27,0.074,0.185,,33,0.394,25,0.2,●,
4948,木場悠介,101,0.178,4,0.25,0.178,全国,32,16,0.688,,,31,0.097,0.29,,35,0.257,29,0.379,,
4949,横田貴満,112,0.196,5,0.2,0.196,全国,54,18,0.5,,,30,0.067,0.167,,40,0.475,35,0.314,,
4950,高岡竜也,109,0.193,7,0.286,0.193,全国,43,8,0.375,,,31,0.065,0.161,,39,0.487,32,0.25,,
4951,新田洋一,106,0.189,0,,0.189,全国,36,17,0.353,,,32,0.031,0.125,,32,0.406,37,0.243,●,
4952,吉武真也,90,0.089,4,0.0,0.089,全国,21,11,0.273,,,25,0.0,0.0,,30,0.067,26,0.038,●,●
4953,尾上雅也,116,0.155,10,0.2,0.155,全国,46,8,0.125,,,35,0.114,0.171,,37,0.486,38,0.5,,
4954,内山峻輔,80,0.125,0,,0.125,全国,5,4,0.5,,,41,0.122,0.122,●,28,0.25,37,0.351,,
4956,齊藤大将,44,0.091,0,,0.091,全国,14,7,0.429,,,10,0.0,0.0,,17,0.294,12,0.167,,
4957,竹之内極,114,0.202,3,0.333,0.202,全国,30,13,0.692,,,35,0.086,0.057,,41,0.341,30,0.167,●,
4958,溝口海義也,136,0.265,5,0.2,0.265,全国,48,16,0.25,,,42,0.024,0.286,●,41,0.512,44,0.318,,
4959,井上忠政,126,0.198,8,0.375,0.198,全国,54,11,0.545,,,38,0.184,0.158,,43,0.581,44,0.364,,
4960,黒野元基,121,0.132,5,0.0,0.132,全国,58,10,0.7,,,32,0.188,0.25,,42,0.643,39,0.513,,
4961,西橋奈未,115,0.174,0,,0.174,全国,55,19,0.526,,,35,0.114,0.229,,38,0.526,40,0.45,,
4962,畑竜生,110,0.264,9,0.333,0.264,全国,46,15,0.333,,,31,0.065,0.194,,33,0.455,39,0.282,,
4963,實森美祐,115,0.209,0,,0.209,全国,47,12,0.583,,,32,0.125,0.156,,37,0.351,35,0.286,,
4964,土屋南,80,0.263,0,,0.263,全国,24,10,0.5,,,22,0.091,0.136,,29,0.517,23,0.348,,
4965,福岡泉水,87,0.149,0,,0.149,全国,22,13,0.231,,,24,0.0,0.0,,33,0.333,22,0.045,●,
4966,田川大貴,119,0.134,0,,0.134,全国,41,18,0.333,,,39,0.026,0.103,,38,0.368,38,0.132,●,
4967,中村魁生,111,0.243,10,0.1,0.243,全国,50,14,0.5,,,28,0.143,0.286,,36,0.556,40,0.55,,
4969,町田洸希,84,0.167,0,,0.167,全国,22,11,0.182,,,21,0.0,0.0,,33,0.333,22,0.091,●,
4973,栗原直也,110,0.155,5,0.2,0.155,全国,39,19,0.211,,,40,0.025,0.125,●,38,0.474,34,0.206,●,
4974,安井瑞紀,105,0.2,0,,0.2,全国,39,21,0.286,,,33,0.061,0.182,,36,0.444,33,0.333,,
4976,金山立樹,82,0.207,4,0.25,0.207,全国,24,17,0.353,,,22,0.091,0.136,,31,0.452,20,0.25,,
4977,馬野耀,98,0.235,0,,0.235,全国,39,17,0.471,,,25,0.16,0.12,,35,0.486,30,0.4,,
4978,山田和佐,119,0.193,0,,0.193,全国,35,19,0.316,,,37,0.108,0.108,,44,0.295,35,0.229,●,
4979,中野夢斗,105,0.19,5,0.2,0.19,全国,34,11,0.455,,,26,0.038,0.269,,37,0.378,28,0.321,,
4980,佐々木完太,123,0.171,5,0.0,0.171,全国,55,12,0.75,,,43,0.116,0.209,●,39,0.513,46,0.435,,
4981,牧山敦也,105,0.19,6,0.0,0.19,全国,27,15,0.067,,,30,0.067,0.133,,36,0.417,29,0.241,●,
4982,中村将隆,84,0.167,9,0.111,0.167,全国,23,12,0.5,,,27,0.037,0.111,,29,0.448,24,0.208,●,
4983,前田篤哉,119,0.193,3,0.333,0.193,全国,64,19,0.579,,,39,0.179,0.231,,40,0.5,43,0.558,,
4984,森下愛梨,87,0.287,5,0.2,0.287,全国,27,15,0.267,,,39,0.179,0.205,,25,0.4,32,0.5,,
4985,井本昌也,118,0.178,5,0.0,0.178,全国,64,17,0.412,,,34,0.088,0.176,,42,0.476,38,0.316,,
4987,島倉都,92,0.141,3,0.0,0.141,全国,25,15,0.133,,,28,0.0,0.107,,31,0.258,28,0.071,●,
4988,牟田奨太,102,0.049,3,0.333,0.049,全国,23,11,0.182,,,34,0.029,0.029,,36,0.167,31,0.097,●,●
4989,石原翼,117,0.239,4,0.5,0.239,全国,41,11,0.273,,,42,0.048,0.19,●,32,0.438,41,0.22,●,
4990,田中博子,42,0.071,0,,0.071,全国,9,7,0.286,,,17,0.0,0.0,,14,0.071,12,0.0,,
4991,宗行治哉,105,0.219,3,0.0,0.219,全国,45,14,0.643,,,29,0.069,0.241,,35,0.457,35,0.343,,
4992,廣瀬篤哉,110,0.082,7,0.0,0.082,全国,29,11,0.545,,,33,0.0,0.061,,40,0.1,27,0.111,●,●
4994,山本梨菜,108,0.25,0,,0.25,全国,52,19,0.474,,,32,0.156,0.25,,35,0.486,39,0.385,,
4995,田邉亮蔵,106,0.113,3,0.0,0.113,全国,28,14,0.357,,,32,0.031,0.125,,37,0.216,28,0.179,●,●
4997,濱崎寿里矢,62,0.081,0,,0.081,全国,15,12,0.333,,,16,0.0,0.0,,19,0.211,17,0.059,●,●
4998,中村かなえ,39,0.077,7,0.0,0.077,全国,8,4,0.25,,,7,0.0,0.143,,15,0.4,8,0.25,,
5000,岡本翔太郎,99,0.121,4,0.25,0.121,全国,24,12,0.583,,,31,0.065,0.161,,35,0.257,33,0.212,●,
5002,上田健太,110,0.255,6,0.333,0.255,全国,47,18,0.5,,,39,0.051,0.231,,36,0.417,40,0.325,,
5003,来田衣織,106,0.132,2,0.0,0.132,全国,24,15,0.4,,,17,0.0,0.059,,40,0.225,25,0.16,●,●
5004,河野主樹,109,0.174,9,0.0,0.174,全国,30,13,0.385,,,34,0.029,0.206,,37,0.324,30,0.267,,
5005,石田貴洋,94,0.223,0,,0.223,全国,34,18,0.444,,,28,0.107,0.214,,33,0.606,27,0.444,,
5006,久保原秀人,97,0.082,4,0.0,0.082,全国,19,15,0.2,,,28,0.0,0.036,,34,0.147,28,0.107,●,●
5007,近藤雄一郎,102,0.176,8,0.0,0.176,全国,28,15,0.467,,,31,0.097,0.129,,38,0.316,29,0.31,,
5008,羽野諒,85,0.2,4,0.0,0.2,全国,21,14,0.357,,,23,0.043,0.13,,29,0.379,26,0.192,●,
5009,大賀龍之介,109,0.165,4,0.0,0.165,全国,37,18,0.333,,,37,0.054,0.108,,38,0.474,39,0.154,●,
5010,宇留田翔平,121,0.14,6,0.167,0.14,全国,51,16,0.562,,,29,0.103,0.207,,39,0.385,34,0.382,,
5011,高木圭大,94,0.106,4,0.0,0.106,全国,21,14,0.357,,,25,0.04,0.12,,30,0.167,24,0.125,●,●
5012,加倉侑征,89,0.157,0,,0.157,全国,37,20,0.4,,,34,0.118,0.176,,28,0.393,37,0.351,,
5013,山下夏鈴,111,0.189,0,,0.189,全国,38,15,0.467,,,28,0.071,0.143,,38,0.342,33,0.303,,
5014,梶山涼斗,98,0.133,0,,0.133,全国,23,14,0.357,,,26,0.038,0.038,,31,0.323,27,0.074,●,
5015,高橋竜矢,101,0.257,0,,0.257,全国,50,5,0.6,,,28,0.107,0.393,,28,0.429,30,0.533,,
5016,宮田龍馬,104,0.337,3,0.333,0.337,全国,50,13,0.462,,,43,0.093,0.256,●,30,0.533,42,0.429,,
5017,澤田尚也,114,0.132,3,0.333,0.132,全国,48,9,0.333,,,34,0.088,0.118,,38,0.553,34,0.206,●,
5018,竹下大樹,128,0.25,0,,0.25,全国,67,14,0.714,,,29,0.069,0.276,,41,0.463,42,0.429,,
5019,柴田百恵,78,0.154,4,0.25,0.154,全国,27,18,0.444,,,22,0.227,0.091,,27,0.296,24,0.333,,
5020,宮村勇哉,92,0.13,4,0.0,0.13,全国,21,12,0.083,,,31,0.0,0.129,,25,0.36,31,0.129,●,
5022,伊藤尚汰,92,0.087,12,0.25,0.087,全国,20,15,0.4,,,23,0.087,0.043,,39,0.205,24,0.208,●,●
5023,久永祥平,100,0.27,8,0.5,0.27,全国,29,9,0.333,,,36,0.194,0.278,,35,0.486,30,0.5,,
5026,安河内健,121,0.14,0,,0.14,全国,55,9,0.444,,,36,0.111,0.111,,41,0.512,37,0.27,,
5027,重冨勇哉,109,0.211,0,,0.211,全国,25,17,0.412,,,33,0.061,0.152,,35,0.429,34,0.324,,
5028,原田才一郎,112,0.214,11,0.455,0.214,全国,54,12,0.583,,,31,0.129,0.129,,39,0.538,37,0.324,,
5029,中亮太,116,0.138,5,0.0,0.138,全国,49,12,0.5,,,33,0.182,0.121,,35,0.429,34,0.294,,
5031,渡辺空依,96,0.156,0,,0.156,全国,21,12,0.25,,,29,0.034,0.103,,32,0.219,29,0.138,●,●
5032,谷口知優,99,0.212,5,0.0,0.212,全国,32,15,0.4,,,30,0.067,0.2,,36,0.472,29,0.276,,
5033,藤原孝斗,91,0.099,4,0.25,0.099,全国,23,15,0.4,,,30,0.067,0.1,,29,0.138,27,0.222,●,●
5034,若林義人,109,0.22,4,0.0,0.22,全国,63,19,0.579,,,34,0.088,0.176,,42,0.476,40,0.325,,
5035,櫻井優,110,0.191,14,0.286,0.191,全国,27,15,0.4,,,29,0.0,0.172,,42,0.357,29,0.31,,
5036,福田翔吾,114,0.158,6,0.167,0.158,全国,29,15,0.333,,,32,0.031,0.188,,37,0.297,31,0.323,,
5037,田頭虎親,98,0.163,4,0.0,0.163,全国,25,17,0.235,,,39,0.103,0.103,,34,0.324,35,0.229,●,
5038,金田智博,99,0.202,4,0.0,0.202,全国,40,13,0.615,,,31,0.065,0.161,,36,0.389,33,0.364,,
5039,倉田茂将,108,0.13,0,,0.13,全国,31,15,0.467,,,23,0.087,0.0,,34,0.353,41,0.22,●,
5041,荒牧凪沙,94,0.128,4,0.0,0.128,全国,24,12,0.5,,,35,0.086,0.086,,34,0.265,33,0.212,●,
5042,畑田汰一,119,0.269,5,0.2,0.269,全国,51,16,0.438,,,26,0.077,0.192,,43,0.605,35,0.4,,
5043,中村日向,128,0.195,9,0.0,0.195,全国,47,17,0.529,,,41,0.171,0.171,●,46,0.5,43,0.419,,
5044,渡邉健,104,0.144,15,0.067,0.144,全国,34,13,0.154,,,34,0.059,0.118,,31,0.29,33,0.212,●,
5045,平川香織,130,0.285,10,0.3,0.285,全国,42,21,0.667,●,残す型,34,0.0,0.324,,44,0.568,38,0.421,,
5046,松山裕基,98,0.184,4,0.0,0.184,全国,25,15,0.133,,,25,0.08,0.28,,34,0.294,31,0.387,,
5047,國分将太郎,96,0.208,14,0.143,0.208,全国,30,16,0.312,,,32,0.0,0.25,,30,0.3,30,0.3,,
5048,眞鳥康太,127,0.165,0,,0.165,全国,18,9,0.222,,,70,0.1,0.171,●,33,0.303,35,0.229,●,
5049,松井友汰,98,0.306,6,0.5,0.306,全国,25,10,0.6,,,33,0.061,0.182,,32,0.594,35,0.343,,
5050,木下雄介,102,0.216,7,0.0,0.216,全国,36,15,0.4,,,30,0.1,0.267,,34,0.5,33,0.364,,
5051,松本純平,119,0.227,8,0.125,0.227,全国,52,8,0.375,,,35,0.057,0.257,,39,0.564,40,0.4,,
5052,赤井星璃菜,53,0.113,0,,0.113,全国,12,8,0.375,,,18,0.0,0.056,,16,0.125,19,0.053,●,●
5053,山口広樹,99,0.111,0,,0.111,全国,26,12,0.333,,,39,0.026,0.077,,30,0.233,34,0.088,●,●
5054,佐々木大河,111,0.189,4,0.25,0.189,全国,36,8,0.25,,,27,0.111,0.259,,38,0.5,30,0.467,,
5055,眞鳥章太,121,0.182,0,,0.182,全国,43,18,0.333,,,39,0.051,0.128,,34,0.471,39,0.256,,
5056,西岡成美,4,0.5,0,,0.5,全国,1,0,,,,1,0.0,0.0,,2,0.5,1,0.0,,
5057,上田紗奈,97,0.082,4,0.0,0.082,全国,29,10,0.2,,,23,0.087,0.0,,28,0.286,29,0.241,●,
5058,前原大道,131,0.282,4,0.0,0.282,全国,53,5,0.0,,,36,0.083,0.389,,42,0.476,44,0.591,,
5060,数原魁,104,0.173,5,0.2,0.173,全国,36,15,0.133,,,32,0.031,0.188,,37,0.297,31,0.323,,
5061,中村駿平,97,0.093,0,,0.093,全国,22,16,0.25,,,33,0.0,0.061,,33,0.242,27,0.074,●,●
5063,大塚雅治,101,0.168,5,0.0,0.168,全国,21,11,0.0,,,34,0.0,0.118,,32,0.25,31,0.161,●,
5064,品川二千翔,118,0.22,3,0.333,0.22,全国,42,16,0.438,,,35,0.029,0.229,,37,0.595,38,0.316,,
5065,伊久間陽優,97,0.072,9,0.111,0.072,全国,23,11,0.364,,,36,0.139,0.0,,27,0.407,31,0.194,●,
5066,鈴木孝明,115,0.252,9,0.222,0.252,全国,38,16,0.25,,,29,0.103,0.31,,39,0.615,30,0.5,,
5067,山田真聖,94,0.181,0,,0.181,全国,20,7,0.286,,,20,0.05,0.2,,35,0.4,18,0.333,,
5068,前田滉,111,0.216,3,0.333,0.216,全国,53,12,0.5,,,33,0.061,0.333,,37,0.649,34,0.471,,
5069,山崎小葉音,71,0.183,4,0.25,0.183,全国,23,14,0.429,,,18,0.0,0.0,,27,0.444,20,0.05,●,
5070,中島航,73,0.123,0,,0.123,全国,19,12,0.167,,,24,0.042,0.0,,28,0.214,19,0.0,●,●
5071,野見山拓己,98,0.143,8,0.125,0.143,全国,28,17,0.176,,,29,0.0,0.103,,33,0.152,31,0.226,●,●
5072,吉田杏美,32,0.0,4,0.0,0.0,全国,9,8,0.0,,,11,0.0,0.0,,10,0.1,10,0.0,,
5073,上原健次郎,100,0.23,0,,0.23,全国,36,20,0.45,,,33,0.03,0.364,,30,0.333,34,0.382,,
5074,大澤誠也,96,0.135,0,,0.135,全国,26,12,0.417,,,31,0.065,0.032,,33,0.455,32,0.094,●,
5075,中島秀治,130,0.238,0,,0.238,全国,50,29,0.31,●,飛ぶ型,40,0.125,0.25,●,42,0.643,39,0.41,,
5076,石原光,94,0.17,4,0.25,0.17,全国,23,10,0.3,,,32,0.031,0.188,,31,0.419,27,0.148,●,
5077,滝沢崚,56,0.161,0,,0.161,全国,11,10,0.3,,,9,0.0,0.111,,20,0.3,15,0.133,●,
5078,山川波乙,97,0.165,0,,0.165,全国,25,11,0.273,,,27,0.037,0.037,,33,0.364,29,0.103,●,
5079,大石真央,105,0.162,3,0.0,0.162,全国,28,17,0.353,,,35,0.029,0.114,,32,0.281,32,0.188,●,
5081,篠原飛翔,98,0.286,0,,0.286,全国,43,21,0.333,●,飛ぶ型,28,0.143,0.179,,32,0.531,30,0.3,,
