regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4404,岸蔭亮,89,0.09,5,0.2,0.09,全国,20,16,0.125,,,27,0.037,0.0,,31,0.226,25,0.04,●,●
4405,南野利騰,94,0.234,0,,0.234,全国,28,23,0.391,,,25,0.0,0.16,,34,0.382,25,0.12,●,
4406,幸野史明,120,0.125,0,,0.125,全国,27,11,0.364,,,46,0.022,0.065,●,39,0.256,32,0.156,●,
4407,鹿島敏弘,114,0.202,0,,0.202,全国,36,22,0.591,,,34,0.029,0.088,,36,0.306,35,0.114,●,
4408,仁科さやか,82,0.073,21,0.095,0.073,全国,19,8,0.5,,,18,0.056,0.0,,31,0.226,21,0.048,●,●
4409,坂元浩仁,108,0.231,7,0.143,0.231,全国,51,10,0.4,,,35,0.086,0.114,,36,0.472,36,0.333,,
4410,井上大輔,102,0.118,5,0.4,0.118,全国,33,20,0.3,,,26,0.115,0.115,,38,0.263,28,0.321,,
4411,沢田昭宏,123,0.211,12,0.083,0.211,全国,47,17,0.471,,,39,0.051,0.103,,38,0.447,38,0.184,●,
4413,水摩敦,121,0.248,3,0.333,0.248,全国,56,24,0.292,●,飛ぶ型,39,0.128,0.205,,39,0.538,45,0.422,,
4414,大澤真菜,75,0.053,4,0.25,0.053,全国,21,13,0.692,,,20,0.0,0.0,,29,0.138,17,0.059,●,●
4415,下出卓矢,122,0.115,4,0.0,0.115,全国,49,14,0.5,,,45,0.156,0.067,●,42,0.429,39,0.359,,
4416,三宅健太,107,0.187,3,0.0,0.187,全国,33,23,0.391,,,34,0.029,0.059,,33,0.303,34,0.206,●,
4417,服部剛,83,0.145,5,0.2,0.145,全国,26,15,0.4,,,21,0.095,0.143,,32,0.438,23,0.261,,
4418,茅原悠紀,104,0.25,0,,0.25,全国,60,13,0.385,,,32,0.125,0.25,,32,0.719,41,0.488,,
4419,原加央理,89,0.191,0,,0.191,全国,28,17,0.412,,,23,0.13,0.043,,29,0.379,26,0.192,●,
4420,津久井拓也,129,0.186,5,0.0,0.186,全国,49,25,0.44,●,,34,0.088,0.118,,44,0.545,37,0.162,●,
4421,森作広大,76,0.118,4,0.25,0.118,全国,20,15,0.133,,,27,0.0,0.074,,26,0.231,26,0.038,●,●
4422,永井亮次,100,0.11,4,0.0,0.11,全国,27,9,0.444,,,28,0.036,0.107,,37,0.243,25,0.16,●,●
4423,坂口貴彦,121,0.198,3,0.333,0.198,全国,31,13,0.308,,,39,0.051,0.205,,37,0.378,32,0.156,●,
4424,松尾昂明,131,0.237,4,0.0,0.237,全国,57,13,0.231,,,42,0.095,0.262,●,40,0.375,43,0.395,,
4425,大井清貴,79,0.291,0,,0.291,全国,24,14,0.214,,,26,0.0,0.269,,27,0.37,26,0.269,,
4427,秦英悟,109,0.156,3,0.0,0.156,全国,52,13,0.692,,,31,0.161,0.097,,39,0.487,33,0.424,,
4428,有賀達也,117,0.197,6,0.5,0.197,全国,46,13,0.308,,,36,0.222,0.111,,42,0.452,37,0.351,,
4429,豊田泰洋,99,0.111,0,,0.111,全国,26,18,0.167,,,31,0.0,0.032,,30,0.133,29,0.034,●,●
4430,永田秀二,122,0.197,7,0.143,0.197,全国,54,29,0.448,●,,38,0.184,0.184,,36,0.417,38,0.368,,
4431,石塚裕介,88,0.125,10,0.2,0.125,全国,22,9,0.222,,,30,0.0,0.0,,26,0.231,31,0.097,●,●
4432,黄金井力良,112,0.179,0,,0.179,全国,42,23,0.522,●,,30,0.067,0.0,,43,0.442,30,0.067,●,
4433,川野芽唯,119,0.303,4,0.0,0.303,全国,64,11,0.364,,,44,0.023,0.386,●,40,0.6,42,0.405,,
4434,田中辰彦,105,0.229,4,0.25,0.229,全国,50,15,0.667,,,29,0.103,0.241,,31,0.419,34,0.353,,
4435,服部達哉,100,0.25,0,,0.25,全国,33,12,0.333,,,34,0.0,0.206,,29,0.552,35,0.2,●,
4436,渋谷明憲,109,0.294,0,,0.294,全国,46,16,0.5,,,36,0.0,0.222,,35,0.657,39,0.333,,
4437,中田元泰,125,0.232,3,0.333,0.232,全国,53,14,0.5,,,41,0.073,0.22,●,40,0.525,43,0.372,,
4438,森作雄大,123,0.114,3,0.0,0.114,全国,43,25,0.4,●,,29,0.069,0.069,,41,0.293,28,0.143,●,
4439,近藤友宝,86,0.14,0,,0.14,全国,25,16,0.438,,,33,0.0,0.061,,33,0.242,28,0.071,●,●
4440,萩原知哉,100,0.16,3,0.333,0.16,全国,25,17,0.353,,,28,0.036,0.143,,38,0.368,25,0.16,●,
4441,末永由楽,122,0.303,6,0.167,0.303,全国,57,22,0.545,●,,41,0.049,0.293,●,36,0.417,44,0.409,,
4442,松竹大輔,99,0.162,4,0.25,0.162,全国,29,8,0.625,,,26,0.038,0.154,,35,0.457,28,0.286,,
4443,津田裕絵,117,0.179,9,0.111,0.179,全国,39,23,0.478,,,29,0.069,0.241,,44,0.295,30,0.3,,
4444,桐生順平,101,0.317,0,,0.317,全国,44,15,0.667,,,29,0.069,0.345,,34,0.529,36,0.472,,
4445,宮地元輝,119,0.176,0,,0.176,全国,47,8,0.375,,,38,0.0,0.158,,35,0.4,40,0.2,●,
4446,和田兼輔,125,0.28,0,,0.28,全国,58,6,0.667,,,31,0.097,0.323,,43,0.605,41,0.463,,
4447,深川麻奈美,112,0.17,13,0.462,0.17,全国,39,24,0.25,,,35,0.114,0.029,,40,0.45,37,0.189,●,
4448,青木玄太,124,0.282,0,,0.282,全国,49,11,0.636,,,38,0.184,0.316,,40,0.55,36,0.611,,
4449,中嶋達也,95,0.137,0,,0.137,全国,23,15,0.133,,,29,0.172,0.034,,27,0.407,23,0.217,●,
4450,平高奈菜,104,0.26,7,0.143,0.26,全国,43,16,0.438,,,32,0.156,0.312,,32,0.469,37,0.486,,
4451,松崎祐太郎,113,0.195,10,0.2,0.195,全国,60,23,0.609,●,残す型,30,0.067,0.267,,37,0.324,39,0.41,,
4452,松尾祭,123,0.187,6,0.167,0.187,全国,49,27,0.63,●,残す型,38,0.079,0.079,,45,0.378,39,0.205,●,
4456,鎌倉涼,99,0.222,1,0.0,0.222,全国,50,12,0.417,,,28,0.107,0.321,,28,0.286,34,0.471,,
4457,神田達也,86,0.174,1,0.0,0.174,全国,21,13,0.231,,,31,0.097,0.129,,30,0.367,24,0.25,,
4458,抹香雄三,108,0.241,0,,0.241,全国,30,19,0.316,,,29,0.034,0.241,,32,0.438,37,0.297,,
4459,片岡雅裕,113,0.142,0,,0.142,全国,49,17,0.471,,,42,0.071,0.167,●,37,0.27,42,0.286,,
4460,後藤翔之,116,0.198,5,0.0,0.198,全国,49,27,0.444,●,,31,0.065,0.226,,40,0.525,44,0.341,,
4461,安田吉宏,102,0.206,2,0.5,0.206,全国,32,23,0.261,,,33,0.03,0.121,,32,0.344,31,0.129,●,
4462,夏山亮平,93,0.14,0,,0.14,全国,26,10,0.2,,,22,0.045,0.136,,35,0.171,24,0.25,,●
4463,三苫晃幸,113,0.195,8,0.125,0.195,全国,46,26,0.654,●,残す型,29,0.103,0.207,,35,0.429,37,0.432,,
4464,山下友貴,104,0.269,9,0.111,0.269,全国,36,16,0.312,,,28,0.071,0.143,,37,0.486,30,0.3,,
4465,大西賢,82,0.171,0,,0.171,全国,21,11,0.0,,,24,0.083,0.167,,29,0.345,21,0.238,●,
4466,南佑典,99,0.222,3,0.0,0.222,全国,38,16,0.625,,,31,0.097,0.129,,37,0.297,33,0.273,,
4467,渡邉俊介,124,0.274,5,0.0,0.274,全国,52,19,0.474,,,33,0.212,0.152,,38,0.474,38,0.421,,
4468,大池佑来,114,0.211,4,0.0,0.211,全国,45,7,0.429,,,44,0.091,0.182,●,43,0.488,41,0.317,,
4469,土山卓也,113,0.257,5,0.0,0.257,全国,44,14,0.286,,,32,0.031,0.312,,38,0.526,36,0.389,,
4470,平田健之佑,97,0.258,4,0.25,0.258,全国,48,17,0.529,,,30,0.133,0.333,,30,0.533,39,0.487,,
4471,新田泰章,134,0.261,5,0.0,0.261,全国,68,10,0.7,,,41,0.171,0.268,●,43,0.395,43,0.535,,
4472,尾嶋一広,134,0.246,5,0.2,0.246,全国,52,15,0.6,,,32,0.125,0.281,,46,0.37,38,0.474,,
4473,藤堂里香,88,0.17,0,,0.17,全国,27,13,0.308,,,31,0.097,0.129,,25,0.32,30,0.267,,
4474,渡辺崇,109,0.202,3,0.333,0.202,全国,32,12,0.333,,,28,0.071,0.071,,37,0.351,32,0.25,,
4475,末永祐輝,111,0.315,3,0.667,0.315,全国,55,23,0.609,●,残す型,35,0.114,0.171,,34,0.5,39,0.308,,
4477,篠崎仁志,114,0.211,7,0.143,0.211,全国,53,11,0.455,,,34,0.147,0.265,,39,0.385,37,0.459,,
4478,櫻本あゆみ,109,0.183,4,0.25,0.183,全国,49,17,0.353,,,36,0.056,0.194,,33,0.364,38,0.289,,
4479,矢野真梨菜,76,0.171,9,0.111,0.171,全国,17,11,0.545,,,16,0.0,0.0,,26,0.192,16,0.062,●,●
4482,守屋美穂,107,0.215,8,0.5,0.215,全国,53,15,0.467,,,25,0.04,0.36,,39,0.41,30,0.467,,
4483,北野輝季,121,0.198,5,0.0,0.198,全国,52,14,0.5,,,36,0.083,0.194,,42,0.524,43,0.442,,
4484,稲生夏季,96,0.26,0,,0.26,全国,28,17,0.353,,,29,0.034,0.172,,31,0.452,29,0.276,,
4485,楠原正剛,109,0.22,0,,0.22,全国,37,22,0.455,,,28,0.071,0.107,,38,0.395,35,0.229,●,
4486,野村誠,115,0.191,5,0.6,0.191,全国,30,15,0.333,,,33,0.061,0.242,,36,0.5,36,0.306,,
4487,三原司,99,0.182,7,0.0,0.182,全国,27,15,0.2,,,26,0.038,0.231,,35,0.229,30,0.3,,●
4488,小山勉,107,0.187,0,,0.187,全国,53,17,0.353,,,34,0.118,0.118,,32,0.531,41,0.317,,
4489,岩川仁士,120,0.217,5,0.0,0.217,全国,37,20,0.4,,,32,0.062,0.094,,42,0.381,36,0.222,●,
4491,田中堅,98,0.163,0,,0.163,全国,27,19,0.211,,,29,0.034,0.034,,32,0.281,27,0.037,●,
4492,本多宏和,16,0.188,6,0.0,0.188,全国,8,1,1.0,,,5,0.0,0.2,,5,1.0,6,0.333,,
4494,河合佑樹,99,0.212,5,0.2,0.212,全国,40,13,0.231,,,30,0.133,0.167,,31,0.516,37,0.432,,
4495,森晋太郎,78,0.179,7,0.143,0.179,全国,22,7,0.429,,,25,0.04,0.16,,22,0.318,23,0.261,,
4496,内堀学,104,0.077,2,0.0,0.077,全国,75,31,0.387,●,,25,0.24,0.08,,41,0.585,38,0.526,,
4497,桑原悠,98,0.286,25,0.28,0.28,当地,55,11,0.455,,,30,0.167,0.333,,35,0.571,31,0.581,,
4498,宮本夏樹,63,0.159,12,0.083,0.159,全国,14,8,0.5,,,20,0.05,0.15,,19,0.368,19,0.211,●,
4499,滝川真由子,81,0.185,19,0.316,0.185,全国,22,13,0.385,,,23,0.0,0.217,,30,0.233,23,0.261,,●
4500,山田康二,108,0.231,4,0.0,0.231,全国,53,8,0.75,,,35,0.086,0.143,,38,0.658,38,0.316,,
4501,樋口由加里,118,0.136,13,0.077,0.136,全国,43,18,0.278,,,35,0.057,0.086,,41,0.317,36,0.194,●,
4502,遠藤エミ,121,0.264,6,0.333,0.264,全国,67,20,0.6,●,残す型,37,0.189,0.216,,35,0.543,41,0.463,,
4503,上野真之介,128,0.211,8,0.125,0.211,全国,67,12,0.75,,,33,0.152,0.212,,42,0.69,39,0.538,,
4504,前田将太,106,0.226,11,0.273,0.226,全国,58,19,0.368,,,33,0.212,0.212,,34,0.471,39,0.487,,
4505,島田賢人,109,0.229,1,0.0,0.229,全国,47,9,0.556,,,31,0.129,0.258,,33,0.455,34,0.412,,
4506,稗田聖也,108,0.222,3,0.333,0.222,全国,46,17,0.471,,,31,0.161,0.194,,36,0.528,36,0.444,,
4508,野間大樹,90,0.189,6,0.0,0.189,全国,28,14,0.643,,,30,0.133,0.267,,29,0.379,31,0.516,,
4509,平見真彦,108,0.324,5,0.2,0.324,全国,45,19,0.526,,,35,0.086,0.257,,31,0.452,38,0.421,,
4510,坂本奈央,52,0.038,0,,0.038,全国,13,11,0.182,,,12,0.0,0.0,,16,0.125,15,0.0,●,●
4511,中岡健人,103,0.214,8,0.125,0.214,全国,27,16,0.375,,,29,0.034,0.103,,35,0.314,29,0.207,●,
4512,高野哲史,141,0.213,6,0.167,0.213,全国,70,10,0.6,,,38,0.079,0.211,,46,0.435,47,0.298,,
4513,河野真也,112,0.241,8,0.125,0.241,全国,48,15,0.667,,,36,0.0,0.167,,36,0.444,41,0.22,●,
4514,上條嘉嗣,109,0.248,7,0.429,0.248,全国,62,16,0.5,,,32,0.156,0.281,,33,0.455,41,0.512,,
4515,藤田浩人,128,0.234,11,0.273,0.234,全国,55,16,0.438,,,44,0.045,0.205,●,44,0.455,40,0.3,,
4516,野口勝弘,111,0.297,0,,0.297,全国,49,19,0.526,,,28,0.071,0.179,,33,0.515,37,0.324,,
4518,大須賀友,95,0.211,9,0.222,0.211,全国,45,13,0.462,,,29,0.103,0.172,,27,0.593,39,0.359,,
4519,清水沙樹,49,0.122,5,0.0,0.122,全国,17,7,0.571,,,13,0.077,0.077,,16,0.188,15,0.133,●,●
4520,高倉孝太,103,0.184,0,,0.184,全国,37,20,0.4,,,30,0.067,0.1,,37,0.405,39,0.385,,
4521,小池公生,98,0.214,11,0.182,0.214,全国,38,18,0.5,,,29,0.0,0.241,,31,0.355,34,0.265,,
4522,古澤光紀,109,0.211,9,0.333,0.211,全国,53,9,0.333,,,36,0.028,0.139,,35,0.371,40,0.225,●,
4523,中村辰也,103,0.282,5,0.2,0.282,全国,43,21,0.476,●,,31,0.0,0.29,,36,0.417,33,0.424,,
4524,深谷知博,112,0.196,4,0.0,0.196,全国,48,11,0.091,,,29,0.069,0.207,,41,0.415,34,0.353,,
4525,真子奈津実,80,0.175,7,0.143,0.175,全国,24,12,0.333,,,18,0.0,0.111,,34,0.294,20,0.15,●,
4526,池田雄祐,104,0.183,10,0.1,0.183,全国,37,13,0.538,,,28,0.071,0.179,,37,0.27,35,0.286,,
4527,高野心吾,90,0.089,8,0.25,0.089,全国,23,14,0.286,,,24,0.042,0.083,,31,0.097,23,0.087,●,●
4528,黒井達矢,111,0.252,5,0.2,0.252,全国,42,10,0.6,,,29,0.207,0.379,,40,0.575,36,0.639,,
4529,嶋義信,107,0.243,0,,0.243,全国,42,11,0.455,,,34,0.088,0.235,,37,0.405,37,0.378,,
4530,小野生奈,102,0.176,6,0.167,0.176,全国,57,14,0.714,,,30,0.133,0.267,,33,0.545,35,0.457,,
4531,武富智亮,127,0.26,8,0.0,0.26,全国,53,17,0.588,,,42,0.119,0.238,●,44,0.614,39,0.385,,
4532,秋元哲,99,0.212,5,0.0,0.212,全国,53,15,0.6,,,26,0.192,0.115,,35,0.543,38,0.526,,
4533,峰重侑治,87,0.172,4,0.25,0.172,全国,22,12,0.167,,,28,0.107,0.107,,29,0.138,29,0.31,,●
4534,坂咲友理,68,0.088,5,0.2,0.088,全国,20,14,0.429,,,12,0.083,0.0,,28,0.214,15,0.133,●,●
4535,北山康介,85,0.235,14,0.429,0.235,全国,44,13,0.308,,,36,0.167,0.278,,22,0.591,33,0.515,,
4536,喜井つかさ,123,0.285,5,0.4,0.285,全国,49,20,0.45,●,,31,0.032,0.194,,40,0.525,38,0.342,,
4537,渡邉和将,123,0.301,0,,0.301,全国,58,11,0.818,,,35,0.057,0.314,,41,0.488,42,0.548,,
4538,笠置博之,107,0.112,2,0.0,0.112,全国,32,18,0.333,,,42,0.119,0.095,●,22,0.545,33,0.424,,
4539,金子賢志,121,0.165,4,0.25,0.165,全国,45,7,0.857,,,43,0.047,0.186,●,36,0.389,44,0.295,,
4540,相原利章,103,0.243,4,0.0,0.243,全国,41,22,0.273,●,飛ぶ型,37,0.027,0.297,,31,0.258,35,0.343,,
4543,重木輝彦,110,0.273,10,0.3,0.273,全国,53,13,0.538,,,30,0.1,0.267,,35,0.543,38,0.447,,
4544,松田大志郎,118,0.22,4,0.0,0.22,全国,76,16,0.438,,,34,0.176,0.353,,40,0.7,43,0.628,,
4545,岡村慶太,118,0.246,6,0.167,0.246,全国,59,8,0.5,,,40,0.15,0.3,●,36,0.556,41,0.537,,
4546,浜田亜理沙,82,0.256,1,0.0,0.256,全国,37,11,0.455,,,24,0.167,0.25,,27,0.667,26,0.423,,
4547,中田竜太,123,0.236,4,0.5,0.236,全国,51,26,0.5,●,,38,0.053,0.237,,37,0.459,43,0.349,,
4548,篠木亜衣花,59,0.068,4,0.0,0.068,全国,15,13,0.154,,,20,0.0,0.0,,20,0.15,19,0.0,●,●
4549,小林文彦,108,0.25,10,0.3,0.25,全国,39,20,0.5,,,29,0.069,0.241,,33,0.424,34,0.324,,
4550,石岡将太,101,0.248,3,0.0,0.248,全国,33,19,0.474,,,25,0.04,0.24,,37,0.324,26,0.385,,
4551,三川昂暁,122,0.23,0,,0.23,全国,45,23,0.435,●,,40,0.1,0.3,●,39,0.436,42,0.429,,
4552,杉山勝匡,106,0.151,13,0.231,0.151,全国,30,13,0.385,,,41,0.049,0.122,●,32,0.344,32,0.344,,
4553,坪口竜也,111,0.252,27,0.222,0.222,当地,39,11,0.455,,,30,0.067,0.2,,43,0.605,27,0.259,,
4555,富永大一,103,0.262,8,0.375,0.262,全国,41,19,0.421,,,37,0.108,0.162,,28,0.607,37,0.324,,
4556,竹井奈美,96,0.26,0,,0.26,全国,53,14,0.714,,,27,0.074,0.148,,28,0.5,27,0.333,,
4557,松尾光広,99,0.152,5,0.2,0.152,全国,29,20,0.35,,,38,0.0,0.158,,28,0.143,37,0.216,●,●
4558,宮野仁,89,0.101,0,,0.101,全国,21,12,0.333,,,28,0.036,0.071,,34,0.324,27,0.074,●,
4560,庄司樹良々,101,0.248,6,0.333,0.248,全国,35,16,0.438,,,34,0.059,0.235,,33,0.394,31,0.387,,
4561,藤山翔大,87,0.172,3,0.0,0.172,全国,39,16,0.5,,,18,0.056,0.056,,33,0.333,37,0.297,,
4562,阪本勇介,120,0.142,4,0.0,0.142,全国,29,24,0.292,,,30,0.067,0.067,,40,0.325,28,0.143,●,
4563,齋藤真之,86,0.116,0,,0.116,全国,19,5,0.4,,,22,0.0,0.0,,32,0.281,21,0.048,●,
4564,山本景士郎,109,0.193,0,,0.193,全国,33,23,0.348,,,32,0.0,0.062,,35,0.229,32,0.062,●,●
4565,西村豪洋,107,0.196,0,,0.196,全国,30,19,0.105,,,30,0.033,0.1,,38,0.289,30,0.133,●,
4566,塩田北斗,113,0.257,0,,0.257,全国,42,11,0.182,,,31,0.065,0.226,,38,0.5,41,0.366,,
4567,上村慎太郎,74,0.176,3,0.0,0.176,全国,24,17,0.294,,,19,0.053,0.158,,29,0.138,18,0.222,●,●
4568,廣瀬真也,100,0.23,0,,0.23,全国,35,10,0.3,,,40,0.05,0.15,●,34,0.382,34,0.265,,
4569,中澤宏奈,88,0.102,0,,0.102,全国,24,15,0.133,,,34,0.088,0.118,,31,0.452,31,0.161,●,
4570,前田聖文,109,0.257,0,,0.257,全国,49,21,0.381,●,飛ぶ型,34,0.088,0.294,,31,0.419,41,0.415,,
4571,菅章哉,125,0.032,12,0.083,0.032,全国,36,16,0.125,,,72,0.056,0.056,●,35,0.514,42,0.238,●,
4572,渡部悟,115,0.2,11,0.091,0.2,全国,46,20,0.25,●,飛ぶ型,43,0.163,0.233,●,37,0.432,40,0.375,,
4573,佐藤翼,111,0.207,0,,0.207,全国,40,12,0.5,,,40,0.1,0.15,●,28,0.571,43,0.279,,
4574,東潤樹,110,0.182,0,,0.182,全国,37,18,0.389,,,28,0.107,0.143,,36,0.361,33,0.303,,
4575,戸塚邦好,104,0.231,7,0.143,0.231,全国,36,10,0.5,,,28,0.179,0.25,,37,0.486,25,0.44,,
4578,藤山雅弘,103,0.175,0,,0.175,全国,45,15,0.6,,,34,0.088,0.176,,38,0.368,34,0.235,●,
4579,中嶋健一郎,112,0.152,0,,0.152,全国,50,15,0.4,,,29,0.138,0.103,,38,0.5,36,0.417,,
4580,長谷川雅和,114,0.263,9,0.556,0.263,全国,37,14,0.5,,,39,0.077,0.154,,34,0.5,42,0.286,,
4581,吉村誠,133,0.195,3,0.333,0.195,全国,57,19,0.421,,,40,0.1,0.2,●,44,0.5,43,0.372,,
4583,古田祐貴,120,0.225,6,0.333,0.225,全国,42,19,0.526,,,45,0.044,0.267,●,36,0.389,43,0.302,,
4584,村岡賢人,114,0.325,6,0.667,0.325,全国,54,18,0.611,,,37,0.189,0.297,,36,0.611,43,0.558,,
4586,磯部誠,124,0.202,0,,0.202,全国,49,14,0.643,,,39,0.103,0.231,,40,0.6,38,0.447,,
4587,木田峰由季,107,0.14,0,,0.14,全国,48,17,0.647,,,33,0.121,0.091,,33,0.545,37,0.243,●,
4588,田中京介,137,0.175,8,0.125,0.175,全国,48,19,0.474,,,40,0.025,0.075,●,45,0.356,40,0.175,●,
4589,塩崎桐加,89,0.202,5,0.0,0.202,全国,28,11,0.455,,,25,0.08,0.2,,28,0.286,29,0.31,,
4590,渡邉優美,112,0.232,10,0.4,0.232,全国,51,20,0.6,●,残す型,35,0.143,0.171,,38,0.395,37,0.378,,
4592,小林孝弘,101,0.188,7,0.0,0.188,全国,27,20,0.3,,,23,0.0,0.13,,38,0.263,24,0.167,●,
4593,小坂宗司,112,0.33,2,0.0,0.33,全国,43,19,0.526,,,32,0.125,0.25,,38,0.5,38,0.5,,
4594,谷川祐一,104,0.25,7,0.286,0.25,全国,38,13,0.538,,,16,0.062,0.188,,38,0.421,35,0.4,,
4596,葛原大陽,117,0.299,10,0.4,0.299,全国,47,19,0.526,,,40,0.1,0.3,●,38,0.474,41,0.439,,
4598,加藤政彦,112,0.152,0,,0.152,全国,42,19,0.632,,,36,0.028,0.167,,32,0.438,36,0.194,●,
4600,井内将太郎,103,0.272,8,0.0,0.272,全国,46,16,0.312,,,28,0.0,0.214,,33,0.485,37,0.378,,
4601,森野正弘,126,0.238,4,0.5,0.238,全国,59,19,0.579,,,37,0.081,0.216,,35,0.514,39,0.41,,
4603,谷川将太,109,0.22,18,0.278,0.22,全国,34,8,0.375,,,35,0.086,0.143,,34,0.441,34,0.176,●,
4604,岩瀬裕亮,128,0.258,0,,0.258,全国,56,7,0.429,,,34,0.029,0.294,,45,0.533,39,0.487,,
4607,鶴田勇雄,138,0.246,11,0.364,0.246,全国,55,25,0.44,●,,46,0.043,0.174,●,43,0.465,46,0.304,,
4608,荒井翔伍,111,0.216,6,0.0,0.216,全国,49,21,0.619,●,残す型,31,0.065,0.194,,37,0.378,34,0.235,●,
4610,佐藤大佑,126,0.143,7,0.143,0.143,全国,47,14,0.286,,,37,0.108,0.054,,40,0.525,35,0.257,,
4611,今井美亜,119,0.176,0,,0.176,全国,46,9,0.333,,,33,0.061,0.121,,42,0.381,36,0.306,,
4614,石倉洋行,116,0.259,7,0.286,0.259,全国,61,17,0.471,,,38,0.053,0.289,,36,0.611,43,0.442,,
4615,板倉敦史,90,0.111,7,0.143,0.111,全国,22,15,0.267,,,22,0.0,0.091,,35,0.314,21,0.143,●,
4618,乃村康友,95,0.253,0,,0.253,全国,22,14,0.214,,,28,0.071,0.25,,33,0.455,30,0.367,,
4619,伏田裕隆,143,0.161,0,,0.161,全国,23,13,0.308,,,74,0.054,0.108,●,45,0.422,36,0.333,,
4623,中北将史,116,0.172,8,0.125,0.172,全国,37,18,0.389,,,27,0.0,0.111,,43,0.209,34,0.147,●,●
4624,高田明,115,0.157,8,0.125,0.157,全国,48,14,0.5,,,30,0.067,0.067,,45,0.467,37,0.27,,
4625,渡邊裕貴,91,0.121,2,0.0,0.121,全国,24,8,0.375,,,25,0.12,0.12,,35,0.286,21,0.238,●,
4626,伊藤紘章,88,0.193,8,0.0,0.193,全国,24,15,0.267,,,26,0.038,0.154,,34,0.5,21,0.238,●,
4627,藤原菜希,90,0.222,9,0.444,0.222,全国,39,17,0.353,,,25,0.12,0.2,,30,0.5,28,0.357,,
4630,岩永雅人,100,0.2,9,0.0,0.2,全国,40,22,0.5,●,,36,0.083,0.167,,28,0.357,39,0.282,,
4631,新井英孝,100,0.19,0,,0.19,全国,28,15,0.4,,,28,0.071,0.071,,33,0.333,29,0.172,●,
4632,長尾京志郎,88,0.261,13,0.231,0.261,全国,22,14,0.5,,,26,0.0,0.115,,32,0.344,23,0.174,●,
4633,森智也,110,0.264,8,0.25,0.264,全国,45,20,0.5,●,,35,0.057,0.257,,35,0.429,37,0.324,,
4635,峰重力也,88,0.159,5,0.0,0.159,全国,28,9,0.111,,,29,0.103,0.172,,28,0.321,30,0.333,,
4636,赤池修平,88,0.125,0,,0.125,全国,22,16,0.188,,,27,0.0,0.148,,30,0.1,23,0.217,●,●
4637,中田友也,90,0.178,4,0.25,0.178,全国,31,12,0.667,,,26,0.077,0.077,,28,0.286,28,0.214,●,
4638,小林遼太,103,0.175,2,0.0,0.175,全国,30,16,0.312,,,31,0.065,0.129,,35,0.429,29,0.138,●,
4639,雑賀勇貴,106,0.094,0,,0.094,全国,29,14,0.571,,,21,0.0,0.048,,38,0.158,24,0.125,●,●
4640,山ノ内雅人,132,0.227,6,0.167,0.227,全国,55,23,0.609,●,残す型,40,0.1,0.25,●,46,0.478,40,0.375,,
4641,磯村匠,75,0.267,0,,0.267,全国,19,8,0.5,,,22,0.0,0.227,,24,0.292,24,0.292,,
4642,松尾夏海,112,0.214,11,0.364,0.214,全国,55,12,0.25,,,27,0.111,0.333,,39,0.667,31,0.548,,
4643,近江翔吾,103,0.184,3,0.333,0.184,全国,45,9,0.333,,,31,0.032,0.226,,34,0.471,34,0.353,,
4644,山田亮太,116,0.267,4,0.75,0.267,全国,45,16,0.75,,,29,0.103,0.345,,34,0.647,28,0.464,,
4645,上村純一,114,0.202,13,0.154,0.202,全国,52,14,0.643,,,46,0.109,0.239,●,35,0.429,43,0.349,,
4648,木村亮太,83,0.181,0,,0.181,全国,24,14,0.429,,,25,0.04,0.2,,30,0.367,23,0.304,,
4649,和田操拓,129,0.171,3,0.667,0.171,全国,45,21,0.476,●,,44,0.045,0.159,●,36,0.306,41,0.195,●,
4650,中山雄太,49,0.143,0,,0.143,全国,17,9,0.333,,,15,0.067,0.067,,15,0.333,14,0.143,,
4651,佐藤大騎,93,0.118,0,,0.118,全国,20,13,0.154,,,27,0.037,0.074,,28,0.214,31,0.161,●,●
4652,酒見峻介,93,0.14,3,0.0,0.14,全国,30,17,0.176,,,27,0.0,0.111,,30,0.367,32,0.156,●,
4653,小野達哉,77,0.221,3,0.667,0.221,全国,44,7,0.429,,,25,0.16,0.16,,24,0.5,26,0.385,,
4654,篠田優也,108,0.241,4,0.25,0.241,全国,48,16,0.375,,,30,0.067,0.267,,28,0.5,36,0.417,,
4656,大崎翔,100,0.16,4,0.25,0.16,全国,30,17,0.529,,,26,0.077,0.192,,37,0.378,25,0.32,,
4659,木下翔太,125,0.264,7,0.286,0.264,全国,66,16,0.438,,,31,0.226,0.194,,40,0.425,40,0.55,,
4660,宇田川信一,83,0.181,5,0.2,0.181,全国,20,15,0.467,,,26,0.038,0.154,,28,0.393,22,0.136,●,
4661,中島昂章,99,0.232,3,0.0,0.232,全国,34,20,0.6,,,26,0.077,0.115,,39,0.513,28,0.25,,
4663,籾山佳岳,40,0.175,0,,0.175,全国,14,5,0.4,,,15,0.0,0.267,,14,0.286,13,0.462,,
4664,東口晃,74,0.149,0,,0.149,全国,18,14,0.214,,,17,0.0,0.118,,28,0.286,17,0.176,●,
