date,race,rname,fixed,day_n,title,wdir,wspd,wave,kimarite,combo,payout,ninki,win_boat,win_course,g1,exp,inwin,resid
2025-12-26,7,シリーズ戦予,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,5,4,差し,2-4-3,9390,36,2,2,A2,0.4195,0,-0.4195
2025-12-26,8,シリーズ戦予,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,5,4,まくり,3-2-6,13400,49,3,3,A2,0.5703,0,-0.5703
2025-12-26,9,シリーズ戦予,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-2-5,2150,8,1,1,A2,0.5657,1,0.4343
2025-12-26,10,シリーズ戦予,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,抜き,5-2-4,26980,84,5,5,A1,0.5657,0,-0.5657
2025-12-26,11,シリーズ戦予,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-6-4,12340,51,1,1,A1,0.6085,1,0.3915
2025-12-26,12,Ｓ戦ドリーム,0,1,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,3,2,恵まれ,6-5-1,201340,115,6,6,A1,0.7326,0,-0.7326
2025-12-27,1,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,抜き,3-2-4,2540,5,3,3,B1,0.5234,0,-0.5234
2025-12-27,2,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,3,2,逃げ,1-5-3,4370,12,1,1,A2,0.6179,1,0.3821
2025-12-27,3,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,まくり差し,4-1-2,5620,20,4,4,B1,0.6195,0,-0.6195
2025-12-27,4,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,差し,2-1-3,5800,22,2,2,A2,0.5726,0,-0.5726
2025-12-27,5,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,差し,2-1-5,4330,14,2,2,A2,0.5945,0,-0.5945
2025-12-27,6,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,まくり差し,4-5-6,19800,72,4,4,B1,0.6846,0,-0.6846
2025-12-27,7,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,2,1,逃げ,1-3-6,4040,13,1,1,A2,0.5775,1,0.4225
2025-12-27,8,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,2,1,逃げ,1-2-3,1020,3,1,1,A2,0.6263,1,0.3737
2025-12-27,9,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,2,1,差し,3-1-4,31800,64,3,3,A2,0.5893,0,-0.5893
2025-12-27,10,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北東,2,1,逃げ,1-4-2,1890,7,1,1,A2,0.6187,1,0.3813
2025-12-27,11,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,1,1,逃げ,1-5-6,3850,15,1,1,A1,0.7172,1,0.2828
2025-12-27,12,シリーズ戦予,0,2,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,1,1,逃げ,1-4-2,2490,11,1,1,A1,0.6033,1,0.3967
2025-12-28,1,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,2,1,逃げ,1-2-6,6130,21,1,1,B1,0.4937,1,0.5063
2025-12-28,2,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,西,1,1,逃げ,1-3-6,2020,7,1,1,A2,0.7073,1,0.2927
2025-12-28,3,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,1,1,抜き,1-2-3,1050,3,1,1,A2,0.5985,1,0.4015
2025-12-28,4,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,西,1,1,差し,2-1-4,3610,12,2,2,A2,0.4496,0,-0.4496
2025-12-28,5,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,1,1,差し,2-1-3,3990,13,2,2,B1,0.5906,0,-0.5906
2025-12-28,6,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,1,1,逃げ,1-2-6,2240,10,1,1,A1,0.7204,1,0.2796
2025-12-28,7,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,1,1,逃げ,1-2-4,950,2,1,1,A2,0.6361,1,0.3639
2025-12-28,8,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,1,1,差し,2-3-4,9410,41,2,2,A2,0.5427,0,-0.5427
2025-12-28,9,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,東,1,1,逃げ,1-2-5,1570,6,1,1,A1,0.6072,1,0.3928
2025-12-28,10,シリーズ戦予,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,2,1,まくり差し,3-1-4,2690,12,3,3,A2,0.5959,0,-0.5959
2025-12-28,11,トライアル,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,2,1,逃げ,1-3-6,1770,9,1,1,A1,0.6677,1,0.3323
2025-12-28,12,トライアル,0,3,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,1,1,逃げ,1-3-2,870,4,1,1,A1,0.6637,1,0.3363
2025-12-29,1,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,3,2,逃げ,1-5-6,9790,41,1,1,B1,0.4496,1,0.5504
2025-12-29,2,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,3,2,逃げ,1-2-3,1600,7,1,1,A2,0.6893,1,0.3107
2025-12-29,3,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,2,1,差し,2-1-4,1590,5,2,2,B1,0.6577,0,-0.6577
2025-12-29,4,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南,2,1,差し,4-1-3,18180,59,4,4,A2,0.5422,0,-0.5422
2025-12-29,5,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,2,1,逃げ,1-3-4,1930,6,1,1,A2,0.6047,1,0.3953
2025-12-29,6,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南西,1,1,逃げ,1-3-4,1570,6,1,1,A2,0.7172,1,0.2828
2025-12-29,7,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,1,1,逃げ,1-3-5,790,1,1,1,A2,0.5576,1,0.4424
2025-12-29,8,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南東,1,1,逃げ,1-3-5,2340,8,1,1,A2,0.4484,1,0.5516
2025-12-29,9,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,1,1,逃げ,1-5-4,4140,14,1,1,A1,0.6033,1,0.3967
2025-12-29,10,シリーズ戦予,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,南,1,1,逃げ,1-4-3,2470,8,1,1,A1,0.7172,1,0.2828
2025-12-29,11,トライアル,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北東,1,1,逃げ,1-2-4,670,1,1,1,A1,0.7599,1,0.2401
2025-12-29,12,トライアル,0,4,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,1,1,差し,2-1-6,16660,36,2,2,A1,0.7115,0,-0.7115
2025-12-30,1,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,2,1,まくり,3-5-1,6530,22,3,3,B1,0.5686,0,-0.5686
2025-12-30,2,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北西,2,1,逃げ,1-2-4,1330,5,1,1,B1,0.6233,1,0.3767
2025-12-30,3,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-3-2,1070,3,1,1,B1,0.6014,1,0.3986
2025-12-30,4,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-2-5,3330,13,1,1,B1,0.6679,1,0.3321
2025-12-30,5,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-6-4,7410,21,1,1,A2,0.5746,1,0.4254
2025-12-30,6,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,抜き,3-1-2,7330,25,3,3,A2,0.5436,0,-0.5436
2025-12-30,7,Ｓ戦一般戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,5,4,逃げ,1-2-3,1730,5,1,1,A2,0.6361,1,0.3639
2025-12-30,8,Ｓ戦準優勝戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,逃げ,1-3-5,1290,4,1,1,A2,0.6047,1,0.3953
2025-12-30,9,Ｓ戦準優勝戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-2-3,630,1,1,1,A1,0.7204,1,0.2796
2025-12-30,10,Ｓ戦準優勝戦,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,2,1,逃げ,1-2-3,810,1,1,1,A2,0.5985,1,0.4015
2025-12-30,11,トライアル,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北東,1,1,逃げ,1-6-3,7770,22,1,1,A1,0.6967,1,0.3033
2025-12-30,12,トライアル,0,5,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北東,1,1,逃げ,1-6-5,12310,44,1,1,A1,0.6442,1,0.3558
2025-12-31,1,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,逃げ,1-3-2,950,3,1,1,A2,0.6893,1,0.3107
2025-12-31,2,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-2-5,1220,2,1,1,B1,0.6165,1,0.3835
2025-12-31,3,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,2,1,逃げ,1-2-5,750,1,1,1,A1,0.6033,1,0.3967
2025-12-31,4,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,抜き,1-2-3,610,1,1,1,A2,0.5258,1,0.4742
2025-12-31,5,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-3-4,450,3,1,1,A2,0.553,1,0.447
2025-12-31,6,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,5,4,逃げ,1-3-6,2100,8,1,1,A2,0.7172,1,0.2828
2025-12-31,7,Ｓ戦一般戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,5,4,逃げ,1-3-6,4170,16,1,1,A2,0.5775,1,0.4225
2025-12-31,8,Ｓ戦特別選抜,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,6,5,逃げ,1-2-4,1300,4,1,1,A2,0.6187,1,0.3813
2025-12-31,9,Ｓ戦特別選抜,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,4,3,逃げ,1-4-2,3600,11,1,1,B1,0.4937,1,0.5063
2025-12-31,10,順位決定戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-5-3,3500,13,1,1,A1,0.6442,1,0.3558
2025-12-31,11,Ｓ戦優勝戦,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,3,2,逃げ,1-4-5,1970,7,1,1,A2,0.5985,1,0.4015
2025-12-31,12,賞金女王決定,0,6,第１４回クイーンズクライマックス／Ｇ３ＱＣシリーズ,北,2,1,逃げ,1-5-3,5150,20,1,1,A1,0.6967,1,0.3033
2026-01-03,1,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,4,3,逃げ,1-3-5,2170,8,1,1,B1,0.6057,1,0.3943
2026-01-03,2,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,5,4,逃げ,1-3-2,820,1,1,1,B1,0.4574,1,0.5426
2026-01-03,3,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,4,3,抜き,1-3-4,1000,4,1,1,A2,0.652,1,0.348
2026-01-03,4,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,3,2,逃げ,1-2-3,3120,10,1,1,A2,0.6012,1,0.3988
2026-01-03,5,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,3,2,逃げ,1-3-6,7080,19,1,1,A2,0.5346,1,0.4654
2026-01-03,6,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,3,2,逃げ,1-5-3,3690,13,1,1,B1,0.4408,1,0.5592
2026-01-03,7,予選,1,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,3,2,逃げ,1-3-4,700,1,1,1,A2,0.6509,1,0.3491
2026-01-03,8,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-3-5,1160,4,1,1,B1,0.6266,1,0.3734
2026-01-03,9,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,抜き,4-1-2,15830,42,4,4,B1,0.5815,0,-0.5815
2026-01-03,10,予選特選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-6,2810,10,1,1,A1,0.6627,1,0.3373
2026-01-03,11,予選特選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-3-6,810,1,1,1,A1,0.633,1,0.367
2026-01-03,12,予選,0,1,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-6-2,12930,42,1,1,B1,0.4335,1,0.5665
2026-01-04,1,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,1,1,逃げ,1-6-2,3800,12,1,1,A2,0.6565,1,0.3435
2026-01-04,2,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,1,1,逃げ,1-3-2,730,2,1,1,A2,0.5901,1,0.4099
2026-01-04,3,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,2,1,まくり,2-5-4,2550,4,2,2,B2,0.4871,0,-0.4871
2026-01-04,4,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,差し,2-3-1,9320,36,2,2,B1,0.478,0,-0.478
2026-01-04,5,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,東,1,1,まくり,4-5-3,10130,39,4,4,B1,0.5117,0,-0.5117
2026-01-04,6,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,東,1,1,差し,4-2-1,2270,5,4,4,B1,0.4303,0,-0.4303
2026-01-04,7,予選,1,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-3-4,580,1,1,1,A2,0.5173,1,0.4827
2026-01-04,8,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-4,1720,6,1,1,B1,0.4542,1,0.5458
2026-01-04,9,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-5,430,1,1,1,A2,0.6116,1,0.3884
2026-01-04,10,予選特選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,まくり,6-5-3,77390,64,6,6,A1,0.6242,0,-0.6242
2026-01-04,11,予選特選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,抜き,1-3-4,1020,5,1,1,A1,0.7371,1,0.2629
2026-01-04,12,予選,0,2,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-6-2,2170,7,1,1,B1,0.4683,1,0.5317
2026-01-05,1,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,2,1,逃げ,1-2-3,1540,3,1,1,B1,0.5546,1,0.4454
2026-01-05,2,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,2,1,まくり差し,4-1-2,8550,32,4,4,B1,0.5117,0,-0.5117
2026-01-05,3,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,2,1,抜き,3-1-2,11760,37,3,3,A2,0.4589,0,-0.4589
2026-01-05,4,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-6-3,4520,15,1,1,B1,0.4669,1,0.5331
2026-01-05,5,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-2-3,1740,5,1,1,B1,0.5134,1,0.4866
2026-01-05,6,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-5-4,4190,13,1,1,A2,0.592,1,0.408
2026-01-05,7,予選,1,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-3-4,1110,4,1,1,A2,0.6187,1,0.3813
2026-01-05,8,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,逃げ,1-3-6,1590,2,1,1,B1,0.4021,1,0.5979
2026-01-05,9,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,まくり差し,3-1-2,7100,24,3,3,A2,0.5512,0,-0.5512
2026-01-05,10,予選特選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,まくり差し,6-2-1,5230,20,6,5,A1,0.6445,0,-0.6445
2026-01-05,11,予選特選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,逃げ,1-2-3,580,1,1,1,A1,0.6078,1,0.3922
2026-01-05,12,予選,0,3,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,まくり,5-1-2,12920,81,5,5,B1,0.3712,0,-0.3712
2026-01-06,1,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,2,1,まくり差し,3-4-1,15900,50,3,3,B1,0.3967,0,-0.3967
2026-01-06,2,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,2,1,まくり差し,4-1-6,11520,35,4,4,B1,0.4896,0,-0.4896
2026-01-06,3,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,1,1,差し,2-1-5,970,2,2,2,B1,0.3653,0,-0.3653
2026-01-06,4,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-4-3,820,1,1,1,B1,0.4122,1,0.5878
2026-01-06,5,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-4-2,3690,14,1,1,B1,0.5699,1,0.4301
2026-01-06,6,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,まくり差し,3-2-1,4020,16,3,3,B1,0.5117,0,-0.5117
2026-01-06,7,予選,1,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,東,1,1,逃げ,1-3-4,480,1,1,1,A2,0.5599,1,0.4401
2026-01-06,8,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,抜き,2-3-5,4290,15,2,2,A2,0.5422,0,-0.5422
2026-01-06,9,予選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-4-2,2620,11,1,1,A2,0.5346,1,0.4654
2026-01-06,10,予選特選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-6,2960,9,1,1,A1,0.7371,1,0.2629
2026-01-06,11,予選特選,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-6,290,1,1,1,A1,0.6627,1,0.3373
2026-01-06,12,一般,0,4,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-3-5,680,1,1,1,A2,0.6187,1,0.3813
2026-01-07,1,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,4,3,逃げ,1-2-4,5010,18,1,1,B1,0.6266,1,0.3734
2026-01-07,2,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,3,2,逃げ,1-6-2,5150,19,1,1,B1,0.6057,1,0.3943
2026-01-07,3,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,4,3,逃げ,1-5-6,3610,13,1,1,B1,0.3426,1,0.6574
2026-01-07,4,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,6,5,まくり,4-5-1,5870,19,4,4,A2,0.6679,0,-0.6679
2026-01-07,5,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,6,5,抜き,3-2-6,23030,53,3,3,A2,0.6038,0,-0.6038
2026-01-07,6,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,5,4,逃げ,1-6-3,1520,6,1,1,A1,0.633,1,0.367
2026-01-07,7,一般,1,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,4,3,逃げ,1-4-3,1130,5,1,1,A2,0.5346,1,0.4654
2026-01-07,8,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,4,3,逃げ,1-2-4,5260,21,1,1,A2,0.5258,1,0.4742
2026-01-07,9,準優勝戦,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,6,5,逃げ,1-2-6,3620,11,1,1,A2,0.5599,1,0.4401
2026-01-07,10,準優勝戦,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,6,5,逃げ,1-3-5,420,2,1,1,A1,0.7371,1,0.2629
2026-01-07,11,準優勝戦,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,5,4,逃げ,1-2-3,520,1,1,1,A1,0.6627,1,0.3373
2026-01-07,12,一般,0,5,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北西,5,4,まくり,4-6-1,5330,20,4,4,A2,0.5512,0,-0.5512
2026-01-08,1,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,4,3,まくり,3-2-6,64220,82,3,3,B1,0.475,0,-0.475
2026-01-08,2,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北,3,2,まくり,2-4-3,10760,37,2,2,A2,0.4589,0,-0.4589
2026-01-08,3,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,3,2,逃げ,1-4-6,2990,12,1,1,A2,0.6509,1,0.3491
2026-01-08,4,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,3,2,逃げ,1-2-4,620,1,1,1,B1,0.5699,1,0.4301
2026-01-08,5,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,2,1,逃げ,1-3-2,1440,6,1,1,A2,0.6116,1,0.3884
2026-01-08,6,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,北東,2,1,逃げ,1-2-4,1630,6,1,1,A2,0.5346,1,0.4654
2026-01-08,7,一般,1,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-4,580,1,1,1,A2,0.6012,1,0.3988
2026-01-08,8,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-2-3,610,2,1,1,A2,0.592,1,0.408
2026-01-08,9,一般,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,,0,1,逃げ,1-6-3,4340,21,1,1,B1,0.4913,1,0.5087
2026-01-08,10,特別選抜戦Ｂ,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,東,1,1,差し,2-1-6,10230,39,2,2,B1,0.5117,0,-0.5117
2026-01-08,11,優勝戦,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-4-6,2320,12,1,1,A1,0.6627,1,0.3373
2026-01-08,12,特別選抜戦Ａ,0,6,ミッドナイトボートレースｉｎ大村１０新春感謝競走,南東,1,1,逃げ,1-3-5,2090,9,1,1,A2,0.6565,1,0.3435
2026-01-15,1,予選,0,1,ＭＮボートレースｉｎ大村１１,南西,2,1,抜き,4-5-3,3070,12,4,4,B1,0.3893,0,-0.3893
2026-01-15,2,予選,0,1,ＭＮボートレースｉｎ大村１１,南西,4,3,まくり差し,6-1-5,14340,59,6,6,B1,0.4097,0,-0.4097
2026-01-15,3,予選,0,1,ＭＮボートレースｉｎ大村１１,南西,4,3,差し,2-1-6,1580,4,2,2,B1,0.4303,0,-0.4303
2026-01-15,4,予選,0,1,ＭＮボートレースｉｎ大村１１,南西,1,1,逃げ,1-4-6,8040,26,1,1,B1,0.5017,1,0.4983
2026-01-15,5,予選,0,1,ＭＮボートレースｉｎ大村１１,北東,1,1,まくり差し,3-1-5,1790,7,3,3,B1,0.4436,0,-0.4436
2026-01-15,6,予選,0,1,ＭＮボートレースｉｎ大村１１,南東,1,1,まくり,5-2-4,14450,37,5,4,B1,0.3352,0,-0.3352
