date,race,rname,fixed,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,ninki,nitan,nitan_pay,nitan_ninki,tansho_pay,c1_regno,c1_rank,win_boat,win_course,n_fins
2026-04-01,6,一般,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,4,3,逃げ,1-2-6,2830,9,1-2,350,2,150,4515,01,1,1,6
2026-04-01,7,一般,1,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,3,2,逃げ,1-3-4,390,1,1-3,200,1,100,4994,01,1,1,6
2026-04-01,8,一般,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,4,3,逃げ,1-2-3,510,1,1-2,290,1,110,4572,01,1,1,6
2026-04-01,9,準優勝戦,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,4,3,逃げ,1-6-4,7090,22,1-6,1150,6,120,5092,01,1,1,6
2026-04-01,10,準優勝戦,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,4,3,逃げ,1-2-3,610,1,1-2,230,1,120,4503,01,1,1,6
2026-04-01,11,準優勝戦,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,2,1,逃げ,1-3-2,1010,3,1-3,360,2,140,4345,01,1,1,6
2026-04-01,12,一般,0,5,おおむら桜祭り競走　イオン大謝恩祭,曇り,北,2,1,逃げ,1-6-5,7000,24,1-6,790,4,120,5054,01,1,1,6
2026-04-02,1,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-3-2,1320,5,1-3,370,2,140,3843,01,1,1,6
2026-04-02,2,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,差し,2-3-1,12910,22,2-3,5650,10,1550,3933,03,2,2,6
2026-04-02,3,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,まくり,6-5-2,7880,31,6-5,2080,11,260,4164,05,6,4,6
2026-04-02,4,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-4-3,5300,20,1-4,1030,3,120,5086,01,1,1,6
2026-04-02,5,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-3-6,1330,6,1-3,490,2,120,3848,01,1,1,6
2026-04-02,6,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,西,2,1,まくり,4-1-5,13800,28,4-1,1290,5,990,3473,02,4,4,6
2026-04-02,7,一般,1,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-4-2,1900,6,1-4,660,3,100,4535,01,1,1,6
2026-04-02,8,一般,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-6-2,2910,19,1-6,800,5,140,4958,01,1,1,6
2026-04-02,9,一般特選,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-4-3,790,2,1-4,320,1,130,5049,01,1,1,6
2026-04-02,10,特別選抜戦,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,逃げ,1-3-5,1720,7,1-3,400,2,120,4515,01,1,1,6
2026-04-02,11,特別選抜戦,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,西,2,1,逃げ,1-2-5,4410,16,1-2,620,2,120,5087,01,1,1,6
2026-04-02,12,優勝戦,0,6,おおむら桜祭り競走　イオン大謝恩祭,晴,北西,2,1,まくり差し,3-2-6,18870,42,3-2,3440,10,240,4503,02,3,3,6
2026-04-07,1,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-3-4,880,2,1-3,430,2,240,4695,01,1,1,6
2026-04-07,2,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,7,6,まくり,4-5-2,860,1,4-5,280,1,140,3797,05,4,4,6
2026-04-07,3,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,7,6,まくり差し,2-4-1,4240,19,2-4,1020,5,940,5122,03,2,3,6
2026-04-07,4,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-2-3,810,1,1-2,390,1,160,5009,01,1,1,6
2026-04-07,5,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,まくり差し,6-2-3,21890,71,6-2,4060,16,530,3458,06,6,6,6
2026-04-07,6,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,まくり差し,3-1-5,2240,7,3-1,670,2,180,5077,02,3,3,6
2026-04-07,7,予選,1,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-3-2,430,1,1-3,190,1,100,4771,01,1,1,6
2026-04-07,8,予選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-5-3,14380,33,1-5,4320,12,180,3792,01,1,1,6
2026-04-07,9,予選特賞,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-2-3,720,1,1-2,290,1,110,3746,01,1,1,6
2026-04-07,10,予選特賞,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,差し,2-1-5,1850,6,2-1,960,4,470,3711,02,2,2,6
2026-04-07,11,予選特選,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,まくり,2-3-5,14890,26,2-3,4050,9,1040,4702,05,2,2,6
2026-04-07,12,発祥地選抜,0,1,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,6,5,逃げ,1-2-4,1060,3,1-2,220,1,130,3908,01,1,1,6
2026-04-08,1,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,差し,4-1-2,34040,54,4-1,11380,18,,4004,02,4,2,6
2026-04-08,2,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,西,2,1,逃げ,1-6-3,7300,25,1-6,2100,9,210,3793,01,1,1,6
2026-04-08,3,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,まくり差し,3-1-4,820,2,3-1,450,2,130,4143,02,3,3,6
2026-04-08,4,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,差し,4-3-1,20210,75,4-3,3820,15,920,3432,03,4,4,6
2026-04-08,5,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,まくり,3-4-2,7630,32,3-4,2270,12,650,4105,06,3,3,6
2026-04-08,6,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,差し,2-1-5,8230,25,2-1,3860,11,2140,3920,02,2,2,6
2026-04-08,7,予選,1,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,逃げ,1-3-5,1290,4,1-3,560,3,140,4171,01,1,1,6
2026-04-08,8,予選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,差し,4-2-6,132000,97,4-2,15890,19,4330,5303,04,4,4,6
2026-04-08,9,予選特賞,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南西,2,1,差し,2-1-3,520,2,2-1,490,2,230,4159,02,2,2,6
2026-04-08,10,予選特賞,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南,1,1,逃げ,1-2-4,1000,3,1-2,530,2,150,4040,01,1,1,6
2026-04-08,11,予選特選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南,2,1,逃げ,1-4-5,1240,4,1-4,420,2,110,4384,01,1,1,6
2026-04-08,12,予選特選,0,2,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,南,2,1,逃げ,1-5-2,2540,11,1-5,760,4,130,4787,01,1,1,6
2026-04-09,1,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北東,3,2,逃げ,1-2-3,1190,3,1-2,220,1,160,3761,01,1,1,6
2026-04-09,2,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北東,3,2,まくり,2-3-6,10080,35,2-3,1940,8,330,3660,04,2,2,6
2026-04-09,3,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,東,2,1,差し,4-2-1,16830,50,4-2,5770,17,1220,3581,03,4,4,6
2026-04-09,4,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,まくり差し,5-3-2,5510,20,5-3,1370,6,500,4981,04,5,5,6
2026-04-09,5,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,差し,2-1-3,5030,15,2-1,3080,11,910,4057,02,2,2,6
2026-04-09,6,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,差し,4-6-3,6110,28,4-6,1560,9,470,3277,06,4,4,6
2026-04-09,7,予選,1,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,5,4,逃げ,1-4-5,2080,6,1-4,550,3,160,4120,01,1,1,6
2026-04-09,8,予選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,5,4,まくり差し,6-1-5,19000,55,6-1,2880,12,510,4293,02,6,4,6
2026-04-09,9,予選特賞,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,6,5,差し,2-5-3,6180,21,2-5,1410,6,210,4887,04,2,2,6
2026-04-09,10,予選特賞,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,6,5,逃げ,1-3-5,1230,2,1-3,380,1,170,4148,01,1,1,6
2026-04-09,11,予選特選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,7,6,逃げ,1-2-3,430,1,1-2,200,1,130,4614,01,1,1,6
2026-04-09,12,予選特選,0,3,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,7,6,差し,4-2-1,12790,32,4-2,5750,14,1140,3952,03,4,4,6
2026-04-10,1,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,北,3,2,まくり差し,3-1-4,2440,7,3-1,1170,4,530,4062,02,3,3,6
2026-04-10,2,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,北,2,1,差し,2-1-3,1280,3,2-1,630,2,250,4660,02,2,2,6
2026-04-10,3,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,北,3,2,逃げ,1-4-5,2470,8,1-4,320,2,130,4171,01,1,1,6
2026-04-10,4,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,逃げ,1-6-3,1990,7,1-6,1280,6,210,5107,01,1,1,6
2026-04-10,5,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,まくり差し,3-1-6,2740,10,3-1,560,2,250,4557,02,3,3,6
2026-04-10,6,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,まくり差し,5-1-4,12650,46,5-1,6800,20,690,4355,02,5,5,6
2026-04-10,7,予選,1,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,逃げ,1-2-4,6600,19,1-2,1100,5,270,4521,01,1,1,6
2026-04-10,8,予選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,逃げ,1-3-5,530,1,1-3,330,1,160,4359,01,1,1,6
2026-04-10,9,予選特賞,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,逃げ,1-5-2,5720,19,1-5,2530,9,200,3284,01,1,1,6
2026-04-10,10,予選特選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,まくり差し,5-3-2,49440,87,5-3,6590,18,690,4703,05,5,5,6
2026-04-10,11,予選特選,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,逃げ,1-5-6,1490,7,1-5,490,3,100,4366,01,1,1,6
2026-04-10,12,一般特賞,0,4,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北西,2,1,逃げ,1-4-2,990,4,1-4,600,3,110,4771,01,1,1,6
2026-04-11,1,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北,2,1,逃げ,1-3-4,790,2,1-3,470,1,160,5303,01,1,1,6
2026-04-11,2,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北西,2,1,差し,2-3-5,2170,9,2-3,640,2,250,5107,F,2,2,6
2026-04-11,3,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,晴,北西,2,1,逃げ,1-3-2,690,2,1-3,270,1,120,4384,01,1,1,6
2026-04-11,4,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北西,2,1,逃げ,1-4-2,2900,12,1-4,860,4,130,4702,01,1,1,6
2026-04-11,5,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北西,2,1,逃げ,1-3-5,830,3,1-3,240,1,110,4703,01,1,1,6
2026-04-11,6,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北西,2,1,まくり差し,6-1-3,9050,27,6-1,1080,6,780,3711,02,6,5,6
2026-04-11,7,一般,1,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,逃げ,1-3-4,750,3,1-3,190,1,120,3952,01,1,1,6
2026-04-11,8,準優進出戦,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,3,2,逃げ,1-4-5,3090,11,1-4,690,3,140,5009,01,1,1,6
2026-04-11,9,準優進出戦,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,差し,2-1-4,1340,4,2-1,610,3,370,4366,02,2,2,6
2026-04-11,10,準優進出戦,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,2,1,逃げ,1-2-3,500,1,1-2,330,2,150,3792,01,1,1,6
2026-04-11,11,準優進出戦,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,1,1,逃げ,1-2-3,420,1,1-2,230,1,120,3908,01,1,1,6
2026-04-11,12,一般,0,5,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,1,1,逃げ,1-2-4,1000,3,1-2,470,3,130,4521,01,1,1,6
2026-04-12,1,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,西,1,1,逃げ,1-5-2,690,2,1-5,300,2,100,4120,01,1,1,6
2026-04-12,2,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南西,1,1,逃げ,1-4-3,4330,14,1-4,990,4,150,3746,01,1,1,6
2026-04-12,3,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南西,2,1,抜き,1-4-5,720,2,1-4,400,2,120,4159,01,1,1,6
2026-04-12,4,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南東,1,1,逃げ,1-3-6,820,3,1-3,370,2,110,4787,01,1,1,6
2026-04-12,5,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,逃げ,1-2-4,380,1,1-2,140,1,100,4614,01,1,1,6
2026-04-12,6,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,逃げ,1-2-5,470,1,1-2,220,1,210,3284,01,1,1,6
2026-04-12,7,一般,1,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,2,1,逃げ,1-4-3,770,2,1-4,240,1,130,4040,01,1,1,6
2026-04-12,8,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,2,1,恵まれ,1-6-2,590,1,1-6,260,1,150,3581,01,1,1,6
2026-04-12,9,準優勝戦,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,東,2,1,逃げ,1-2-3,700,2,1-2,330,1,280,5009,01,1,1,6
2026-04-12,10,準優勝戦,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,雨,南,1,1,逃げ,1-2-4,400,1,1-2,190,1,120,3792,01,1,1,6
2026-04-12,11,準優勝戦,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,2,1,逃げ,1-4-3,2290,7,1-4,990,3,100,3908,01,1,1,6
2026-04-12,12,一般,0,6,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,東,1,1,まくり差し,5-1-2,2550,10,5-1,960,5,190,4359,02,5,5,6
2026-04-13,1,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,西,1,1,まくり差し,3-1-5,1280,4,3-1,750,3,360,3761,02,3,3,6
2026-04-13,2,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,西,1,1,逃げ,1-2-6,640,3,1-2,160,1,100,4171,01,1,1,6
2026-04-13,3,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,西,1,1,逃げ,1-2-4,370,1,1-2,280,1,100,4695,01,1,1,6
2026-04-13,4,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,西,1,1,差し,2-1-6,1160,3,2-1,530,2,200,4660,02,2,2,6
2026-04-13,5,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南西,1,1,逃げ,1-4-6,1130,3,1-4,350,2,100,3952,01,1,1,6
2026-04-13,6,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,1,1,まくり差し,4-1-2,1330,3,4-1,570,3,470,4384,02,4,4,6
2026-04-13,7,一般,1,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,1,1,逃げ,1-6-5,4630,16,1-6,460,4,100,4787,01,1,1,6
2026-04-13,8,一般,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,1,1,逃げ,1-2-5,3830,14,1-2,680,4,160,4057,01,1,1,6
2026-04-13,9,一般特選,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南西,1,1,まくり差し,3-1-2,3340,12,3-1,900,5,670,3920,02,3,3,6
2026-04-13,10,特別選抜戦,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,1,1,逃げ,1-4-2,1960,5,1-4,880,5,150,3711,01,1,1,6
2026-04-13,11,特別選抜戦,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,北,1,1,逃げ,1-3-2,550,2,1-3,230,2,110,4614,01,1,1,6
2026-04-13,12,優勝戦,0,7,ＢＴＳ鹿島開設１１周年記念　肥前鹿島干潟杯,曇り,南,1,1,逃げ,1-5-6,2250,12,1-5,540,3,100,3908,01,1,1,6
2026-04-18,1,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,2,1,まくり,3-5-2,5420,23,3-5,2050,10,600,5309,05,3,3,6
2026-04-18,2,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,2,1,まくり,3-2-1,3470,18,3-2,930,4,310,5138,03,3,3,6
2026-04-18,3,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北西,1,1,まくり,3-1-4,1830,6,3-1,420,2,140,5398,02,3,3,6
2026-04-18,4,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,1,1,逃げ,1-2-6,5140,17,1-2,510,3,150,5134,01,1,1,6
2026-04-18,5,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,西,1,1,まくり,2-4-6,5590,21,2-4,3190,10,180,5127,06,2,2,6
2026-04-18,6,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,西,1,1,まくり,3-6-1,1160,5,3-6,620,3,150,5369,03,3,3,6
2026-04-18,7,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,南西,1,1,逃げ,1-4-2,690,2,1-4,270,1,110,5221,01,1,1,6
2026-04-18,8,予選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,南西,2,1,逃げ,1-3-2,430,1,1-3,190,1,100,5016,01,1,1,6
2026-04-18,9,予選特賞,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,南,2,1,逃げ,1-3-2,1280,4,1-3,750,3,220,5345,01,1,1,6
2026-04-18,10,予選特賞,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,西,1,1,逃げ,1-5-2,3400,10,1-5,1630,5,130,5252,01,1,1,6
2026-04-18,11,予選特選,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,北,1,1,逃げ,1-3-5,540,2,1-3,170,1,100,5267,01,1,1,6
2026-04-18,12,発祥地選抜,1,1,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,北,1,1,逃げ,1-5-3,2190,12,1-5,710,4,110,5196,01,1,1,6
2026-04-19,1,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北東,3,2,逃げ,1-5-3,2810,7,1-5,500,3,120,5302,01,1,1,6
2026-04-19,2,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北東,3,2,逃げ,1-2-3,580,1,1-2,310,1,220,5316,01,1,1,6
2026-04-19,3,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北東,3,2,差し,2-1-4,5460,18,2-1,1920,7,1810,5319,02,2,2,6
2026-04-19,4,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北,3,2,まくり差し,3-4-5,3590,14,3-4,1020,5,220,5318,05,3,3,6
2026-04-19,5,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北,2,1,まくり,4-1-2,2470,7,4-1,650,2,220,5286,02,4,4,6
2026-04-19,6,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,1,1,恵まれ,1-6-2,3750,11,1-6,1290,4,110,5220,01,1,1,6
2026-04-19,7,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南,2,1,まくり,3-1-6,4020,19,3-1,790,4,100,5336,02,3,3,6
2026-04-19,8,予選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,南,2,1,抜き,1-2-6,1160,3,1-2,540,3,390,5307,01,1,1,6
2026-04-19,9,予選特賞,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南,2,1,まくり差し,3-1-6,16010,33,3-1,5580,11,880,5081,02,3,3,6
2026-04-19,10,予選特賞,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,南,1,1,まくり差し,6-1-5,6570,23,6-1,650,3,180,5012,02,6,6,6
2026-04-19,11,予選特選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,雨,東,1,1,逃げ,1-2-6,770,2,1-2,210,1,110,5191,01,1,1,6
2026-04-19,12,予選特選,1,2,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北東,1,1,逃げ,1-5-4,2910,15,1-5,530,3,120,5034,01,1,1,6
2026-04-20,1,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,2,1,まくり,4-5-1,1830,7,4-5,1110,5,330,5208,03,4,4,6
2026-04-20,2,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南西,2,1,逃げ,1-2-6,1150,2,1-2,400,1,170,5270,01,1,1,6
2026-04-20,3,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南,2,1,逃げ,1-3-2,2660,10,1-3,750,4,130,5282,01,1,1,6
2026-04-20,4,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,4,3,まくり差し,3-1-6,620,2,3-1,380,2,280,5276,02,3,3,6
2026-04-20,5,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南西,2,1,逃げ,1-3-2,2210,8,1-3,970,5,180,5351,01,1,1,6
2026-04-20,6,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,南西,1,1,差し,2-4-6,880,4,2-4,340,2,100,5185,F,2,2,6
2026-04-20,7,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,2,1,まくり差し,5-1-3,2180,8,5-1,1190,7,430,5170,02,5,5,6
2026-04-20,8,予選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北西,2,1,抜き,1-2-4,540,1,1-2,280,2,100,5191,01,1,1,6
2026-04-20,9,予選特賞,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,西,2,1,逃げ,1-3-2,740,3,1-3,190,1,190,5161,01,1,1,6
2026-04-20,10,予選特賞,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北,2,1,逃げ,1-3-2,1410,6,1-3,310,1,120,5145,01,1,1,6
2026-04-20,11,予選特選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北,2,1,逃げ,1-3-5,490,2,1-3,180,1,110,5220,01,1,1,6
2026-04-20,12,予選特選,1,3,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,曇り,北,2,1,逃げ,1-4-3,530,1,1-4,260,1,130,5016,01,1,1,6
2026-04-21,1,予選,1,4,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,晴,東,3,2,差し,2-1-5,7080,21,2-1,1390,5,820,5258,02,2,2,6
2026-04-21,2,予選,1,4,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,晴,北東,3,2,逃げ,1-3-2,610,2,1-3,500,2,220,5247,01,1,1,6
2026-04-21,3,予選,1,4,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,晴,北西,1,1,抜き,3-5-4,7470,31,3-5,2680,9,100,5236,05,3,3,6
2026-04-21,4,予選,1,4,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,晴,西,1,1,恵まれ,4-5-6,1500,8,4-5,1500,6,1330,5211,04,4,4,6
2026-04-21,5,予選,1,4,ＲＳ第９戦　スカパー！・ＪＬＣ杯　オール進入固定,晴,西,2,1,逃げ,1-2-3,1130,3,1-2,370,1,330,5246,01,1,1,6
