regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4199,北川潤二,89,0.4943820224719101,0.5657227496942324,-7.1,45.0,0.289,0.644,,
4208,三浦永理,44,0.6136363636363636,0.5946274195178759,1.9,17.0,0.471,0.588,,
4209,藤田竜弘,42,0.5952380952380952,0.5730192351528728,2.2,17.0,0.176,0.706,,
4218,吉川喜継,55,0.5818181818181818,0.557691742014743,2.4,23.0,0.435,0.522,,
4224,大橋栄里佳,43,0.5581395348837209,0.567407889342324,-0.9,19.0,0.316,0.579,,
4227,安達裕樹,43,0.6976744186046512,0.6082519458430649,8.9,13.0,0.231,0.615,壁強●,
4231,鈴木裕隆,46,0.5434782608695652,0.5612586221598695,-1.8,21.0,0.524,0.524,,
4233,亀山雅幸,47,0.5531914893617021,0.5660863157932459,-1.3,21.0,0.429,0.81,,
4236,松村敏,44,0.5454545454545454,0.5901359008119385,-4.5,20.0,0.4,0.75,,
4237,大峯豊,41,0.5609756097560976,0.6327134251030576,-7.2,18.0,0.5,0.556,,
4239,竹田辰也,43,0.5116279069767442,0.5931797097828017,-8.2,21.0,0.476,0.333,,
4243,西村歩,41,0.4146341463414634,0.5561140941007076,-14.1,24.0,0.375,0.458,壁弱●,素通し型
4251,川崎誠志,47,0.46808510638297873,0.5406141614550911,-7.3,25.0,0.32,0.68,,
4253,西川真人,40,0.4,0.5298447481027347,-13.0,24.0,0.083,0.792,,
4256,渡辺浩司,41,0.5609756097560976,0.62222303238516,-6.1,18.0,0.389,0.611,,
4259,真庭明志,48,0.6041666666666666,0.5844235994524908,2.0,19.0,0.421,0.526,,
4260,中越博紀,41,0.5853658536585366,0.5799774774519909,0.5,17.0,0.118,0.588,,
4261,岡祐臣,42,0.47619047619047616,0.5475485175837942,-7.1,22.0,0.136,0.727,,
4262,馬場貴也,40,0.625,0.660954966647113,-3.6,15.0,0.667,0.2,,
4269,杉山裕也,42,0.4523809523809524,0.5860830493078433,-13.4,23.0,0.391,0.391,壁弱●,素通し型
4278,藤岡俊介,46,0.5652173913043478,0.6084453885736084,-4.3,20.0,0.6,0.35,,
4286,平田さやか,45,0.35555555555555557,0.5122353374409877,-15.7,29.0,0.241,0.552,壁弱●,素通し型
4288,永田啓二,50,0.52,0.5799679740903925,-6.0,24.0,0.667,0.5,,
4289,落合直子,43,0.4418604651162791,0.5271459537537928,-8.5,24.0,0.5,0.625,,
4293,鈴木智啓,40,0.45,0.5215757655586497,-7.2,22.0,0.182,0.727,,
4294,古賀繁輝,41,0.6097560975609756,0.6035341971500744,0.6,16.0,0.438,0.562,,
4295,小坂尚哉,44,0.5909090909090909,0.568226110590095,2.3,18.0,0.611,0.611,,
4297,山田哲也,42,0.6428571428571429,0.5845044566454165,5.8,15.0,0.267,0.667,,
4298,宮下元胤,49,0.5714285714285714,0.5631108756763296,0.8,21.0,0.238,0.524,,
4302,西野翔太,58,0.603448275862069,0.5710230306394356,3.2,23.0,0.435,0.565,,
4311,岡村仁,45,0.6,0.5839690516835656,1.6,18.0,0.667,0.556,,
4319,三宅潤,44,0.6136363636363636,0.5673001931366873,4.6,17.0,0.294,0.647,,
4324,海野康志郎,72,0.5138888888888888,0.6200491572865225,-10.6,35.0,0.486,0.457,,
4350,篠崎元志,40,0.675,0.655539747413517,1.9,13.0,0.462,0.615,,
4357,田中和也,50,0.54,0.5820094747296068,-4.2,23.0,0.478,0.478,,
4363,大野芳顕,41,0.6097560975609756,0.600612904662297,0.9,16.0,0.375,0.5,,
4366,前沢丈史,49,0.6326530612244898,0.5573906989449653,7.5,18.0,0.444,0.333,壁強●,
4369,丹下将,44,0.4318181818181818,0.548456727201262,-11.7,25.0,0.2,0.56,,
4370,山口達也,40,0.475,0.6117446192782408,-13.7,21.0,0.476,0.524,壁弱●,食う型
4376,藤田靖弘,45,0.5333333333333333,0.552257443096318,-1.9,21.0,0.19,0.714,,
4377,濱本優一,40,0.525,0.5611778114753275,-3.6,19.0,0.421,0.421,,
4379,桑島和宏,47,0.6808510638297872,0.5724547848401801,10.8,15.0,0.4,0.4,壁強●,
4388,是澤孝宏,45,0.4444444444444444,0.5972464778189176,-15.3,25.0,0.28,0.56,壁弱●,素通し型
4397,西村拓也,50,0.58,0.6202151989836464,-4.0,21.0,0.429,0.571,,
4398,船岡洋一郎,44,0.6363636363636364,0.5980951509152574,3.8,16.0,0.438,0.5,,
4403,木下大將,41,0.4634146341463415,0.5900801974018286,-12.7,22.0,0.5,0.455,,
4407,鹿島敏弘,42,0.5952380952380952,0.5408988719582266,5.4,17.0,0.294,0.529,,
