regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
4872,山下流心,119.0,0.151,4.0,0.0,0.151,全国,36.0,18.0,0.389,,,28.0,0.036,0.107,,39,0.282,39,0.205,●,
4651,佐藤大騎,99.0,0.141,,,0.141,全国,20.0,14.0,0.143,,,28.0,0.036,0.107,,31,0.29,32,0.188,●,
4786,佐藤博亮,130.0,0.177,,,0.177,全国,63.0,18.0,0.5,,,39.0,0.128,0.154,,42,0.476,42,0.357,,
4228,吉田慎二郎,131.0,0.252,8.0,0.375,0.252,全国,53.0,24.0,0.417,○,,42.0,0.119,0.238,○,36,0.333,45,0.422,,
4761,山田晃大,122.0,0.189,,,0.189,全国,52.0,19.0,0.316,,,42.0,0.048,0.167,○,38,0.289,42,0.214,●,
4137,君島秀三,120.0,0.25,8.0,0.25,0.25,全国,58.0,17.0,0.529,,,38.0,0.132,0.211,,39,0.436,40,0.4,,
4429,豊田泰洋,101.0,0.139,4.0,0.25,0.139,全国,27.0,17.0,0.176,,,28.0,0.0,0.036,,33,0.273,26,0.0,●,
3569,増田進,101.0,0.119,3.0,0.0,0.119,全国,35.0,28.0,0.464,,,28.0,0.0,0.143,,39,0.231,30,0.167,●,●
4748,渡邉雄朗,116.0,0.207,8.0,0.25,0.207,全国,57.0,16.0,0.312,,,40.0,0.275,0.225,○,38,0.5,42,0.524,,
5100,栗原一馬,77.0,0.117,4.0,0.0,0.117,全国,24.0,17.0,0.294,,,29.0,0.034,0.069,,24,0.417,27,0.148,●,
4022,待鳥雄紀,85.0,0.129,4.0,0.0,0.129,全国,24.0,15.0,0.133,,,20.0,0.0,0.1,,27,0.259,24,0.125,●,
5223,森清友翔,115.0,0.139,,,0.139,全国,29.0,18.0,0.111,,,34.0,0.029,0.088,,36,0.278,37,0.189,●,
3659,藤生雄人,92.0,0.25,,,0.25,全国,32.0,15.0,0.533,,,24.0,0.042,0.167,,27,0.407,28,0.286,,
4434,田中辰彦,114.0,0.237,3.0,0.0,0.237,全国,54.0,18.0,0.667,,,30.0,0.167,0.2,,36,0.472,33,0.364,,
3699,富永正人,85.0,0.176,3.0,0.0,0.176,全国,20.0,17.0,0.353,,,33.0,0.0,0.242,,27,0.296,27,0.296,,
4643,近江翔吾,105.0,0.19,,,0.19,全国,47.0,9.0,0.333,,,30.0,0.067,0.267,,34,0.471,34,0.441,,
3538,菊池峰晴,63.0,0.143,3.0,0.0,0.143,全国,16.0,14.0,0.286,,,18.0,0.111,0.167,,21,0.238,17,0.176,●,●
3251,平石和男,129.0,0.24,5.0,0.2,0.24,全国,56.0,32.0,0.438,○,,39.0,0.077,0.333,,45,0.378,43,0.419,,
4512,高野哲史,136.0,0.235,4.0,0.25,0.235,全国,66.0,9.0,0.444,,,37.0,0.081,0.297,,49,0.408,45,0.378,,
5212,西川拓利,97.0,0.216,,,0.216,全国,31.0,10.0,0.4,,,26.0,0.038,0.231,,34,0.529,29,0.276,,
4131,原豊土,100.0,0.23,5.0,0.4,0.23,全国,36.0,12.0,0.5,,,33.0,0.121,0.152,,32,0.469,32,0.344,,
4197,渥美卓郎,92.0,0.098,4.0,0.25,0.098,全国,30.0,22.0,0.136,,,20.0,0.0,0.1,,39,0.154,25,0.12,●,●
3860,松本浩貴,86.0,0.07,3.0,0.0,0.07,全国,26.0,23.0,0.174,,,28.0,0.071,0.071,,37,0.108,27,0.185,●,●
4469,土山卓也,113.0,0.239,5.0,0.2,0.239,全国,45.0,13.0,0.385,,,31.0,0.032,0.258,,36,0.583,35,0.343,,
4405,南野利騰,93.0,0.215,,,0.215,全国,26.0,20.0,0.25,,,23.0,0.0,0.174,,33,0.394,23,0.13,●,
4890,石川諒,109.0,0.22,8.0,0.0,0.22,全国,35.0,14.0,0.214,,,33.0,0.091,0.212,,39,0.41,31,0.355,,
4813,宮内直哉,93.0,0.129,,,0.129,全国,26.0,19.0,0.053,,,29.0,0.0,0.207,,30,0.2,29,0.207,●,●
3807,岡部哲,105.0,0.114,4.0,0.0,0.114,全国,31.0,19.0,0.526,,,30.0,0.067,0.033,,35,0.171,29,0.138,●,●
4121,富永修一,107.0,0.234,9.0,0.111,0.234,全国,44.0,19.0,0.579,,,43.0,0.023,0.209,○,30,0.433,42,0.286,,
4005,瀬川公則,8.0,0.25,,,0.25,全国,3.0,3.0,0.333,,,2.0,0.0,0.0,,3,0.333,2,0.0,,
4143,浦田晃嗣,96.0,0.156,,,0.156,全国,19.0,13.0,0.462,,,21.0,0.0,0.095,,33,0.242,20,0.15,●,●
4425,大井清貴,86.0,0.267,5.0,0.0,0.267,全国,25.0,12.0,0.167,,,28.0,0.0,0.214,,30,0.4,28,0.214,●,
3805,高橋英之,89.0,0.236,,,0.236,全国,32.0,19.0,0.368,,,23.0,0.087,0.087,,27,0.407,35,0.257,,
4367,山口修路,94.0,0.191,5.0,0.4,0.191,全国,22.0,14.0,0.357,,,27.0,0.037,0.111,,30,0.333,26,0.192,●,
3467,森弘行,81.0,0.136,7.0,0.143,0.136,全国,26.0,22.0,0.136,,,24.0,0.125,0.0,,25,0.2,26,0.192,●,●
5143,常盤海心,108.0,0.185,,,0.185,全国,21.0,19.0,0.211,,,29.0,0.034,0.103,,42,0.238,23,0.217,●,●
4981,牧山敦也,105.0,0.19,,,0.19,全国,27.0,15.0,0.067,,,30.0,0.067,0.133,,36,0.417,29,0.241,●,
5218,山田理央,128.0,0.242,,,0.242,全国,51.0,15.0,0.267,,,36.0,0.222,0.167,,40,0.475,38,0.474,,
3928,林恵祐,98.0,0.112,,,0.112,全国,27.0,14.0,0.286,,,28.0,0.0,0.071,,35,0.229,26,0.038,●,●
4734,安河内将,115.0,0.261,5.0,0.0,0.261,全国,55.0,16.0,0.562,,,31.0,0.032,0.194,,31,0.581,44,0.432,,
3315,広瀬聖仁,73.0,0.178,3.0,0.333,0.178,全国,22.0,17.0,0.118,,,27.0,0.074,0.111,,26,0.308,25,0.2,●,
5066,鈴木孝明,115.0,0.252,,,0.252,全国,39.0,16.0,0.25,,,29.0,0.103,0.31,,39,0.615,30,0.5,,
5397,寺田夢生,158.0,0.013,6.0,0.0,0.013,全国,,,,,,129.0,0.0,0.016,○,55,0.018,101,0.01,●,●
4853,前原哉,62.0,0.097,,,0.097,全国,19.0,12.0,0.167,,,19.0,0.0,0.0,,19,0.211,21,0.048,●,●
3574,大神康司,7.0,0.0,,,0.0,全国,57.0,19.0,0.368,,,,,,,37,0.595,39,0.359,,
3554,仲口博崇,90.0,0.189,7.0,0.0,0.189,全国,79.0,26.0,0.577,○,,3.0,0.0,0.0,,48,0.729,44,0.455,,
4251,川崎誠志,118.0,0.144,,,0.144,全国,29.0,19.0,0.421,,,43.0,0.023,0.163,○,45,0.267,31,0.226,●,
5367,赤松咲香,123.0,0.016,,,0.016,全国,,,,,,64.0,0.016,0.0,○,36,0.056,54,0.019,●,●
5259,野田昇吾,76.0,0.105,,,0.105,全国,16.0,12.0,0.167,,,25.0,0.04,0.08,,23,0.174,21,0.143,●,●
4335,若林将,112.0,0.295,4.0,0.25,0.295,全国,61.0,12.0,0.417,,,37.0,0.216,0.27,,34,0.588,38,0.553,,
3831,安藤裕貴,90.0,0.144,8.0,0.125,0.144,全国,29.0,18.0,0.389,,,26.0,0.038,0.0,,29,0.276,31,0.097,●,
5146,野田彩加,92.0,0.239,1.0,0.0,0.239,全国,28.0,14.0,0.214,,,22.0,0.091,0.091,,31,0.355,23,0.174,●,
4899,占部一真,87.0,0.126,,,0.126,全国,22.0,10.0,0.3,,,22.0,0.045,0.136,,33,0.212,22,0.227,●,●
4596,葛原大陽,122.0,0.311,4.0,0.0,0.311,全国,55.0,24.0,0.5,○,,39.0,0.103,0.308,,39,0.59,43,0.465,,
4302,西野翔太,80.0,0.138,,,0.138,全国,64.0,16.0,0.312,,,1.0,0.0,0.0,,39,0.487,30,0.633,,
3939,渡辺真至,24.0,0.25,,,0.25,全国,11.0,6.0,0.667,,,9.0,0.0,0.111,,4,0.5,8,0.125,,
5087,佐藤航,120.0,0.242,2.0,0.0,0.242,全国,51.0,17.0,0.471,,,34.0,0.176,0.147,,29,0.69,43,0.442,,
4009,小林一樹,102.0,0.167,,,0.167,全国,47.0,19.0,0.368,,,24.0,0.042,0.167,,31,0.355,32,0.25,,
3434,松尾宣邦,108.0,0.148,5.0,0.0,0.148,全国,32.0,15.0,0.2,,,31.0,0.065,0.065,,39,0.359,31,0.161,●,
3952,中澤和志,113.0,0.283,4.0,0.0,0.283,全国,60.0,26.0,0.5,○,,34.0,0.147,0.265,,38,0.526,39,0.462,,
4674,池田剛規,127.0,0.213,8.0,0.25,0.213,全国,51.0,21.0,0.429,○,,36.0,0.111,0.25,,42,0.31,42,0.405,,
3863,海老澤泰行,95.0,0.147,8.0,0.25,0.147,全国,31.0,22.0,0.409,,,27.0,0.037,0.037,,33,0.273,29,0.069,●,
5373,諏訪玲奈,109.0,0.128,,,0.128,全国,,,,,,40.0,0.0,0.075,○,39,0.179,34,0.088,●,●
4951,新田洋一,106.0,0.189,10.0,0.6,0.189,全国,39.0,19.0,0.316,,,33.0,0.03,0.121,,32,0.406,37,0.243,●,
5015,高橋竜矢,101.0,0.257,,,0.257,全国,51.0,5.0,0.6,,,30.0,0.1,0.4,,28,0.429,30,0.533,,
4693,松下誉士,105.0,0.133,,,0.133,全国,26.0,21.0,0.286,,,32.0,0.0,0.188,,41,0.244,23,0.348,,●
3611,岩崎芳美,104.0,0.24,,,0.24,全国,47.0,22.0,0.455,○,,34.0,0.118,0.265,,32,0.406,38,0.342,,
5189,藤原早菜,113.0,0.23,9.0,0.444,0.23,全国,38.0,21.0,0.333,,,33.0,0.242,0.152,,41,0.415,33,0.394,,
5291,三嶌こころ,114.0,0.105,,,0.105,全国,24.0,19.0,0.211,,,39.0,0.051,0.128,,39,0.128,28,0.179,●,●
4521,小池公生,106.0,0.208,5.0,0.2,0.208,全国,40.0,21.0,0.524,○,,34.0,0.088,0.147,,37,0.432,36,0.278,,
3718,伊達正利,108.0,0.139,6.0,0.167,0.139,全国,31.0,10.0,0.3,,,31.0,0.0,0.097,,37,0.243,29,0.103,●,●
4332,村上彰一,92.0,0.163,8.0,0.125,0.163,全国,24.0,17.0,0.412,,,30.0,0.067,0.1,,30,0.2,25,0.16,●,●
4031,飯島誠,96.0,0.156,,,0.156,全国,28.0,18.0,0.444,,,33.0,0.061,0.091,,36,0.25,29,0.172,●,
4417,服部剛,87.0,0.161,,,0.161,全国,28.0,16.0,0.5,,,21.0,0.048,0.143,,33,0.455,23,0.217,●,
4440,萩原知哉,100.0,0.16,4.0,0.25,0.16,全国,25.0,17.0,0.294,,,24.0,0.042,0.125,,37,0.324,23,0.13,●,
3866,木山誠一,89.0,0.124,5.0,0.0,0.124,全国,26.0,19.0,0.474,,,25.0,0.04,0.04,,29,0.345,25,0.08,●,
3880,浅見宗孝,99.0,0.232,,,0.232,全国,32.0,22.0,0.273,,,29.0,0.034,0.207,,33,0.364,35,0.4,,
4431,石塚裕介,90.0,0.122,17.0,0.118,0.122,全国,25.0,12.0,0.167,,,32.0,0.0,0.0,,26,0.192,31,0.065,●,●
4877,鈴谷一平,111.0,0.144,8.0,0.0,0.144,全国,54.0,19.0,0.684,,,31.0,0.097,0.065,,34,0.412,36,0.306,,
5169,堀本翔太,58.0,0.138,13.0,0.077,0.138,全国,14.0,12.0,0.5,,,18.0,0.056,0.056,,24,0.208,17,0.059,●,●
4114,深澤達徳,80.0,0.212,4.0,0.0,0.212,全国,23.0,14.0,0.214,,,23.0,0.043,0.261,,27,0.296,25,0.32,,
4252,松下哲也,113.0,0.204,4.0,0.25,0.204,全国,27.0,18.0,0.278,,,32.0,0.0,0.125,,36,0.306,27,0.074,●,
3542,清水紀克,12.0,0.0,1.0,0.0,0.0,全国,34.0,23.0,0.217,,,,,,,32,0.281,27,0.111,●,
3454,井川大作,95.0,0.158,5.0,0.2,0.158,全国,35.0,24.0,0.542,,,33.0,0.0,0.091,,30,0.567,33,0.091,●,
4109,谷津幸宏,133.0,0.233,11.0,0.182,0.233,全国,57.0,18.0,0.556,,,38.0,0.079,0.263,,39,0.333,45,0.378,,
3826,村田修次,101.0,0.208,5.0,0.4,0.208,全国,47.0,18.0,0.667,,,25.0,0.08,0.24,,34,0.5,33,0.394,,
5383,中村楓,167.0,0.036,38.0,0.053,0.053,当地,,,,,,99.0,0.01,0.01,○,53,0.113,73,0.014,●,●
5240,高橋龍治,88.0,0.159,6.0,0.0,0.159,全国,25.0,13.0,0.308,,,39.0,0.051,0.154,,25,0.24,34,0.206,●,●
5068,前田滉,111.0,0.216,2.0,0.0,0.216,全国,55.0,12.0,0.5,,,33.0,0.061,0.333,,37,0.649,34,0.471,,
3643,米田隆弘,95.0,0.211,3.0,0.0,0.211,全国,34.0,16.0,0.375,,,27.0,0.0,0.074,,35,0.371,30,0.067,●,
3911,鈴木猛,131.0,0.099,,,0.099,全国,44.0,24.0,0.458,○,,32.0,0.0,0.125,,49,0.347,33,0.152,●,
4327,加藤翔,111.0,0.162,,,0.162,全国,31.0,22.0,0.364,,,27.0,0.074,0.111,,37,0.189,29,0.172,●,●
4740,齋藤達希,105.0,0.133,8.0,0.0,0.133,全国,25.0,14.0,0.214,,,30.0,0.0,0.067,,40,0.3,29,0.069,●,
3851,森田昭彦,52.0,0.019,,,0.019,全国,14.0,13.0,0.231,,,19.0,0.0,0.0,,19,0.0,16,0.0,●,●
4116,川田正人,124.0,0.185,,,0.185,全国,37.0,24.0,0.208,,,34.0,0.029,0.088,,37,0.486,36,0.083,●,
4676,後藤隼之,101.0,0.297,4.0,0.25,0.297,全国,36.0,20.0,0.25,,,23.0,0.087,0.217,,40,0.325,33,0.394,,
4942,柴田朋哉,103.0,0.243,4.0,0.0,0.243,全国,38.0,19.0,0.368,,,37.0,0.027,0.108,,34,0.324,34,0.235,●,
4356,長岡良也,110.0,0.191,3.0,0.0,0.191,全国,45.0,14.0,0.643,,,22.0,0.0,0.091,,33,0.485,35,0.286,,
4496,内堀学,114.0,0.088,,,0.088,全国,77.0,29.0,0.379,○,,32.0,0.312,0.094,,41,0.561,45,0.533,,
5405,竹内来,146.0,0.068,9.0,0.111,0.068,全国,,,,,,88.0,0.0,0.057,○,50,0.08,66,0.03,●,●
4297,山田哲也,120.0,0.142,5.0,0.2,0.142,全国,47.0,13.0,0.846,,,30.0,0.033,0.2,,41,0.512,37,0.405,,
4989,石原翼,117.0,0.239,8.0,0.0,0.239,全国,44.0,14.0,0.214,,,42.0,0.048,0.19,○,32,0.438,41,0.22,●,
3708,岡部貴司,103.0,0.175,,,0.175,全国,34.0,19.0,0.579,,,28.0,0.0,0.107,,37,0.297,30,0.2,●,
4466,南佑典,104.0,0.25,22.0,0.318,0.25,全国,40.0,13.0,0.615,,,30.0,0.1,0.1,,42,0.31,33,0.273,,
5242,高山弘斗,93.0,0.108,,,0.108,全国,21.0,17.0,0.235,,,32.0,0.094,0.062,,37,0.297,30,0.2,●,
3743,林美憲,78.0,0.192,3.0,0.0,0.192,全国,63.0,29.0,0.517,○,,6.0,0.0,0.0,,37,0.459,38,0.526,,
4122,安東幸治,126.0,0.27,4.0,0.0,0.27,全国,54.0,24.0,0.375,○,,37.0,0.081,0.216,,42,0.381,40,0.325,,
3463,乙津康志,99.0,0.212,7.0,0.286,0.212,全国,33.0,26.0,0.269,,,19.0,0.053,0.158,,39,0.308,24,0.292,,
4633,森智也,109.0,0.266,11.0,0.545,0.266,全国,41.0,19.0,0.474,,,34.0,0.059,0.176,,35,0.486,36,0.25,,
4207,松下一也,103.0,0.184,3.0,0.333,0.184,全国,49.0,17.0,0.353,,,35.0,0.086,0.143,,35,0.371,40,0.4,,
5211,高井駿弥,90.0,0.133,,,0.133,全国,20.0,17.0,0.294,,,22.0,0.091,0.136,,33,0.152,23,0.217,●,●
5131,江藤敦宏,91.0,0.143,,,0.143,全国,18.0,16.0,0.188,,,15.0,0.0,0.133,,34,0.088,19,0.211,●,●
5419,櫻井隼,147.0,0.068,17.0,0.059,0.068,全国,,,,,,131.0,0.008,0.069,○,40,0.1,88,0.08,●,●
4363,大野芳顕,135.0,0.296,3.0,0.333,0.296,全国,53.0,23.0,0.565,○,,42.0,0.0,0.31,○,44,0.386,44,0.364,,
4150,山田雄太,111.0,0.198,,,0.198,全国,42.0,16.0,0.5,,,36.0,0.028,0.139,,35,0.486,34,0.147,●,
4536,喜井つかさ,119.0,0.277,4.0,0.75,0.277,全国,48.0,19.0,0.474,,,31.0,0.065,0.161,,37,0.459,38,0.342,,
4874,池田奈津美,6.0,0.167,,,0.167,全国,34.0,25.0,0.2,,,,,,,27,0.407,21,0.333,,
5198,奥村明日香,92.0,0.174,5.0,0.2,0.174,全国,18.0,12.0,0.417,,,22.0,0.0,0.136,,36,0.361,20,0.1,●,
5200,筒井美琴,56.0,0.0,,,0.0,全国,8.0,8.0,0.0,,,22.0,0.0,0.0,,17,0.0,17,0.0,●,●
5123,福山恵里奈,104.0,0.135,,,0.135,全国,33.0,18.0,0.222,,,31.0,0.0,0.065,,38,0.158,29,0.069,●,●
5406,小畑楓夏,165.0,0.018,,,0.018,全国,,,,,,147.0,0.0,0.02,○,52,0.019,112,0.018,●,●
4336,松田竜馬,114.0,0.132,5.0,0.2,0.132,全国,39.0,14.0,0.286,,,40.0,0.1,0.075,○,38,0.184,39,0.179,●,●
4527,高野心吾,93.0,0.086,8.0,0.0,0.086,全国,24.0,15.0,0.333,,,23.0,0.043,0.043,,30,0.067,23,0.087,●,●
4174,赤坂俊輔,116.0,0.241,5.0,0.0,0.241,全国,70.0,22.0,0.227,○,飛ぶ型,11.0,0.091,0.091,,43,0.419,40,0.475,,
4342,谷野錬志,102.0,0.245,7.0,0.429,0.245,全国,38.0,7.0,0.143,,,28.0,0.143,0.214,,28,0.643,32,0.406,,
5310,土屋蘭,84.0,0.19,,,0.19,全国,19.0,13.0,0.077,,,28.0,0.071,0.107,,30,0.3,24,0.167,●,
3808,秋田健太郎,92.0,0.12,,,0.12,全国,27.0,19.0,0.368,,,25.0,0.04,0.04,,36,0.139,24,0.083,●,●
3995,重野哲之,94.0,0.266,,,0.266,全国,48.0,11.0,0.545,,,28.0,0.107,0.179,,29,0.621,32,0.438,,
3158,島川光男,111.0,0.207,5.0,0.2,0.207,全国,49.0,21.0,0.571,○,,31.0,0.097,0.129,,29,0.448,34,0.294,,
3629,浅見昌克,103.0,0.194,3.0,0.0,0.194,全国,44.0,13.0,0.462,,,21.0,0.048,0.333,,35,0.4,34,0.353,,
4142,平野和明,107.0,0.243,5.0,0.2,0.243,全国,42.0,23.0,0.565,○,,26.0,0.038,0.115,,38,0.342,32,0.156,●,
3773,津留浩一郎,95.0,0.211,,,0.211,全国,29.0,18.0,0.5,,,25.0,0.0,0.24,,35,0.2,27,0.148,●,●
3920,正木聖賢,39.0,0.205,1.0,0.0,0.205,全国,32.0,21.0,0.429,,,,,,,28,0.321,26,0.385,,
4679,植田太一,123.0,0.195,6.0,0.333,0.195,全国,54.0,17.0,0.471,,,36.0,0.028,0.083,,41,0.366,36,0.167,●,
3557,太田和美,146.0,0.205,8.0,0.0,0.205,全国,76.0,29.0,0.759,○,残す型,42.0,0.095,0.167,○,46,0.587,52,0.404,,
3156,金子良昭,54.0,0.13,3.0,0.333,0.13,全国,29.0,24.0,0.458,,,13.0,0.0,0.077,,28,0.214,25,0.08,●,●
5356,長谷川暖,102.0,0.196,,,0.196,全国,17.0,9.0,0.444,,,41.0,0.122,0.195,○,34,0.529,41,0.317,,
4226,村田浩司,99.0,0.162,,,0.162,全国,32.0,17.0,0.412,,,31.0,0.065,0.097,,36,0.306,29,0.207,●,
5413,宮城那菜,147.0,0.034,,,0.034,全国,,,,,,118.0,0.008,0.017,○,48,0.167,99,0.01,●,●
3304,烏野賢太,122.0,0.213,4.0,0.25,0.213,全国,55.0,20.0,0.45,○,,35.0,0.114,0.171,,40,0.4,41,0.317,,
3711,江本真治,130.0,0.185,5.0,0.0,0.185,全国,67.0,33.0,0.545,○,,42.0,0.095,0.119,○,49,0.531,48,0.333,,
4822,百武翔,122.0,0.23,,,0.23,全国,52.0,19.0,0.684,,,42.0,0.048,0.286,○,36,0.528,44,0.364,,
3796,長野道臣,106.0,0.151,9.0,0.222,0.151,全国,28.0,19.0,0.684,,,42.0,0.095,0.071,○,33,0.303,33,0.212,●,
5039,倉田茂将,108.0,0.13,5.0,0.2,0.13,全国,32.0,15.0,0.467,,,24.0,0.083,0.0,,34,0.353,41,0.22,●,
4778,堤啓輔,82.0,0.159,,,0.159,全国,36.0,19.0,0.211,,,25.0,0.08,0.08,,34,0.471,29,0.207,●,
3265,今村暢孝,,,,,,全国,63.0,35.0,0.4,○,,,,,,24,0.542,28,0.607,,
4817,渡邉翼,96.0,0.229,,,0.229,全国,45.0,14.0,0.357,,,33.0,0.121,0.121,,28,0.571,35,0.286,,
4277,金田大輔,104.0,0.144,9.0,0.333,0.144,全国,27.0,13.0,0.308,,,30.0,0.033,0.033,,32,0.406,27,0.148,●,
4360,庄司孝輔,112.0,0.196,3.0,0.0,0.196,全国,37.0,20.0,0.25,,,32.0,0.125,0.281,,36,0.417,36,0.417,,
3226,浦田信義,97.0,0.206,4.0,0.25,0.206,全国,36.0,22.0,0.409,,,28.0,0.071,0.071,,37,0.378,29,0.207,●,
3550,都築正治,108.0,0.167,11.0,0.182,0.167,全国,41.0,18.0,0.5,,,31.0,0.065,0.097,,38,0.5,33,0.212,●,
4547,中田竜太,121.0,0.231,5.0,0.2,0.231,全国,51.0,26.0,0.462,○,,35.0,0.086,0.257,,37,0.459,38,0.395,,
4323,山田佑樹,105.0,0.181,,,0.181,全国,29.0,14.0,0.643,,,34.0,0.0,0.324,,33,0.303,32,0.344,,
5249,三木晴斗,100.0,0.18,,,0.18,全国,32.0,21.0,0.238,,,35.0,0.086,0.086,,32,0.344,32,0.219,●,
4516,野口勝弘,133.0,0.278,14.0,0.071,0.278,全国,58.0,22.0,0.545,○,,33.0,0.121,0.152,,41,0.512,41,0.366,,
4299,中島浩哉,92.0,0.185,4.0,0.0,0.185,全国,18.0,12.0,0.25,,,23.0,0.043,0.087,,33,0.273,22,0.136,●,
4538,笠置博之,130.0,0.1,8.0,0.125,0.1,全国,37.0,21.0,0.286,,,48.0,0.083,0.083,○,27,0.63,38,0.421,,
3775,泉啓文,112.0,0.116,,,0.116,全国,29.0,22.0,0.364,,,40.0,0.05,0.1,○,38,0.211,31,0.129,●,●
4140,梶野学志,97.0,0.227,5.0,0.2,0.227,全国,45.0,12.0,0.417,,,27.0,0.037,0.259,,33,0.424,33,0.364,,
4118,宇佐見淳,133.0,0.256,7.0,0.143,0.256,全国,58.0,24.0,0.667,○,残す型,44.0,0.091,0.273,○,40,0.55,43,0.372,,
4036,金田諭,116.0,0.25,,,0.25,全国,55.0,18.0,0.611,,,41.0,0.098,0.317,○,34,0.618,46,0.522,,
4271,川崎公靖,103.0,0.204,,,0.204,全国,28.0,21.0,0.381,,,22.0,0.136,0.091,,36,0.361,25,0.28,,
4636,赤池修平,87.0,0.115,,,0.115,全国,24.0,18.0,0.167,,,28.0,0.0,0.143,,27,0.111,24,0.208,●,●
4917,岩橋裕馬,92.0,0.109,5.0,0.0,0.109,全国,26.0,18.0,0.167,,,27.0,0.037,0.074,,32,0.188,27,0.185,●,●
4457,神田達也,97.0,0.144,,,0.144,全国,25.0,16.0,0.25,,,30.0,0.167,0.1,,32,0.344,25,0.28,,
5392,安武一也,159.0,0.013,,,0.013,全国,,,,,,111.0,0.009,0.009,○,44,0.023,87,0.023,●,●
3935,岩津徹郎,89.0,0.225,,,0.225,全国,23.0,14.0,0.571,,,34.0,0.088,0.176,,27,0.259,30,0.3,,
3477,近藤稔也,94.0,0.181,4.0,0.0,0.181,全国,27.0,22.0,0.182,,,28.0,0.071,0.036,,30,0.3,31,0.161,●,
4020,川上清人,102.0,0.118,,,0.118,全国,26.0,16.0,0.125,,,32.0,0.062,0.062,,34,0.206,27,0.185,●,●
3411,池上隆行,97.0,0.113,4.0,0.25,0.113,全国,26.0,19.0,0.263,,,19.0,0.0,0.053,,31,0.29,27,0.074,●,
4988,牟田奨太,102.0,0.049,,,0.049,全国,25.0,12.0,0.167,,,35.0,0.029,0.029,,36,0.167,31,0.097,●,●
5408,中山鷹輔,77.0,0.052,,,0.052,全国,,,,,,66.0,0.0,0.061,○,22,0.091,49,0.041,●,●
4691,水原慎,82.0,0.207,,,0.207,全国,24.0,12.0,0.333,,,22.0,0.045,0.136,,31,0.355,23,0.174,●,
3746,岡瀬正人,133.0,0.271,8.0,0.375,0.271,全国,58.0,24.0,0.375,○,,40.0,0.05,0.3,○,37,0.459,48,0.396,,
4564,山本景士郎,103.0,0.194,4.0,0.0,0.194,全国,30.0,22.0,0.364,,,27.0,0.0,0.111,,35,0.2,28,0.107,●,●
4949,横田貴満,112.0,0.196,,,0.196,全国,57.0,20.0,0.5,○,,31.0,0.065,0.161,,40,0.475,35,0.314,,
3656,伯母芳恒,97.0,0.216,5.0,0.4,0.216,全国,33.0,22.0,0.591,,,29.0,0.103,0.103,,32,0.375,28,0.25,,
5303,土井歩夢,112.0,0.286,5.0,0.2,0.286,全国,33.0,15.0,0.6,,,31.0,0.065,0.323,,37,0.324,34,0.471,,
4033,伊藤将吉,113.0,0.239,5.0,0.6,0.239,全国,49.0,11.0,0.636,,,36.0,0.111,0.306,,36,0.472,37,0.432,,
5288,尾道佳諭,89.0,0.146,8.0,0.0,0.146,全国,22.0,16.0,0.062,,,26.0,0.0,0.0,,31,0.258,27,0.074,●,
4257,古川健,90.0,0.122,5.0,0.0,0.122,全国,27.0,15.0,0.267,,,27.0,0.037,0.074,,30,0.333,24,0.167,●,
3934,鋤柄貴俊,117.0,0.239,8.0,0.25,0.239,全国,36.0,23.0,0.261,,,28.0,0.071,0.107,,45,0.444,30,0.3,,
4463,三苫晃幸,107.0,0.187,5.0,0.4,0.187,全国,44.0,26.0,0.654,○,残す型,28.0,0.107,0.214,,34,0.441,35,0.4,,
4200,早川尚人,109.0,0.128,,,0.128,全国,32.0,20.0,0.3,,,31.0,0.097,0.194,,37,0.189,30,0.3,,●
4876,梅木敬太,108.0,0.157,4.0,0.0,0.157,全国,31.0,12.0,0.25,,,38.0,0.026,0.132,,30,0.233,32,0.156,●,●
3024,西島義則,3.0,0.0,,,0.0,全国,97.0,51.0,0.353,○,,1.0,0.0,0.0,,29,0.552,36,0.694,,
4518,大須賀友,107.0,0.215,,,0.215,全国,51.0,15.0,0.467,,,32.0,0.094,0.188,,33,0.576,42,0.357,,
3546,中里昌志,99.0,0.192,4.0,0.5,0.192,全国,31.0,25.0,0.24,,,23.0,0.0,0.174,,29,0.241,29,0.241,●,●
4449,中嶋達也,99.0,0.131,4.0,0.25,0.131,全国,25.0,16.0,0.312,,,26.0,0.115,0.038,,29,0.345,24,0.208,●,
5101,表健太,81.0,0.148,,,0.148,全国,16.0,14.0,0.214,,,19.0,0.105,0.105,,28,0.214,18,0.111,●,●
4793,金子萌,122.0,0.172,5.0,0.6,0.172,全国,47.0,15.0,0.333,,,40.0,0.175,0.125,○,42,0.548,40,0.275,,
3612,馬袋義則,103.0,0.194,4.0,0.75,0.194,全国,71.0,30.0,0.567,○,,11.0,0.0,0.273,,47,0.489,38,0.421,,
4260,中越博紀,126.0,0.159,12.0,0.333,0.159,全国,44.0,16.0,0.562,,,40.0,0.1,0.15,○,42,0.405,38,0.263,,
