date,rno,chaku,teiban,touban,name,motor,tenji,shinnyu,st
2025-09-24,7,05,6,4485,楠原正剛,32,6.82,6,0.20
2025-09-24,7,06,4,5011,高木圭大,77,6.81,4,0.17
2025-09-24,8,01,3,5278,田中駿兵,23,6.66,3,0.09
2025-09-24,8,02,4,4514,上條嘉嗣,78,6.78,4,0.24
2025-09-24,8,03,1,4327,加藤翔,20,6.67,1,0.08
2025-09-24,8,04,5,3535,渡修平,55,6.77,5,0.33
2025-09-24,8,05,2,3814,金子貴志,51,6.79,2,0.11
2025-09-24,8,06,6,4943,八木治樹,13,6.82,6,0.33
2025-09-24,9,01,1,4979,中野夢斗,68,6.78,1,0.14
2025-09-24,9,02,4,3987,後藤正宗,82,6.72,4,0.17
2025-09-24,9,03,6,4148,枝尾賢,83,6.69,6,0.19
2025-09-24,9,04,5,5236,小宮涼雅,12,6.77,5,0.17
2025-09-24,9,05,3,5102,原田雄次,31,6.78,3,0.13
2025-09-24,9,06,2,3054,北川幸典,65,6.78,2,0.17
2025-09-24,10,01,3,4055,吉田俊彦,54,6.75,3,0.11
2025-09-24,10,02,5,4263,武重雄介,38,6.73,5,0.21
2025-09-24,10,03,4,4163,山崎裕司,35,6.65,4,0.21
2025-09-24,10,04,2,3333,丸尾義孝,71,6.73,2,0.11
2025-09-24,10,05,6,4151,下河誉史,57,6.79,6,0.24
2025-09-24,10,06,1,4601,森野正弘,70,6.8,1,0.26
2025-09-24,11,01,1,3826,村田修次,76,6.68,1,0.10
2025-09-24,11,02,3,4013,中島孝平,50,6.83,3,0.17
2025-09-24,11,03,6,4973,栗原直也,69,6.76,6,0.16
2025-09-24,11,04,2,3822,平尾崇典,61,6.73,2,0.21
2025-09-24,11,05,5,4124,池田雄一,26,6.83,5,0.21
2025-09-24,11,06,4,4214,林祐介,75,6.76,4,0.23
2025-09-24,12,01,3,4514,上條嘉嗣,78,6.73,3,0.14
2025-09-24,12,02,1,4364,池永太,52,6.64,1,0.09
2025-09-24,12,03,5,3841,佐々木和伸,19,6.75,5,0.15
2025-09-24,12,04,4,3349,吉田一郎,25,6.79,4,0.12
2025-09-24,12,05,6,5262,鈴木章司,59,6.81,6,0.19
2025-09-24,12,06,2,4068,幸田智裕,39,6.69,2,0.16
2025-09-25,1,01,1,4151,下河誉史,57,6.82,1,0.12
2025-09-25,1,02,2,3361,岡部浩,72,6.91,2,0.09
2025-09-25,1,03,6,4636,赤池修平,24,6.76,6,0.17
2025-09-25,1,04,3,5061,中村駿平,28,6.76,3,0.10
2025-09-25,1,05,4,5398,鐘ヶ江真司,60,6.76,4,0.31
2025-09-25,1,06,5,5374,木山大聖,37,6.87,5,0.14
2025-09-25,2,01,4,5236,小宮涼雅,12,6.75,4,0.12
2025-09-25,2,02,6,3841,佐々木和伸,19,6.75,6,0.15
2025-09-25,2,03,2,4413,水摩敦,80,6.86,2,0.18
2025-09-25,2,04,1,4943,八木治樹,13,6.78,1,0.15
2025-09-25,2,05,3,4202,浮田圭浩,81,6.9,3,0.15
2025-09-25,2,06,5,5328,井上慧人,84,6.7,5,0.17
2025-09-25,3,01,4,3843,上之晃弘,34,6.8,4,0.06
2025-09-25,3,02,3,4148,枝尾賢,83,6.87,3,0.17
2025-09-25,3,03,2,3535,渡修平,55,6.8,2,0.22
2025-09-25,3,04,1,4124,池田雄一,26,6.78,1,0.24
2025-09-25,3,05,6,5102,原田雄次,31,6.77,6,0.17
2025-09-25,3,06,5,3226,浦田信義,36,6.8,5,0.14
2025-09-25,4,01,1,3822,平尾崇典,61,6.76,1,0.22
2025-09-25,4,02,5,4973,栗原直也,69,6.78,5,0.17
2025-09-25,4,03,2,4068,幸田智裕,39,6.83,2,0.21
2025-09-25,4,04,6,4163,山崎裕司,35,6.82,6,0.22
2025-09-25,4,05,3,5011,高木圭大,77,6.71,3,0.18
2025-09-25,4,06,4,5278,田中駿兵,23,6.8,4,0.13
2025-09-25,5,01,4,3349,吉田一郎,25,6.88,4,0.09
2025-09-25,5,02,6,4327,加藤翔,20,6.73,6,0.16
2025-09-25,5,03,2,4979,中野夢斗,68,6.88,2,0.17
2025-09-25,5,04,1,5061,中村駿平,28,6.75,1,0.11
2025-09-25,5,05,3,4214,林祐介,75,6.84,3,0.13
2025-09-25,5,S1,5,5398,鐘ヶ江真司,60,6.79,5,0.14
2025-09-25,6,01,4,4485,楠原正剛,32,6.84,4,0.28
2025-09-25,6,02,3,4601,森野正弘,70,6.79,3,0.11
2025-09-25,6,03,1,5261,岡暢祐,30,6.7,1,0.18
2025-09-25,6,04,2,5262,鈴木章司,59,6.81,2,0.17
2025-09-25,6,05,5,3361,岡部浩,72,6.79,5,0.39
2025-09-25,6,S1,6,5328,井上慧人,84,6.88,6,0.39
2025-09-25,7,01,5,3843,上之晃弘,34,6.93,5,0.18
2025-09-25,7,02,1,3333,丸尾義孝,71,6.79,1,0.16
2025-09-25,7,03,3,3226,浦田信義,36,6.87,3,0.15
2025-09-25,7,04,2,3814,金子貴志,51,6.93,2,0.17
2025-09-25,7,05,6,5236,小宮涼雅,12,6.82,6,0.27
2025-09-25,7,06,4,5374,木山大聖,37,6.8,4,0.18
2025-09-25,8,01,1,4148,枝尾賢,83,6.71,1,0.13
2025-09-25,8,02,2,4636,赤池修平,24,6.76,2,0.13
2025-09-25,8,03,5,4413,水摩敦,80,6.81,5,0.07
2025-09-25,8,04,3,4943,八木治樹,13,6.82,3,0.11
2025-09-25,8,05,6,3987,後藤正宗,82,6.78,6,0.15
2025-09-25,8,06,4,3535,渡修平,55,6.8,4,0.10
2025-09-25,9,01,1,5011,高木圭大,77,6.79,1,0.15
2025-09-25,9,02,3,4327,加藤翔,20,6.75,3,0.14
2025-09-25,9,03,6,4979,中野夢斗,68,6.85,6,0.11
2025-09-25,9,04,4,5102,原田雄次,31,6.87,4,0.11
2025-09-25,9,05,5,4202,浮田圭浩,81,6.85,5,0.12
2025-09-25,9,06,2,5278,田中駿兵,23,6.74,2,0.18
2025-09-25,10,01,4,4124,池田雄一,26,6.79,4,0.11
2025-09-25,10,02,6,4068,幸田智裕,39,6.74,6,0.12
2025-09-25,10,03,3,3349,吉田一郎,25,6.82,3,0.22
2025-09-25,10,04,1,3841,佐々木和伸,19,6.82,1,0.19
2025-09-25,10,05,2,4973,栗原直也,69,6.68,2,0.20
2025-09-25,10,06,5,4601,森野正弘,70,6.85,5,0.12
2025-09-25,11,01,1,4163,山崎裕司,35,6.65,1,0.11
2025-09-25,11,02,3,3822,平尾崇典,61,6.79,3,0.15
2025-09-25,11,03,4,4151,下河誉史,57,6.8,4,0.16
2025-09-25,11,04,5,5262,鈴木章司,59,6.87,5,0.19
2025-09-25,11,05,2,3333,丸尾義孝,71,6.72,2,0.12
2025-09-25,11,06,6,4214,林祐介,75,6.78,6,0.19
2025-09-25,12,01,1,3826,村田修次,76,6.71,1,0.11
2025-09-25,12,02,3,4055,吉田俊彦,54,6.87,3,0.14
2025-09-25,12,03,5,4013,中島孝平,50,6.85,5,0.16
2025-09-25,12,04,2,4514,上條嘉嗣,78,6.81,2,0.15
2025-09-25,12,05,6,4263,武重雄介,38,6.79,6,0.31
2025-09-25,12,06,4,4364,池永太,52,6.81,4,0.19
2025-09-29,1,01,1,4384,鶴本崇文,58,6.85,1,0.14
2025-09-29,1,02,2,5334,樫葉新心,80,6.9,2,0.16
2025-09-29,1,03,3,5358,増本杏珠,17,6.95,3,0.17
2025-09-29,1,04,4,3372,加藤雅之,73,6.89,4,0.24
2025-09-29,1,05,6,4917,岩橋裕馬,84,6.9,6,0.21
2025-09-29,1,06,5,4465,大西賢,33,6.88,5,0.22
2025-09-29,2,01,1,3232,山川美由紀,59,6.87,1,0.12
2025-09-29,2,02,5,3686,鳥居塚孝博,70,6.99,5,0.14
2025-09-29,2,03,3,4308,河村了,74,6.82,3,0.17
2025-09-29,2,04,4,3977,山本兼士,83,6.83,4,0.23
2025-09-29,2,05,6,4727,安部慎一,68,6.98,6,0.11
2025-09-29,2,06,2,4434,田中辰彦,62,6.86,2,0.33
2025-09-29,3,01,2,4939,宮之原輝紀,76,6.93,2,0.05
2025-09-29,3,02,4,5117,冨名腰桃奈,22,6.8,4,0.07
2025-09-29,3,03,3,3470,新田芳美,56,6.92,3,0.03
2025-09-29,3,04,1,4241,大串重幸,61,6.88,1,0.12
2025-09-29,3,05,5,4015,前野竜一,18,7.01,5,0.06
2025-09-29,3,06,6,3701,大西隆洋,16,6.89,6,0.17
2025-09-29,4,01,4,4118,宇佐見淳,27,6.87,4,0.14
2025-09-29,4,02,2,3745,橋本年光,82,6.87,2,0.18
2025-09-29,4,03,3,4177,萬正嗣,12,6.94,3,0.23
2025-09-29,4,04,6,3563,堤昇,79,6.91,5,0.21
2025-09-29,4,05,1,3473,石川真二,60,6.89,1,0.21
2025-09-29,4,K0,5,5388,佐野優都,30,,,K
2025-09-29,5,01,6,4213,重富伸也,10,6.77,6,0.04
2025-09-29,5,02,1,4890,石川諒,63,6.86,1,0.07
2025-09-29,5,03,5,4796,春園功太,37,6.84,5,0.08
2025-09-29,5,04,3,3159,江口晃生,54,7.0,2,0.12
2025-09-29,5,05,2,4790,柳内敬太,55,6.92,3,0.12
2025-09-29,5,06,4,5334,樫葉新心,80,6.97,4,0.14
2025-09-29,6,01,2,4812,西野雄貴,81,6.86,2,0.09
2025-09-29,6,02,5,5141,大澤風葵,67,6.89,5,0.03
2025-09-29,6,03,6,4156,浜野孝志,64,6.87,6,0.08
2025-09-29,6,04,3,4727,安部慎一,68,6.95,3,0.05
2025-09-29,6,05,4,4784,向井田真紀,14,6.95,4,0.07
2025-09-29,6,06,1,4129,宇野博之,51,6.89,1,0.15
2025-09-29,7,01,1,4308,河村了,74,6.88,1,0.14
2025-09-29,7,02,2,4809,外崎悟,66,6.89,2,0.12
2025-09-29,7,03,6,4033,伊藤将吉,26,6.96,6,0.16
2025-09-29,7,04,3,4917,岩橋裕馬,84,6.86,3,0.15
2025-09-29,7,05,5,5144,中尾彩香,11,6.88,5,0.20
2025-09-29,7,06,4,5231,寺田空詩,77,6.89,4,0.17
2025-09-29,8,01,3,5277,井上未都,53,6.91,3,0.16
2025-09-29,8,02,4,4685,島村隆幸,20,6.9,4,0.17
2025-09-29,8,03,1,4015,前野竜一,18,6.96,1,0.13
2025-09-29,8,04,5,3232,山川美由紀,59,6.92,5,0.15
2025-09-29,8,05,2,4465,大西賢,33,7.0,2,0.12
2025-09-29,8,06,6,4177,萬正嗣,12,6.83,6,0.18
2025-09-29,9,01,2,4118,宇佐見淳,27,6.91,2,0.08
2025-09-29,9,02,3,4336,松田竜馬,75,6.96,3,0.03
2025-09-29,9,03,5,5005,石田貴洋,21,6.85,5,0.02
2025-09-29,9,04,4,4890,石川諒,63,6.9,4,0.01
2025-09-29,9,05,1,4529,嶋義信,15,6.95,1,0.15
2025-09-29,9,06,6,3470,新田芳美,56,6.9,6,0.08
2025-09-29,10,01,1,3977,山本兼士,83,6.82,1,0.07
2025-09-29,10,02,3,4116,川田正人,29,6.91,3,0.11
2025-09-29,10,03,2,3563,堤昇,79,6.89,2,0.08
2025-09-29,10,04,5,5358,増本杏珠,17,6.92,5,0.14
2025-09-29,10,05,4,5141,大澤風葵,67,6.78,4,0.08
2025-09-29,10,06,6,4790,柳内敬太,55,6.97,6,0.18
2025-09-29,11,01,1,3686,鳥居塚孝博,70,6.9,1,0.09
2025-09-29,11,02,4,3473,石川真二,60,7.01,2,0.14
2025-09-29,11,03,6,4812,西野雄貴,81,6.94,6,0.25
2025-09-29,11,04,2,4796,春園功太,37,6.89,3,0.09
2025-09-29,11,05,5,4809,外崎悟,66,6.91,5,0.20
2025-09-29,11,06,3,4241,大串重幸,61,7.03,4,0.23
2025-09-29,12,01,4,4939,宮之原輝紀,76,6.9,4,0.14
2025-09-29,12,02,1,4685,島村隆幸,20,6.87,1,0.13
2025-09-29,12,03,3,4033,伊藤将吉,26,7.03,3,0.14
2025-09-29,12,04,2,3159,江口晃生,54,7.06,2,0.11
2025-09-29,12,05,5,4384,鶴本崇文,58,6.98,5,0.21
2025-09-29,12,06,6,4434,田中辰彦,62,6.93,6,0.27
2025-09-30,1,01,1,4812,西野雄貴,81,6.89,1,0.24
2025-09-30,1,02,6,5005,石田貴洋,21,6.85,6,0.23
2025-09-30,1,03,2,3470,新田芳美,56,6.91,2,0.23
2025-09-30,1,04,3,5144,中尾彩香,11,6.89,3,0.26
2025-09-30,1,05,5,3701,大西隆洋,16,6.89,5,0.27
2025-09-30,1,06,4,4129,宇野博之,51,6.97,4,0.29
2025-09-30,2,01,5,4685,島村隆幸,20,6.9,5,0.14
2025-09-30,2,02,3,5117,冨名腰桃奈,22,6.79,3,0.14
2025-09-30,2,03,6,4529,嶋義信,15,6.91,6,0.18
2025-09-30,2,04,1,4465,大西賢,33,6.86,1,0.22
2025-09-30,2,05,2,3473,石川真二,60,6.91,2,0.18
2025-09-30,2,06,4,4917,岩橋裕馬,84,6.87,4,0.13
2025-09-30,3,01,4,4384,鶴本崇文,58,6.92,4,0.15
2025-09-30,3,02,2,3232,山川美由紀,59,6.79,2,0.17
2025-09-30,3,03,1,4156,浜野孝志,64,6.89,1,0.18
2025-09-30,3,04,5,5231,寺田空詩,77,6.84,5,0.16
2025-09-30,3,05,3,3372,加藤雅之,73,6.82,3,0.21
2025-09-30,3,06,6,3686,鳥居塚孝博,70,6.97,6,0.17
2025-09-30,4,01,2,4784,向井田真紀,14,6.83,2,0.15
2025-09-30,4,02,3,5141,大澤風葵,67,6.81,3,0.06
2025-09-30,4,03,4,4033,伊藤将吉,26,6.86,4,0.11
2025-09-30,4,04,1,4116,川田正人,29,6.81,1,0.23
2025-09-30,4,05,6,4213,重富伸也,10,6.67,6,0.10
2025-09-30,4,06,5,5334,樫葉新心,80,6.91,5,0.14
2025-09-30,5,01,3,3977,山本兼士,83,6.92,3,0.09
2025-09-30,5,02,2,4890,石川諒,63,6.78,2,0.04
2025-09-30,5,03,4,3745,橋本年光,82,6.9,4,0.06
2025-09-30,5,04,5,4434,田中辰彦,62,6.93,5,0.07
2025-09-30,5,05,6,4241,大串重幸,61,7.01,6,0.11
2025-09-30,5,06,1,3701,大西隆洋,16,6.91,1,0.11
2025-09-30,6,01,1,3563,堤昇,79,6.76,1,0.17
2025-09-30,6,02,5,3159,江口晃生,54,6.89,2,0.22
2025-09-30,6,03,3,4015,前野竜一,18,6.93,4,0.19
2025-09-30,6,04,2,4336,松田竜馬,75,6.91,3,0.19
2025-09-30,6,05,6,4129,宇野博之,51,6.84,6,0.32
2025-09-30,6,06,4,5277,井上未都,53,6.93,5,0.23
2025-09-30,7,01,1,4796,春園功太,37,6.77,1,0.04
2025-09-30,7,02,3,4939,宮之原輝紀,76,6.86,3,0.10
2025-09-30,7,03,2,5231,寺田空詩,77,6.84,2,0.09
2025-09-30,7,04,6,4308,河村了,74,6.83,6,0.19
2025-09-30,7,05,5,5117,冨名腰桃奈,22,6.89,5,0.17
2025-09-30,7,06,4,4727,安部慎一,68,6.91,4,0.13
2025-09-30,8,01,1,4118,宇佐見淳,27,6.83,1,0.13
2025-09-30,8,02,2,5005,石田貴洋,21,6.88,2,0.12
2025-09-30,8,03,3,4384,鶴本崇文,58,6.87,3,0.16
2025-09-30,8,04,4,5358,増本杏珠,17,6.83,4,0.18
2025-09-30,8,05,5,4790,柳内敬太,55,6.82,5,0.18
2025-09-30,8,06,6,4784,向井田真紀,14,6.92,6,0.21
2025-09-30,9,01,3,4685,島村隆幸,20,6.93,3,0.13
2025-09-30,9,02,4,5144,中尾彩香,11,6.81,4,0.13
2025-09-30,9,03,6,3232,山川美由紀,59,6.85,5,0.14
2025-09-30,9,04,1,4809,外崎悟,66,6.76,1,0.16
2025-09-30,9,05,2,4241,大串重幸,61,6.94,2,0.19
2025-09-30,9,06,5,4213,重富伸也,10,6.66,6,0.16
2025-09-30,10,01,3,3473,石川真二,60,6.88,1,0.01
2025-09-30,10,02,5,4890,石川諒,63,6.82,5,0.12
2025-09-30,10,03,4,4177,萬正嗣,12,6.91,4,0.09
2025-09-30,10,04,6,4336,松田竜馬,75,6.92,6,0.16
2025-09-30,10,05,2,4033,伊藤将吉,26,6.9,3,0.14
2025-09-30,10,06,1,3372,加藤雅之,73,6.83,2,0.14
2025-09-30,11,01,4,4156,浜野孝志,64,6.87,4,0.08
2025-09-30,11,02,6,4939,宮之原輝紀,76,6.85,6,0.10
2025-09-30,11,03,2,4529,嶋義信,15,6.77,2,0.29
2025-09-30,11,04,5,5277,井上未都,53,6.85,5,0.09
2025-09-30,11,05,1,5141,大澤風葵,67,6.73,1,0.13
2025-09-30,11,06,3,4434,田中辰彦,62,6.83,3,0.15
2025-09-30,12,01,1,3159,江口晃生,54,6.84,1,0.13
2025-09-30,12,02,2,4308,河村了,74,6.77,2,0.17
2025-09-30,12,03,3,4812,西野雄貴,81,6.85,3,0.11
2025-09-30,12,04,5,4118,宇佐見淳,27,6.78,5,0.19
2025-09-30,12,05,6,3745,橋本年光,82,6.84,6,0.18
2025-09-30,12,06,4,4116,川田正人,29,6.98,4,0.20
2025-10-01,1,01,5,4213,重富伸也,10,6.6,5,0.15
2025-10-01,1,02,1,4434,田中辰彦,62,6.75,1,0.16
2025-10-01,1,03,2,5144,中尾彩香,11,6.77,2,0.17
2025-10-01,1,04,3,5231,寺田空詩,77,6.77,3,0.26
2025-10-01,1,05,4,3470,新田芳美,56,6.86,4,0.19
2025-10-01,1,06,6,3372,加藤雅之,73,6.86,6,0.62
2025-10-01,2,01,2,4384,鶴本崇文,58,6.84,3,0.26
2025-10-01,2,02,3,3159,江口晃生,54,6.84,2,0.21
2025-10-01,2,03,4,4177,萬正嗣,12,6.83,4,0.22
2025-10-01,2,04,6,4809,外崎悟,66,6.88,6,0.19
2025-10-01,2,05,1,5334,樫葉新心,80,6.77,1,0.23
2025-10-01,2,06,5,4784,向井田真紀,14,6.86,5,0.24
2025-10-01,3,01,4,3563,堤昇,79,6.78,4,0.13
2025-10-01,3,02,5,4033,伊藤将吉,26,6.88,5,0.11
2025-10-01,3,03,3,3232,山川美由紀,59,6.89,3,0.04
2025-10-01,3,04,2,5358,増本杏珠,17,6.94,2,0.22
2025-10-01,3,05,6,4796,春園功太,37,6.86,6,0.06
2025-10-01,3,06,1,4336,松田竜馬,75,6.79,1,0.11
2025-10-01,4,01,2,4116,川田正人,29,6.85,3,0.09
2025-10-01,4,02,1,3745,橋本年光,82,6.77,1,0.10
2025-10-01,4,03,3,4129,宇野博之,51,6.82,4,0.11
2025-10-01,4,04,4,5277,井上未都,53,6.84,5,0.14
2025-10-01,4,05,6,3977,山本兼士,83,6.66,6,0.24
2025-10-01,4,06,5,3473,石川真二,60,6.84,2,0.12
2025-10-01,5,01,6,5141,大澤風葵,67,6.81,5,0.04
2025-10-01,5,02,5,4308,河村了,74,7.01,4,0.18
2025-10-01,5,03,1,5005,石田貴洋,21,6.75,1,0.14
2025-10-01,5,04,3,4529,嶋義信,15,6.89,3,0.14
2025-10-01,5,05,2,5117,冨名腰桃奈,22,6.89,2,0.08
2025-10-01,5,K0,4,5144,中尾彩香,11,,,K
2025-10-01,6,01,3,4685,島村隆幸,20,6.8,3,0.16
2025-10-01,6,02,1,4177,萬正嗣,12,6.84,1,0.14
2025-10-01,6,03,5,4156,浜野孝志,64,6.79,5,0.11
2025-10-01,6,04,6,4118,宇佐見淳,27,6.76,6,0.07
2025-10-01,6,05,4,5231,寺田空詩,77,6.9,4,0.15
2025-10-01,6,06,2,3701,大西隆洋,16,6.9,2,0.17
2025-10-01,7,01,3,3686,鳥居塚孝博,70,6.86,3,0.06
2025-10-01,7,02,4,4812,西野雄貴,81,6.91,4,0.09
2025-10-01,7,03,2,4015,前野竜一,18,6.77,2,0.17
2025-10-01,7,04,6,4890,石川諒,63,6.74,6,0.15
2025-10-01,7,05,5,5334,樫葉新心,80,6.8,5,0.12
2025-10-01,7,06,1,4727,安部慎一,68,6.78,1,0.15
2025-10-01,8,01,5,4939,宮之原輝紀,76,6.79,5,0.16
2025-10-01,8,02,3,4796,春園功太,37,6.74,4,0.21
2025-10-01,8,03,4,3159,江口晃生,54,6.86,2,0.15
2025-10-01,8,04,6,4465,大西賢,33,6.85,6,0.19
2025-10-01,8,05,1,3470,新田芳美,56,6.71,1,0.19
2025-10-01,8,06,2,5277,井上未都,53,6.81,3,0.18
2025-10-01,9,01,3,4809,外崎悟,66,6.81,3,0.09
2025-10-01,9,02,2,5141,大澤風葵,67,6.79,2,0.12
2025-10-01,9,03,1,4917,岩橋裕馬,84,6.78,1,0.16
2025-10-01,9,04,6,4213,重富伸也,10,6.69,6,0.17
2025-10-01,9,05,5,3745,橋本年光,82,6.8,5,0.21
2025-10-01,9,06,4,5358,増本杏珠,17,6.88,4,0.20
2025-10-01,10,01,2,4685,島村隆幸,20,6.83,2,0.11
2025-10-01,10,02,3,5117,冨名腰桃奈,22,6.78,3,0.03
2025-10-01,10,03,4,4434,田中辰彦,62,6.79,4,0.05
2025-10-01,10,04,6,4116,川田正人,29,6.87,6,0.06
2025-10-01,10,05,5,3563,堤昇,79,6.79,5,0.08
2025-10-01,10,06,1,4784,向井田真紀,14,6.81,1,0.08
2025-10-01,11,01,1,4033,伊藤将吉,26,6.71,1,0.07
2025-10-01,11,02,5,4529,嶋義信,15,6.78,5,0.17
2025-10-01,11,03,3,4118,宇佐見淳,27,6.76,3,0.14
2025-10-01,11,04,6,4384,鶴本崇文,58,6.84,6,0.24
2025-10-01,11,05,4,3977,山本兼士,83,6.78,4,0.16
2025-10-01,11,06,2,3686,鳥居塚孝博,70,6.84,2,0.12
2025-10-01,12,01,1,4939,宮之原輝紀,76,6.77,1,0.01
2025-10-01,12,02,4,5005,石田貴洋,21,6.73,4,0.07
2025-10-01,12,03,6,4015,前野竜一,18,6.84,6,0.13
2025-10-01,12,04,5,4336,松田竜馬,75,6.8,5,0.11
2025-10-01,12,05,2,4156,浜野孝志,64,6.8,3,0.02
2025-10-01,12,06,3,3473,石川真二,60,6.88,2,0.03
2025-10-02,1,01,5,4727,安部慎一,68,6.75,5,0.14
2025-10-02,1,02,6,5403,藤山湧太,36,6.88,6,0.19
2025-10-02,1,03,3,4465,大西賢,33,6.81,3,0.21
2025-10-02,1,04,2,4917,岩橋裕馬,84,6.79,2,0.23
2025-10-02,1,05,4,3701,大西隆洋,16,6.92,4,0.25
2025-10-02,1,06,1,4116,川田正人,29,6.77,1,0.20
2025-10-02,2,01,1,4796,春園功太,37,6.73,1,0.04
2025-10-02,2,02,2,3372,加藤雅之,73,6.77,2,0.03
2025-10-02,2,03,6,4685,島村隆幸,20,6.82,6,0.10
2025-10-02,2,04,5,5342,原村百那,13,6.69,5,0.05
2025-10-02,2,F,3,5141,大澤風葵,67,6.68,3,F0.01
2025-10-02,2,F,4,3745,橋本年光,82,6.79,4,F0.01
2025-10-02,3,01,1,4015,前野竜一,18,6.75,1,0.09
2025-10-02,3,02,3,3686,鳥居塚孝博,70,6.72,3,0.04
2025-10-02,3,03,6,4213,重富伸也,10,6.58,6,0.07
2025-10-02,3,04,4,4033,伊藤将吉,26,6.81,4,0.11
2025-10-02,3,05,2,4129,宇野博之,51,6.82,2,0.08
2025-10-02,3,06,5,4177,萬正嗣,12,6.82,5,0.06
2025-10-02,4,01,1,4529,嶋義信,15,6.67,1,0.09
2025-10-02,4,02,4,5005,石田貴洋,21,6.79,5,0.07
2025-10-02,4,03,5,4118,宇佐見淳,27,6.8,6,0.08
2025-10-02,4,04,6,3473,石川真二,60,6.83,2,0.10
2025-10-02,4,05,3,3232,山川美由紀,59,6.81,4,0.11
2025-10-02,4,06,2,4890,石川諒,63,6.68,3,0.15
2025-10-02,5,01,3,4434,田中辰彦,62,6.8,4,0.01
2025-10-02,5,02,6,3159,江口晃生,54,6.9,2,0.03
2025-10-02,5,03,1,3977,山本兼士,83,6.71,1,0.32
2025-10-02,5,04,2,4156,浜野孝志,64,6.8,3,0.01
2025-10-02,5,05,4,4465,大西賢,33,6.9,5,0.04
2025-10-02,5,06,5,5403,藤山湧太,36,6.85,6,0.08
2025-10-02,6,01,1,4809,外崎悟,66,6.64,1,0.15
2025-10-02,6,02,4,4917,岩橋裕馬,84,6.78,4,0.21
2025-10-02,6,03,5,4384,鶴本崇文,58,6.77,5,0.25
2025-10-02,6,04,2,3563,堤昇,79,6.82,2,0.22
2025-10-02,6,05,6,4812,西野雄貴,81,6.79,6,0.24
2025-10-02,6,06,3,3701,大西隆洋,16,6.9,3,0.27
2025-10-02,7,01,6,4939,宮之原輝紀,76,6.83,6,0.08
2025-10-02,7,02,2,4727,安部慎一,68,6.8,2,0.03
2025-10-02,7,03,5,4116,川田正人,29,6.9,5,0.10
2025-10-02,7,04,4,4308,河村了,74,6.75,4,0.09
2025-10-02,7,05,1,5144,中尾彩香,11,6.75,1,0.08
2025-10-02,7,06,3,4129,宇野博之,51,6.88,3,0.06
2025-10-02,8,01,5,4213,重富伸也,10,6.61,4,0.09
2025-10-02,8,02,3,3745,橋本年光,82,6.73,3,0.17
2025-10-02,8,03,6,4529,嶋義信,15,6.82,6,0.11
2025-10-02,8,04,1,5231,寺田空詩,77,6.78,1,0.14
2025-10-02,8,05,4,4336,松田竜馬,75,6.86,5,0.10
2025-10-02,8,06,2,4177,萬正嗣,12,6.8,2,0.18
2025-10-02,9,01,5,3470,新田芳美,56,6.78,5,0.06
2025-10-02,9,02,1,5277,井上未都,53,6.88,1,0.11
2025-10-02,9,03,2,4784,向井田真紀,14,6.79,2,0.12
2025-10-02,9,04,6,5358,増本杏珠,17,6.83,6,0.08
2025-10-02,9,05,3,5334,樫葉新心,80,6.7,3,0.11
2025-10-02,9,06,4,5342,原村百那,13,6.8,4,0.09
2025-10-02,10,01,1,4812,西野雄貴,81,6.75,1,0.07
2025-10-02,10,02,2,4384,鶴本崇文,58,6.83,2,0.14
2025-10-02,10,03,4,3232,山川美由紀,59,6.79,4,0.15
2025-10-02,10,04,3,4033,伊藤将吉,26,6.84,3,0.10
2025-10-02,10,05,5,4890,石川諒,63,6.78,5,0.06
2025-10-02,10,06,6,4796,春園功太,37,6.73,6,0.03
2025-10-02,11,01,1,4685,島村隆幸,20,6.72,1,0.11
2025-10-02,11,02,2,4118,宇佐見淳,27,6.75,3,0.14
2025-10-02,11,03,4,5141,大澤風葵,67,6.86,5,0.14
2025-10-02,11,04,3,3159,江口晃生,54,6.82,2,0.15
2025-10-02,11,05,6,3977,山本兼士,83,6.8,6,0.24
2025-10-02,11,06,5,3563,堤昇,79,6.77,4,0.26
2025-10-02,12,01,1,4939,宮之原輝紀,76,6.67,1,0.08
2025-10-02,12,02,6,4809,外崎悟,66,6.79,5,0.09
2025-10-02,12,03,3,5005,石田貴洋,21,6.77,3,0.11
2025-10-02,12,04,5,4156,浜野孝志,64,6.76,4,0.10
2025-10-02,12,05,2,4308,河村了,74,6.62,2,0.10
2025-10-02,12,06,4,3686,鳥居塚孝博,70,6.73,6,0.21
2025-10-03,1,01,1,4033,伊藤将吉,26,6.81,1,0.08
2025-10-03,1,02,2,5334,樫葉新心,80,6.72,2,0.12
2025-10-03,1,03,4,4129,宇野博之,51,6.83,4,0.13
2025-10-03,1,04,3,4917,岩橋裕馬,84,6.86,3,0.12
2025-10-03,1,05,6,5277,井上未都,53,6.86,6,0.15
2025-10-03,1,06,5,3372,加藤雅之,73,6.87,5,0.18
2025-10-03,2,01,2,5231,寺田空詩,77,6.77,2,0.15
2025-10-03,2,02,4,3232,山川美由紀,59,6.77,4,0.08
2025-10-03,2,03,3,5144,中尾彩香,11,6.83,3,0.19
2025-10-03,2,04,5,4784,向井田真紀,14,6.86,5,0.14
2025-10-03,2,05,6,5342,原村百那,13,6.74,6,0.22
