date,rno,rname,nichime,wdir,wspd,kimarite,santan,payout,win_teiban,c1_touban,c1_win
2025-07-08,1,とるならなる,1,北西,1,抜き,2-3-6,124790,2,4926,0
2025-07-08,2,どーなるなる,1,東,1,差し,2-1-6,7530,2,4098,0
2025-07-08,3,どきどきなる,1,南東,2,逃げ,1-3-5,2120,1,4302,1
2025-07-08,4,とにかくなる,1,南東,2,まくり,4-5-1,2690,4,3841,0
2025-07-08,5,予選,1,東,2,逃げ,1-6-2,2090,1,4183,1
2025-07-08,6,予選,1,東,2,まくり差し,4-6-1,9160,4,3812,0
2025-07-08,7,予選,1,南東,2,抜き,5-1-2,6490,5,4251,0
2025-07-08,8,予選,1,南東,3,逃げ,1-3-2,4130,1,4449,1
2025-07-08,9,特賞,1,南東,3,逃げ,1-6-4,9440,1,3284,1
2025-07-08,10,特賞,1,南東,4,まくり差し,3-1-5,4320,3,4173,0
2025-07-08,11,特選,1,南東,3,逃げ,1-3-4,740,1,4377,1
2025-07-08,12,ドリーム戦,1,南東,3,まくり,4-6-3,20300,4,3743,0
2025-07-09,1,とるならなる,2,南東,2,逃げ,1-2-5,1200,1,4596,1
2025-07-09,2,どーなるなる,2,南東,3,まくり,4-1-5,4500,4,4393,0
2025-07-09,3,どきどきなる,2,南東,4,まくり,3-5-2,19320,3,4381,0
2025-07-09,4,とにかくなる,2,東,3,差し,2-1-5,5050,2,4218,0
2025-07-09,5,予選,2,東,3,差し,2-3-4,12260,2,4463,0
2025-07-09,6,予選,2,南東,4,差し,2-6-1,1900,2,4896,0
2025-07-09,7,予選,2,東,3,差し,6-2-3,65670,6,3444,0
2025-07-09,8,予選,2,南東,5,まくり,5-3-2,2680,5,4636,0
2025-07-09,9,特賞,2,南東,3,抜き,6-3-5,3270,6,4382,0
2025-07-09,10,特賞,2,東,4,まくり,4-5-1,3500,4,3528,0
2025-07-09,11,特選,2,東,4,逃げ,1-2-5,810,1,4049,1
2025-07-09,12,特選,2,南東,2,まくり差し,4-1-5,40300,4,4482,0
2025-07-10,1,とるならなる,3,南東,1,逃げ,1-3-5,1060,1,5257,1
2025-07-10,2,どーなるなる,3,南東,1,逃げ,1-6-4,1920,1,4739,1
2025-07-10,3,どきどきなる,3,北西,2,まくり,3-2-5,5790,3,4900,0
2025-07-10,4,とにかくなる,3,北,1,差し,2-1-5,12520,2,4980,0
2025-07-10,5,予選,3,北西,1,逃げ,1-5-3,4030,1,4248,1
2025-07-10,6,予選,3,北西,1,抜き,2-4-3,1730,2,5151,0
2025-07-10,7,予選,3,無,0,まくり差し,5-1-6,29520,5,3467,0
2025-07-10,8,予選,3,南東,2,まくり差し,3-2-4,5600,3,5170,0
2025-07-10,9,特賞,3,北西,1,まくり,2-4-5,2770,2,5287,0
2025-07-10,10,特賞,3,南東,1,まくり差し,6-3-4,3340,6,4965,0
2025-07-10,11,特選,3,東,2,逃げ,1-4-6,5400,1,4967,1
2025-07-10,12,特選,3,東,3,逃げ,1-3-4,630,1,5015,1
2025-07-11,1,とるならなる,4,東,1,逃げ,1-4-5,3830,1,3743,1
2025-07-11,2,どーなるなる,4,南東,1,逃げ,1-3-2,4690,1,4081,1
2025-07-11,3,どきどきなる,4,南東,2,逃げ,1-2-3,720,1,4482,1
2025-07-11,4,とにかくなる,4,東,1,恵まれ,3-2-5,3550,3,4557,0
2025-07-11,5,予選,4,東,1,抜き,3-6-5,3060,3,4385,0
2025-07-11,6,予選,4,南東,2,差し,2-1-3,1280,2,4942,0
2025-07-11,7,予選,4,南東,1,差し,3-2-6,9350,3,5086,0
2025-07-11,8,予選,4,南東,1,逃げ,1-2-3,490,1,4981,1
2025-07-11,9,特賞,4,東,1,まくり差し,3-1-6,3330,3,4306,0
2025-07-11,10,特賞,4,南東,1,まくり,5-4-6,2500,5,4077,0
2025-07-11,11,特選,4,南東,1,抜き,4-1-6,10630,4,4919,0
2025-07-11,12,特選,4,東,2,逃げ,1-3-2,1310,1,4596,1
2025-07-12,1,とるならなる,5,東,2,逃げ,1-2-4,1780,1,3841,1
2025-07-12,2,どーなるなる,5,南東,2,抜き,2-3-4,6620,2,4381,0
2025-07-12,3,どきどきなる,5,南東,1,逃げ,1-5-3,770,1,4218,1
2025-07-12,4,とにかくなる,5,南東,1,逃げ,1-5-4,4130,1,4980,1
2025-07-12,5,一般,5,東,1,まくり差し,4-1-5,1620,4,4942,0
2025-07-12,6,一般,5,東,3,逃げ,1-5-3,1030,1,4926,1
2025-07-12,7,一般,5,東,2,まくり差し,5-6-1,11710,5,4981,0
2025-07-12,8,一般,5,南東,2,逃げ,1-5-4,10030,1,4636,1
2025-07-12,9,一般,5,東,2,抜き,2-3-1,5590,2,3528,0
2025-07-12,10,準優勝戦,5,東,3,まくり,4-2-6,34940,4,4302,0
2025-07-12,11,準優勝戦,5,南東,3,逃げ,1-3-4,990,1,4377,1
2025-07-12,12,準優勝戦,5,南東,3,逃げ,1-4-2,1170,1,4482,1
2025-07-13,1,とるならなる,6,南東,3,まくり,4-5-1,3410,4,4463,0
2025-07-13,2,どーなるなる,6,東,2,まくり,4-5-6,4560,4,4449,0
2025-07-13,3,どきどきなる,6,東,2,まくり,3-2-5,30160,3,4183,0
2025-07-13,4,とにかくなる,6,南東,3,逃げ,1-6-2,1200,1,5015,1
2025-07-13,5,一般,6,南東,3,差し,2-4-5,1220,2,4098,0
2025-07-13,6,一般,6,南東,4,差し,4-1-5,8660,4,4077,0
2025-07-13,7,一般,6,南東,4,まくり,5-1-4,2770,5,4251,0
2025-07-13,8,一般,6,南,5,逃げ,1-3-2,1830,1,4393,1
2025-07-13,9,なるちゃん特,6,南東,5,逃げ,1-2-5,2770,1,4306,1
2025-07-13,10,選抜戦,6,南東,5,抜き,3-1-6,6900,3,4049,0
2025-07-13,11,選抜戦,6,南東,3,まくり差し,3-1-6,11520,3,3743,0
2025-07-13,12,優勝戦,6,南東,6,逃げ,1-5-4,3340,1,4482,1
2025-07-19,1,とるならなる,1,東,3,まくり差し,6-2-1,11550,6,4383,0
2025-07-19,2,どーなるなる,1,南東,3,差し,4-2-1,3780,4,4016,0
2025-07-19,3,どきどきなる,1,南東,3,逃げ,1-6-4,12630,1,3984,1
2025-07-19,4,とにかくなる,1,南東,3,逃げ,1-2-4,1420,1,4584,1
2025-07-19,5,予選,1,南,5,逃げ,1-2-3,1700,1,3655,1
2025-07-19,6,予選,1,南東,6,まくり,5-6-4,14960,5,4403,0
2025-07-19,7,予選,1,南東,6,恵まれ,3-1-2,540,3,5160,0
2025-07-19,8,予選,1,南東,8,まくり差し,4-3-5,2990,4,3441,0
2025-07-19,9,特賞,1,南東,5,逃げ,1-4-2,4370,1,3893,1
2025-07-19,10,特賞,1,南東,7,逃げ,1-5-4,1930,1,4034,1
2025-07-19,11,特選,1,南東,4,まくり,4-5-6,3230,4,4057,0
2025-07-19,12,ドリーム戦,1,南,5,逃げ,1-4-6,1290,1,4236,1
2025-07-20,1,とるならなる,2,南東,3,まくり差し,3-1-4,8700,3,5018,0
2025-07-20,2,どーなるなる,2,南東,5,まくり,3-4-2,6560,3,4272,0
2025-07-20,3,どきどきなる,2,南東,5,逃げ,1-2-3,850,1,5221,1
2025-07-20,4,とにかくなる,2,南東,6,逃げ,1-2-3,2790,1,4227,1
2025-07-20,5,予選,2,南東,3,まくり差し,5-3-2,4520,5,3339,0
2025-07-20,6,予選,2,南東,5,まくり差し,3-5-1,4450,3,4231,0
2025-07-20,7,予選,2,南東,3,まくり差し,5-3-2,4440,5,4626,0
2025-07-20,8,予選,2,南東,5,抜き,5-2-4,13390,5,3933,0
2025-07-20,9,特賞,2,南,6,差し,4-3-1,2200,4,3850,0
2025-07-20,10,特賞,2,南東,5,抜き,2-3-6,1790,2,4665,0
2025-07-20,11,特選,2,南東,6,逃げ,1-4-5,1190,1,4073,1
2025-07-20,12,特選,2,南東,6,逃げ,1-3-5,1910,1,4351,1
2025-07-21,1,とるならなる,3,東,2,逃げ,1-2-4,400,1,5278,1
2025-07-21,2,どーなるなる,3,東,2,逃げ,1-3-2,950,1,4259,1
2025-07-21,3,どきどきなる,3,南東,3,逃げ,1-3-2,600,1,4852,1
2025-07-21,4,とにかくなる,3,南東,2,逃げ,1-3-2,480,1,4236,1
2025-07-21,5,予選,3,南東,3,抜き,4-1-3,4360,4,3843,0
2025-07-21,6,予選,3,南東,5,逃げ,2-5-3,3180,2,3984,1
2025-07-21,7,予選,3,南東,5,逃げ,1-4-6,10310,1,5090,1
2025-07-21,8,予選,3,東,6,まくり差し,3-6-2,16800,3,4201,0
2025-07-21,9,特賞,3,東,4,逃げ,1-2-6,12420,1,3519,1
2025-07-21,10,特賞,3,東,4,逃げ,1-2-3,660,1,4428,1
2025-07-21,11,特選,3,東,3,まくり,3-2-5,42920,3,4209,0
2025-07-21,12,特選,3,南東,2,逃げ,1-2-3,1200,1,4584,1
2025-07-22,1,とるならなる,4,無,0,逃げ,1-2-4,700,1,4351,1
2025-07-22,2,どーなるなる,4,東,2,逃げ,1-2-5,720,1,4383,1
2025-07-22,3,どきどきなる,4,無,0,逃げ,1-3-2,1980,1,5278,1
2025-07-22,4,とにかくなる,4,西,1,まくり差し,4-1-5,3010,4,3655,0
2025-07-22,5,予選,4,北東,1,抜き,2-3-1,4550,2,4672,0
2025-07-22,6,予選,4,無,0,まくり差し,3-5-2,9270,3,4339,0
2025-07-22,7,予選,4,北東,2,逃げ,1-4-6,1380,1,5018,1
2025-07-22,8,予選,4,無,0,まくり差し,3-5-1,4990,3,3910,0
2025-07-22,9,特賞,4,南東,2,逃げ,1-4-3,2210,1,3070,1
2025-07-22,10,特賞,4,南東,2,逃げ,1-2-4,1030,1,5221,1
2025-07-22,11,特選,4,南東,2,逃げ,1-4-5,6090,1,3984,1
2025-07-22,12,特選,4,南東,4,抜き,1-3-2,1000,1,4852,1
2025-07-23,1,とるならなる,5,南東,2,逃げ,1-3-2,1300,1,4073,1
2025-07-23,2,どーなるなる,5,南東,2,抜き,1-3-2,4730,1,4231,1
2025-07-23,3,どきどきなる,5,東,3,逃げ,1-2-3,2660,1,4428,1
2025-07-23,4,とにかくなる,5,東,3,まくり,6-5-1,35130,6,4209,0
2025-07-23,5,一般,5,東,2,逃げ,1-2-5,840,1,4259,1
2025-07-23,6,一般,5,南東,3,差し,3-2-4,28440,3,3843,0
2025-07-23,7,一般,5,東,3,差し,4-3-5,40800,4,3339,0
2025-07-23,8,一般,5,南東,2,まくり差し,3-1-2,1580,3,3441,0
2025-07-23,9,一般,5,南東,3,逃げ,1-4-2,1920,1,4272,1
2025-07-23,10,準優勝戦,5,南東,3,逃げ,1-3-5,1480,1,5221,1
2025-07-23,11,準優勝戦,5,南東,2,まくり差し,3-1-2,4020,3,4584,0
2025-07-23,12,準優勝戦,5,南東,3,逃げ,1-3-4,1270,1,3984,1
2025-07-24,1,とるならなる,6,南東,2,逃げ,1-2-4,1580,1,4057,1
2025-07-24,2,どーなるなる,6,東,3,逃げ,1-6-5,3430,1,3519,1
2025-07-24,3,どきどきなる,6,東,3,逃げ,1-3-2,700,1,4236,1
2025-07-24,4,とにかくなる,6,南東,2,逃げ,1-3-5,620,1,5278,1
2025-07-24,5,一般,6,南東,2,逃げ,1-2-5,4490,1,4403,1
2025-07-24,6,一般,6,南東,2,逃げ,1-6-4,5230,1,5090,1
2025-07-24,7,一般,6,南東,2,逃げ,1-6-3,3420,1,3893,1
2025-07-24,8,一般,6,東,4,逃げ,1-2-5,2780,1,3910,1
2025-07-24,9,なるちゃん特,6,東,4,逃げ,1-4-3,1530,1,4034,1
2025-07-24,10,選抜戦,6,東,4,差し,2-4-1,12820,2,4351,0
2025-07-24,11,選抜戦,6,東,4,差し,3-1-4,4650,3,4852,0
2025-07-24,12,優勝戦,6,南東,3,逃げ,1-4-3,1340,1,3984,1
2025-07-28,1,予選,1,南東,3,逃げ,1-4-3,1010,1,4643,1
2025-07-28,2,予選,1,南東,2,逃げ,1-2-4,1220,1,3550,1
2025-07-28,3,予選,1,東,2,逃げ,1-3-2,740,1,4452,1
2025-07-28,4,予選,1,東,1,まくり差し,5-1-3,15690,5,3679,0
2025-07-28,5,予選,1,東,3,まくり,4-3-5,2690,4,4251,0
2025-07-28,6,予選,1,南東,2,まくり差し,3-2-4,5410,3,3257,0
2025-07-28,7,予選,1,東,2,まくり差し,6-3-4,16610,6,5249,0
2025-07-28,8,予選,1,南東,3,逃げ,1-5-3,2190,1,3708,1
2025-07-28,9,特賞,1,東,3,逃げ,1-5-6,980,1,4430,1
2025-07-28,10,特賞,1,東,3,まくり差し,4-3-5,7410,4,3611,0
2025-07-28,11,特選,1,東,3,逃げ,1-6-4,7290,1,3873,1
2025-07-28,12,ドリーム戦,1,東,4,逃げ,1-3-6,2660,1,4762,1
2025-07-29,1,予選,2,無,0,逃げ,1-4-3,730,1,5278,1
2025-07-29,2,予選,2,北,1,抜き,1-2-4,700,1,3024,1
2025-07-29,3,予選,2,北西,1,まくり差し,2-6-3,3840,2,3257,0
2025-07-29,4,予選,2,北,1,逃げ,1-2-6,1040,1,4776,1
2025-07-29,5,予選,2,北西,1,まくり差し,4-1-2,2130,4,4359,0
2025-07-29,6,予選,2,東,3,まくり,2-4-1,2430,2,4607,0
2025-07-29,7,予選,2,東,3,まくり,2-5-3,82520,2,4360,0
2025-07-29,8,予選,2,東,3,まくり,4-5-6,1750,4,3953,0
2025-07-29,9,特賞,2,南東,2,逃げ,1-6-2,6900,1,4422,1
2025-07-29,10,特賞,2,東,3,差し,4-3-2,4440,4,3866,0
2025-07-29,11,特選,2,南東,3,逃げ,1-2-3,1890,1,4109,1
2025-07-29,12,特選,2,南東,2,逃げ,1-3-4,1610,1,4352,1
2025-07-30,1,一般,3,南東,2,逃げ,1-4-3,1230,1,4764,1
2025-07-30,2,一般,3,南東,1,逃げ,1-3-2,1990,1,4439,1
2025-07-30,3,一般,3,南東,1,逃げ,1-3-4,2460,1,4791,1
2025-07-30,4,一般,3,東,2,まくり差し,5-1-6,5030,5,4793,0
2025-07-30,5,一般,3,南東,2,まくり差し,5-6-3,16570,5,5276,0
2025-07-30,6,一般,3,南東,2,まくり差し,6-3-1,1810,6,3024,0
2025-07-31,1,一般,4,北,1,逃げ,1-3-2,590,1,5014,1
2025-07-31,2,一般,4,北西,2,まくり差し,4-5-1,2680,4,4778,0
2025-07-31,3,一般,4,北西,2,まくり,3-1-2,3010,3,5123,0
2025-07-31,4,一般,4,無,0,まくり,4-5-3,36110,4,5308,0
2025-07-31,5,一般,4,無,0,逃げ,1-5-3,2650,1,4567,1
2025-07-31,6,一般,4,無,0,逃げ,2-4-1,12500,2,3024,1
2025-07-31,7,一般,4,南東,1,まくり,2-5-3,1220,2,4510,0
2025-07-31,8,一般,4,東,2,逃げ,1-2-4,3340,1,5130,1
2025-07-31,9,なるちゃん特,4,東,3,まくり差し,3-1-2,1730,3,5211,0
2025-07-31,10,選抜戦,4,東,3,まくり,3-2-4,3520,3,5278,0
2025-07-31,11,選抜戦,4,南東,2,逃げ,1-2-6,2210,1,4793,1
2025-07-31,12,優勝戦,4,東,2,逃げ,1-3-4,560,1,4762,1
2025-08-04,1,とるならなる,1,西,1,逃げ,1-5-3,2240,1,4052,1
2025-08-04,2,どーなるなる,1,南東,3,逃げ,1-5-3,3740,1,4138,1
2025-08-04,3,どきどきなる,1,南東,2,逃げ,1-3-2,890,1,3333,1
2025-08-04,4,とにかくなる,1,南東,2,逃げ,1-4-2,2420,1,3743,1
2025-08-04,5,予選,1,南,3,逃げ,1-3-5,3520,1,3788,1
2025-08-04,6,予選,1,南東,5,まくり差し,4-3-6,6390,4,4811,0
2025-08-04,7,予選,1,南東,5,まくり,3-6-2,147090,3,3587,0
2025-08-04,8,予選,1,南東,5,逃げ,1-3-4,880,1,4416,1
2025-08-04,9,予選,1,南東,4,差し,4-1-5,4250,4,3176,0
2025-08-04,10,なるちゃん特,1,南東,7,逃げ,1-2-4,2130,1,5172,1
2025-08-04,11,特選,1,南東,7,まくり,3-1-5,5680,3,4116,0
2025-08-04,12,ドリーム戦,1,南東,4,逃げ,1-6-2,10510,1,4757,1
2025-08-05,1,とるならなる,2,南東,2,逃げ,1-6-2,3290,1,4704,1
2025-08-05,2,どーなるなる,2,南東,3,逃げ,1-4-6,3080,1,4708,1
2025-08-05,3,どきどきなる,2,東,3,逃げ,1-4-2,1030,1,4063,1
2025-08-05,4,とにかくなる,2,東,3,差し,2-1-5,5660,2,3841,0
2025-08-05,5,予選,2,東,4,まくり,2-5-6,9110,2,4082,0
2025-08-05,6,予選,2,東,4,まくり,4-1-2,12990,4,3875,0
2025-08-05,7,予選,2,東,5,まくり差し,3-4-5,4130,3,3107,0
2025-08-05,8,予選,2,東,6,抜き,2-3-5,13460,2,4219,0
2025-08-05,9,予選,2,東,5,まくり,4-5-6,1740,4,3477,0
2025-08-05,10,なるちゃん特,2,東,6,差し,3-4-1,5690,3,4247,0
2025-08-05,11,特選,2,東,5,逃げ,1-2-4,1920,1,3304,1
2025-08-05,12,特選,2,東,4,まくり差し,3-6-1,9030,3,4028,0
2025-08-06,1,とるならなる,3,南西,2,逃げ,1-3-4,860,1,4839,1
2025-08-06,2,どーなるなる,3,東,3,まくり差し,3-4-2,890,3,3820,0
2025-08-06,3,どきどきなる,3,南東,2,まくり差し,6-1-4,4270,6,4812,0
2025-08-06,4,とにかくなる,3,南東,3,まくり差し,5-2-4,174130,5,4732,0
2025-08-06,5,予選,3,南東,3,逃げ,1-3-5,1990,1,4904,1
2025-08-06,6,予選,3,南東,2,まくり,2-3-4,2110,2,3584,0
2025-08-06,7,予選,3,南東,2,まくり差し,5-2-4,9720,5,4343,0
2025-08-06,8,予選,3,南東,2,逃げ,1-5-3,3400,1,3872,1
2025-08-06,9,予選,3,南東,2,抜き,4-1-6,7650,4,4005,0
2025-08-06,10,なるちゃん特,3,東,3,まくり差し,5-4-1,5380,5,3757,0
2025-08-06,11,特選,3,東,2,差し,2-3-6,6380,2,4596,0
2025-08-06,12,特選,3,東,2,逃げ,1-3-5,1460,1,4571,1
2025-08-07,1,とるならなる,4,北西,5,逃げ,1-3-2,550,1,4028,1
2025-08-07,2,どーなるなる,4,西,5,まくり,4-6-2,5390,4,4390,0
2025-08-07,3,どきどきなる,4,南西,2,逃げ,1-5-6,1400,1,4757,1
2025-08-07,4,とにかくなる,4,西,4,逃げ,1-4-5,1490,1,4571,1
2025-08-07,5,予選,4,西,4,まくり,2-4-3,2590,2,4636,0
2025-08-07,6,予選,4,西,4,まくり,3-4-5,5340,3,4458,0
2025-08-07,7,予選,4,南西,3,まくり,4-5-6,10790,4,3976,0
2025-08-07,8,予選,4,西,2,差し,2-5-1,3980,2,4271,0
2025-08-07,9,予選,4,無,0,逃げ,1-3-4,3560,1,4052,1
2025-08-07,10,なるちゃん特,4,西,1,逃げ,1-3-4,1240,1,4374,1
2025-08-07,11,特選,4,東,2,まくり差し,3-1-6,5530,3,3743,0
2025-08-07,12,特選,4,南東,2,逃げ,1-5-2,2010,1,4063,1
2025-08-08,1,とるならなる,5,北西,1,逃げ,1-3-5,540,1,4732,1
2025-08-08,2,どーなるなる,5,北西,2,差し,4-6-1,1200,4,4811,0
2025-08-08,3,どきどきなる,5,無,0,抜き,1-6-3,1980,1,4596,1
2025-08-08,4,とにかくなる,5,東,1,逃げ,1-3-4,4040,1,5172,1
2025-08-08,5,一般,5,北西,3,逃げ,1-2-5,3600,1,3304,1
2025-08-08,6,一般,5,北西,2,まくり差し,3-2-4,13910,3,4904,0
2025-08-08,7,一般,5,西,1,まくり,6-2-3,1040,6,3176,0
2025-08-08,8,一般,5,南東,1,逃げ,1-5-4,6990,1,3477,1
2025-08-08,9,一般,5,東,1,まくり差し,5-2-3,45340,5,3587,0
2025-08-08,10,準優勝戦,5,北東,1,逃げ,1-3-5,1230,1,4757,1
2025-08-08,11,準優勝戦,5,南東,3,まくり,2-4-1,4350,2,4063,0
2025-08-08,12,準優勝戦,5,南,1,まくり差し,3-1-6,6160,3,3743,0
2025-08-09,1,とるならなる,6,無,0,逃げ,1-2-6,4990,1,3841,1
2025-08-09,2,どーなるなる,6,東,1,差し,2-1-3,2920,2,3820,0
2025-08-09,3,どきどきなる,6,無,0,まくり差し,5-1-6,25410,5,4839,0
2025-08-09,4,とにかくなる,6,南東,2,逃げ,1-2-4,1970,1,4116,1
2025-08-09,5,一般,6,東,1,逃げ,1-2-6,3150,1,4636,1
2025-08-09,6,一般,6,東,1,差し,3-5-6,35660,3,4390,0
2025-08-09,7,一般,6,東,1,逃げ,1-6-2,10830,1,4704,1
2025-08-09,8,一般,6,東,2,まくり差し,5-4-3,24090,5,3872,0
2025-08-09,9,一般,6,南東,2,まくり差し,5-6-1,28020,5,4247,0
2025-08-09,10,特別選抜戦,6,東,2,逃げ,1-4-5,3380,1,5172,1
2025-08-09,11,特別選抜戦,6,南東,3,差し,3-5-4,49330,3,4063,0
2025-08-09,12,優勝戦,6,南東,2,抜き,2-6-5,9800,2,4757,0
2025-08-13,1,予選,1,南東,1,逃げ,1-3-2,600,1,4714,1
2025-08-13,2,予選,1,東,1,逃げ,1-5-2,2240,1,3579,1
2025-08-13,3,予選,1,東,2,まくり,3-4-5,1300,3,4408,0
2025-08-13,4,予選,1,南東,2,逃げ,1-2-4,600,1,4243,1
2025-08-13,5,予選,1,東,1,まくり差し,6-2-4,9680,6,3604,0
2025-08-13,6,予選,1,南東,1,逃げ,1-3-2,1800,1,4878,1
2025-08-13,7,予選,1,南東,1,差し,2-1-3,870,2,3509,0
2025-08-13,8,予選,1,南東,3,抜き,3-2-5,1030,3,5251,0
2025-08-13,9,予選,1,南東,2,まくり,2-4-3,2190,2,3175,0
2025-08-13,10,なるちゃん特,1,南東,1,まくり,2-6-3,15460,2,3334,0
2025-08-13,11,特選,1,南東,2,抜き,5-2-1,14800,5,4733,0
2025-08-13,12,ドリーム戦,1,南東,2,逃げ,1-6-5,9070,1,4519,1
2025-08-14,1,予選,2,北,1,まくり,3-4-6,7360,3,3470,0
2025-08-14,2,予選,2,西,1,逃げ,1-3-4,770,1,4443,1
2025-08-14,3,予選,2,北西,2,逃げ,1-4-2,1000,1,4501,1
2025-08-14,4,予選,2,北西,1,逃げ,1-3-4,3460,1,5195,1
2025-08-14,5,予選,2,北,1,逃げ,1-2-5,350,1,5281,1
2025-08-14,6,予選,2,北,1,抜き,4-3-2,5090,4,4844,0
2025-08-14,7,予選,2,北西,1,まくり,2-3-1,3530,2,5151,0
2025-08-14,8,予選,2,北西,2,まくり,3-5-2,6630,3,4974,0
2025-08-14,9,予選,2,北,2,差し,2-1-3,1810,2,5334,0
2025-08-14,10,なるちゃん特,2,北東,2,まくり,2-4-1,12990,2,5182,0
2025-08-14,11,特選,2,北西,2,逃げ,1-2-6,9390,1,4419,1
2025-08-14,12,特選,2,北西,2,逃げ,1-5-2,2900,1,4689,1
2025-08-15,1,予選,3,無,0,まくり,3-1-4,780,3,4525,0
2025-08-15,2,予選,3,南東,1,抜き,4-2-6,4460,4,5013,0
2025-08-15,3,予選,3,南東,2,まくり,4-5-3,4650,4,4874,0
2025-08-15,4,予選,3,南東,1,抜き,1-5-3,1260,1,4519,1
2025-08-15,5,予選,3,東,2,逃げ,1-2-6,2160,1,4909,1
2025-08-15,6,予選,3,東,3,まくり差し,4-3-1,4290,4,4484,0
2025-08-15,7,予選,3,東,1,恵まれ,4-3-5,1240,4,3302,0
2025-08-15,8,予選,3,北東,3,逃げ,1-3-5,1160,1,4244,1
2025-08-15,9,予選,3,無,0,まくり,2-1-6,1520,2,5296,0
2025-08-15,10,なるちゃん特,3,北,2,差し,1-3-6,1880,1,4874,0
2025-08-15,11,特選,3,北,2,逃げ,1-4-2,2180,1,3580,1
2025-08-15,12,特選,3,北西,2,逃げ,1-4-3,2280,1,4011,1
2025-08-16,1,予選,4,東,2,まくり,1-3-5,5210,1,4874,0
2025-08-16,2,予選,4,東,2,逃げ,1-3-5,1570,1,5140,1
2025-08-16,3,予選,4,東,2,逃げ,1-3-4,660,1,4011,1
2025-08-16,4,予選,4,南東,2,逃げ,1-3-2,530,1,4733,1
2025-08-16,5,予選,4,南東,2,まくり,2-6-3,10380,2,4878,0
2025-08-16,6,予選,4,南東,2,まくり,3-2-6,1350,3,5200,0
2025-08-16,7,予選,4,東,2,抜き,3-4-2,2450,3,3470,0
2025-08-16,8,予選,4,南東,2,まくり,4-1-3,3620,4,4443,0
2025-08-16,9,予選,4,南東,2,差し,2-4-3,11590,2,4689,0
2025-08-16,10,なるちゃん特,4,南東,2,まくり,4-6-5,20740,4,5072,0
2025-08-16,11,特選,4,東,2,まくり差し,3-2-5,19240,3,4501,0
2025-08-16,12,特選,4,南東,3,逃げ,1-4-2,6800,1,4714,1
2025-08-17,1,一般,5,東,2,まくり差し,5-3-1,4670,5,4244,0
2025-08-17,2,一般,5,南東,2,抜き,2-4-1,7720,2,5140,0
2025-08-17,3,一般,5,東,2,恵まれ,4-3-1,11270,4,3580,0
2025-08-17,4,一般,5,南東,2,まくり差し,5-1-6,2930,5,4909,0
2025-08-17,5,一般,5,東,2,抜き,3-4-2,30470,3,5013,0
2025-08-17,6,一般,5,東,2,まくり差し,5-1-6,2180,5,3334,0
2025-08-17,7,一般,5,東,3,逃げ,1-3-6,820,1,4974,1
2025-08-17,8,一般,5,南東,3,まくり差し,3-1-2,3930,3,3604,0
2025-08-17,9,一般,5,南東,2,まくり,4-2-5,2580,4,3175,0
2025-08-17,10,準優勝戦,5,南東,2,まくり,2-3-1,4030,2,4443,0
2025-08-17,11,準優勝戦,5,南東,4,逃げ,1-2-5,1740,1,4519,1
2025-08-17,12,準優勝戦,5,東,2,逃げ,1-3-5,1130,1,4011,1
2025-08-18,1,一般,6,北,2,逃げ,1-6-2,3460,1,4484,1
2025-08-18,2,一般,6,北,1,まくり差し,6-1-4,21980,6,4874,0
2025-08-18,3,一般,6,南東,2,まくり,2-4-1,3020,2,3509,0
2025-08-18,4,一般,6,南東,3,逃げ,1-3-2,690,1,3579,1
2025-08-18,5,一般,6,南東,2,逃げ,1-4-2,1530,1,4419,1
2025-08-18,6,一般,6,南東,2,逃げ,1-3-5,6750,1,4844,1
2025-08-18,7,一般,6,南東,2,まくり,3-4-2,1210,3,4408,0
2025-08-18,8,一般,6,南東,2,逃げ,1-2-3,1120,1,5195,1
2025-08-18,9,一般,6,南東,3,まくり差し,6-4-3,6480,6,5334,0
2025-08-18,10,選抜戦,6,東,2,逃げ,1-6-4,9530,1,5045,1
2025-08-18,11,選抜戦,6,南東,2,逃げ,1-2-6,2520,1,4443,1
2025-08-18,12,優勝戦,6,南東,2,差し,2-6-1,23720,2,4519,0
2025-08-22,1,予選,1,無,0,まくり差し,4-2-3,50480,4,4786,0
2025-08-22,2,予選,1,東,3,まくり,2-6-1,19370,2,4674,0
2025-08-22,3,予選,1,南東,2,逃げ,1-3-4,510,1,4518,1
2025-08-22,4,予選,1,東,2,差し,5-1-6,25600,5,4264,0
2025-08-22,5,予選,1,東,4,まくり,4-6-5,4320,4,3459,0
2025-08-22,6,予選,1,南東,3,逃げ,1-5-6,16150,1,3455,1
2025-08-22,7,予選,1,南東,4,まくり差し,3-2-5,24810,3,4600,0
2025-08-22,8,予選,1,南東,5,抜き,2-1-4,3180,2,3851,0
2025-08-22,9,特賞,1,南東,3,逃げ,1-3-5,3090,1,3918,1
2025-08-22,10,特賞,1,南東,6,まくり差し,4-2-3,9640,4,5199,0
2025-08-22,11,特選,1,南東,4,逃げ,1-5-3,4590,1,4531,1
2025-08-22,12,ドリーム戦,1,南東,6,まくり差し,4-6-2,17920,4,3743,0
2025-08-23,1,予選,2,東,1,逃げ,1-4-3,1630,1,4239,1
