regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
2538,高橋二朗,88,0.136,0,,0.136,全国,27,25,,,,23,,,,32,0.188,22,0.091,●,●
2878,富山弘幸,99,0.434,0,,0.434,全国,41,24,0.292,○,飛ぶ型,17,,,,37,0.432,32,0.281,,
3024,西島義則,3,,3,,,全国,94,49,0.367,○,,1,,,,28,0.571,36,0.694,,
3054,北川幸典,96,0.365,0,,0.365,全国,29,16,,,,32,,,,27,0.444,40,0.2,●,
3070,山室展弘,27,0.481,0,,0.481,全国,20,10,,,,1,,,,20,0.45,15,0.4,,
3072,西田靖,1,,0,,,全国,48,32,0.312,○,,0,,,,35,0.286,26,0.385,,
3075,中村裕将,107,0.383,13,,0.383,全国,35,25,,,,32,,,,36,0.389,32,0.219,●,
3081,岡本慎治,61,0.295,0,,0.295,全国,20,14,,,,22,,,,20,0.35,23,0.217,●,
3105,内山文典,98,0.337,20,,0.337,全国,34,20,,,,33,,,,36,0.389,32,0.25,,
3107,平岡重典,69,0.203,4,,0.203,全国,19,14,,,,17,,,,24,0.125,18,0.278,,●
3156,金子良昭,61,0.18,0,,0.18,全国,31,26,,,,14,,,,28,0.179,27,0.074,●,●
3158,島川光男,122,0.467,0,,0.467,全国,53,22,0.545,○,,34,,,,34,0.441,37,0.297,,
3159,江口晃生,0,,0,,,全国,57,27,0.519,○,,0,,,,22,0.773,22,0.545,,
3161,古場輝義,75,0.44,0,,0.44,全国,42,32,0.406,○,,0,,,,38,0.474,29,0.517,,
3175,渡辺千草,102,0.284,0,,0.284,全国,29,27,,,,28,,,,36,0.222,30,0.133,●,●
3176,長谷川巌,54,0.278,0,,0.278,全国,20,13,,,,20,,,,17,0.294,23,0.087,●,
3202,三品隆浩,102,0.245,25,0.48,0.48,当地,39,28,,,,33,,,,37,0.189,33,0.212,●,●
3207,田村美和,74,0.149,8,,0.149,全国,27,24,,,,23,,,,24,0.125,20,0.1,●,●
3211,北川敏弘,97,0.175,0,,0.175,全国,31,24,,,,29,,,,32,0.125,31,0.194,●,●
3212,亀本勇樹,79,0.316,0,,0.316,全国,33,22,,,,12,,,,28,0.25,31,0.258,,
3224,栗山繁洋,102,0.225,3,,0.225,全国,27,20,,,,18,,,,38,0.211,25,0.16,●,●
3226,浦田信義,102,0.343,13,,0.343,全国,40,25,0.4,○,,30,,,,36,0.389,32,0.219,●,
3232,山川美由紀,87,0.448,0,,0.448,全国,35,14,,,,26,,,,30,0.3,28,0.464,,
3233,小畑実成,104,0.25,0,,0.25,全国,31,20,,,,29,,,,32,0.188,32,0.125,●,●
3246,星野政彦,38,0.184,0,,0.184,全国,10,7,,,,6,,,,15,0.267,12,,,
3251,平石和男,139,0.46,2,,0.46,全国,60,35,0.4,○,,43,0.093,0.349,○,49,0.347,47,0.447,,
3256,三角哲男,112,0.518,7,,0.518,全国,49,23,0.565,○,,33,,,,37,0.432,38,0.421,,
3257,田頭実,5,,0,,,全国,51,14,,,,0,,,,28,0.679,42,0.619,,
3265,今村暢孝,0,,0,,,全国,66,36,0.417,○,,0,,,,26,0.538,29,0.586,,
3268,森竜也,92,0.207,0,,0.207,全国,33,17,,,,5,,,,39,0.179,31,0.226,●,●
3277,齋藤勇,103,0.272,27,0.259,0.259,当地,37,26,,,,28,,,,39,0.282,30,0.167,●,
3282,池本輝明,104,0.25,0,,0.25,全国,33,19,,,,24,,,,37,0.189,25,0.24,●,●
3284,渡邊伸太郎,89,0.337,0,,0.337,全国,33,13,,,,13,,,,37,0.378,29,0.345,,
3286,坂東満,69,0.246,0,,0.246,全国,24,14,,,,28,,,,23,0.348,27,0.111,●,
3289,高橋淳美,56,0.143,0,,0.143,全国,22,20,,,,14,,,,22,0.0,16,0.0,●,●
3293,宮内由紀英,100,0.27,0,,0.27,全国,31,28,,,,30,,,,35,0.2,30,0.233,●,●
3294,野中義生,93,0.387,0,,0.387,全国,29,23,,,,37,,,,29,0.414,34,0.382,,
3297,藤丸光一,45,0.222,0,,0.222,全国,35,27,,,,1,,,,32,0.312,26,0.308,,
3300,川崎智幸,121,0.43,13,,0.43,全国,56,17,,,,45,0.178,0.244,○,43,0.419,43,0.419,,
3302,谷川里江,73,0.315,0,,0.315,全国,25,15,,,,22,,,,21,0.333,26,0.154,●,
3303,渡辺豊,139,0.266,27,0.37,0.37,当地,52,31,0.355,○,,41,0.024,0.0,○,44,0.295,44,0.114,●,
3304,烏野賢太,135,0.407,0,,0.407,全国,59,19,,,,39,,,,42,0.429,46,0.304,,
3305,小野信樹,95,0.168,0,,0.168,全国,32,19,,,,28,,,,31,0.161,28,0.036,●,●
3306,武田正紀,98,0.224,9,,0.224,全国,33,28,,,,27,,,,33,0.121,23,0.217,●,●
3313,本吉正樹,100,0.21,22,,0.21,全国,29,19,,,,30,,,,33,0.242,30,0.1,●,●
3315,広瀬聖仁,84,0.262,4,,0.262,全国,25,19,,,,29,,,,28,0.286,29,0.241,●,
3319,山崎義明,126,0.452,8,,0.452,全国,41,25,0.28,○,飛ぶ型,34,,,,39,0.462,36,0.306,,
3327,野長瀬正孝,84,0.548,0,,0.548,全国,54,20,0.35,○,,5,,,,29,0.552,35,0.629,,
3333,丸尾義孝,141,0.496,0,,0.496,全国,65,23,0.652,○,残す型,35,,,,43,0.442,42,0.476,,
3334,角ひとみ,125,0.368,0,,0.368,全国,60,27,0.259,○,飛ぶ型,34,,,,40,0.3,41,0.244,●,
3339,泉具巳,98,0.306,4,,0.306,全国,31,24,,,,29,,,,34,0.176,28,0.286,,●
3340,池田雷太,115,0.235,22,,0.235,全国,36,25,,,,31,,,,44,0.25,30,0.133,●,
3346,宮本裕之,35,0.229,0,,0.229,全国,10,9,,,,11,,,,14,,10,,,
3349,吉田一郎,97,0.412,0,,0.412,全国,57,27,0.519,○,,7,,,,34,0.324,35,0.514,,
3350,藤本佳史,110,0.345,0,,0.345,全国,38,15,,,,31,,,,33,0.364,35,0.2,●,
3352,小川晃司,220,0.395,0,,0.395,全国,0,0,,,,214,0.098,0.285,○,67,0.418,144,0.382,,
3353,前田光昭,71,0.169,0,,0.169,全国,13,11,,,,22,,,,22,0.091,20,0.05,●,●
3355,橋谷田佳織,39,0.128,0,,0.128,全国,12,11,,,,9,,,,16,0.125,11,,,●
3357,福島陽子,98,0.163,4,,0.163,全国,31,23,,,,27,,,,35,0.2,28,0.036,●,●
3361,岡部浩,88,0.193,0,,0.193,全国,28,21,,,,33,,,,31,0.161,27,0.111,●,●
3362,間嶋仁志,37,0.324,0,,0.324,全国,47,26,0.385,○,,0,,,,35,0.4,38,0.421,,
3370,坪内実,92,0.185,9,,0.185,全国,24,16,,,,24,,,,32,0.188,23,0.087,●,●
3372,加藤雅之,78,0.103,0,,0.103,全国,22,18,,,,24,,,,22,0.0,26,0.077,●,●
3377,塚田修二,93,0.269,0,,0.269,全国,31,30,,,,25,,,,34,0.265,28,0.286,,
3381,滝沢芳行,105,0.448,0,,0.448,全国,33,20,,,,18,,,,37,0.486,26,0.269,,
3385,渡邉睦広,113,0.407,0,,0.407,全国,44,21,0.333,○,,31,,,,39,0.487,36,0.361,,
3388,今垣光太郎,95,0.516,0,,0.516,全国,40,13,,,,21,,,,30,0.467,31,0.419,,
3392,小森信雄,97,0.196,0,,0.196,全国,36,24,,,,31,,,,35,0.2,31,0.129,●,●
3401,上田隆章,114,0.281,6,,0.281,全国,31,16,,,,34,,,,39,0.436,30,0.1,●,
3406,中里英夫,126,0.365,0,,0.365,全国,48,23,0.652,○,残す型,33,,,,39,0.205,38,0.421,,●
3411,池上隆行,102,0.137,0,,0.137,全国,28,22,,,,20,,,,33,0.273,30,0.1,●,
3412,鈴木博,149,0.53,0,,0.53,全国,62,19,,,,49,0.163,0.245,○,47,0.553,44,0.523,,
3415,松井繁,105,0.419,0,,0.419,全国,59,18,,,,14,,,,43,0.279,38,0.447,,
3419,栗原謙治,44,0.023,0,,0.023,全国,10,9,,,,16,,,,13,,14,,,
3422,服部幸男,124,0.516,0,,0.516,全国,62,21,0.429,○,,24,,,,35,0.486,47,0.426,,
3430,角浜修,119,0.21,0,,0.21,全国,31,17,,,,26,,,,41,0.293,31,0.097,●,
3432,宮迫暢彦,102,0.265,0,,0.265,全国,28,21,,,,27,,,,34,0.206,29,0.241,●,●
3434,松尾宣邦,116,0.302,0,,0.302,全国,35,19,,,,34,,,,41,0.317,33,0.182,●,
3435,寺田千恵,124,0.452,0,,0.452,全国,61,21,0.571,○,,32,,,,38,0.421,36,0.361,,
3436,柏野幸二,98,0.408,14,,0.408,全国,40,16,,,,25,,,,34,0.5,31,0.226,●,
3439,大平誉史明,116,0.44,0,,0.44,全国,51,22,0.5,○,,33,,,,38,0.421,38,0.368,,
3441,土屋太朗,111,0.351,0,,0.351,全国,31,23,,,,18,,,,37,0.351,29,0.241,●,
3442,宮武英司,100,0.3,0,,0.3,全国,25,17,,,,27,,,,35,0.314,29,0.138,●,
3444,香月大介,63,0.175,0,,0.175,全国,15,9,,,,19,,,,27,0.222,16,0.125,●,●
3445,加藤高史,100,0.39,2,,0.39,全国,32,19,,,,27,,,,32,0.438,31,0.355,,
3448,高山秀雄,72,0.25,0,,0.25,全国,24,14,,,,18,,,,25,0.2,18,0.222,●,●
3454,井川大作,100,0.36,0,,0.36,全国,38,26,,,,35,,,,32,0.562,35,0.114,●,
3455,谷本幸司,121,0.355,5,,0.355,全国,40,21,0.286,○,飛ぶ型,38,,,,37,0.378,39,0.205,●,
3458,東健介,89,0.135,0,,0.135,全国,25,17,,,,27,,,,33,0.242,26,0.0,●,●
3459,中野和裕,96,0.135,4,,0.135,全国,21,21,,,,26,,,,35,0.114,23,0.13,●,●
3461,渡邊哲也,70,0.043,4,,0.043,全国,14,9,,,,33,,,,19,0.053,25,0.04,●,●
3463,乙津康志,105,0.324,0,,0.324,全国,36,27,,,,19,,,,40,0.275,25,0.28,,
3467,森弘行,92,0.272,0,,0.272,全国,30,24,,,,27,,,,27,0.259,28,0.214,●,
3470,新田芳美,85,0.365,0,,0.365,全国,31,21,,,,29,,,,30,0.4,24,0.292,,
3471,赤峰和也,97,0.247,1,,0.247,全国,29,22,,,,25,,,,34,0.353,26,0.077,●,
3473,石川真二,0,,0,,,全国,115,57,0.351,○,,0,,,,41,0.585,46,0.674,,
3474,松瀬弘美,106,0.292,0,,0.292,全国,35,24,,,,32,,,,37,0.324,30,0.2,●,
3475,橋本久和,93,0.366,0,,0.366,全国,44,23,0.348,○,,27,,,,30,0.433,32,0.281,,
3477,近藤稔也,100,0.24,0,,0.24,全国,30,23,,,,30,,,,31,0.258,34,0.176,●,
3478,嶋田貴支,115,0.374,0,,0.374,全国,35,14,,,,34,,,,44,0.341,35,0.257,,
3482,金子猛志,142,0.352,15,,0.352,全国,49,28,0.464,○,,49,0.122,0.163,○,47,0.426,43,0.256,,
3484,芝田浩治,126,0.397,0,,0.397,全国,59,25,0.52,○,,33,,,,41,0.317,40,0.225,●,
3489,大場敏,139,0.396,4,,0.396,全国,58,21,0.524,○,,40,0.05,0.15,○,45,0.444,48,0.333,,
3497,後藤浩,94,0.234,0,,0.234,全国,32,12,,,,27,,,,30,0.167,28,0.107,●,●
3499,市川哲也,112,0.438,7,,0.438,全国,59,16,,,,29,,,,35,0.4,45,0.311,,
3502,渡邉英児,108,0.509,0,,0.509,全国,42,23,0.522,○,,9,,,,38,0.447,32,0.438,,
3503,堂原洋史,105,0.171,11,,0.171,全国,28,21,,,,30,,,,35,0.2,28,0.036,●,●
3505,山田竜一,118,0.297,0,,0.297,全国,50,25,0.44,○,,37,,,,41,0.293,38,0.105,●,
3507,藤井徹,84,0.179,0,,0.179,全国,29,19,,,,6,,,,32,0.281,27,0.148,●,
3508,久富政弘,109,0.376,3,,0.376,全国,34,13,,,,30,,,,37,0.297,29,0.207,●,
3509,池千夏,73,0.178,0,,0.178,全国,23,19,,,,19,,,,22,0.227,23,0.217,●,●
3514,山一鉄也,126,0.317,0,,0.317,全国,53,18,,,,41,0.073,0.122,○,35,0.343,48,0.271,,
3516,吉原聖人,93,0.183,5,,0.183,全国,34,27,,,,29,,,,30,0.1,31,0.129,●,●
3517,高橋勲,103,0.476,16,,0.476,全国,36,17,,,,14,,,,33,0.545,38,0.421,,
3518,倉田郁美,85,0.294,0,,0.294,全国,21,19,,,,25,,,,31,0.258,22,0.136,●,
3519,冨田秀幸,99,0.253,0,,0.253,全国,26,20,,,,33,,,,30,0.2,32,0.156,●,●
3523,寳田亮治,94,0.266,0,,0.266,全国,24,18,,,,34,,,,34,0.353,27,0.222,●,
3527,中嶋誠一郎,115,0.365,11,,0.365,全国,42,24,0.458,○,,29,,,,40,0.375,35,0.343,,
3528,笠野友紀恵,90,0.267,4,,0.267,全国,32,25,,,,24,,,,29,0.207,26,0.231,●,●
3532,柴田光,28,0.607,0,,0.607,全国,39,15,,,,2,,,,22,0.591,26,0.5,,
3535,渡修平,105,0.2,0,,0.2,全国,28,15,,,,30,,,,35,0.257,29,0.034,●,
3538,菊池峰晴,66,0.258,0,,0.258,全国,17,15,,,,17,,,,22,0.182,17,0.176,●,●
3539,金子順一,103,0.165,0,,0.165,全国,32,22,,,,17,,,,41,0.171,31,0.065,●,●
3541,三嶌誠司,127,0.472,10,,0.472,全国,59,25,0.4,○,,37,,,,44,0.477,45,0.356,,
3542,清水紀克,13,,0,,,全国,39,26,,,,0,,,,34,0.235,29,0.103,●,●
3543,福田雅一,88,0.364,0,,0.364,全国,27,14,,,,21,,,,31,0.29,23,0.348,,
3544,豊田訓靖,99,0.283,5,,0.283,全国,27,25,,,,28,,,,34,0.294,24,0.083,●,
3546,中里昌志,103,0.291,0,,0.291,全国,33,26,,,,22,,,,30,0.2,29,0.241,●,●
3548,室田泰史,143,0.364,4,,0.364,全国,59,25,0.44,○,,37,,,,50,0.3,43,0.279,,
3550,都築正治,120,0.358,0,,0.358,全国,45,21,0.429,○,,34,,,,43,0.488,38,0.211,●,
3551,藤田美代,87,0.149,0,,0.149,全国,23,18,,,,20,,,,29,0.172,21,0.048,●,●
3554,仲口博崇,101,0.554,0,,0.554,全国,84,27,0.593,○,,3,,,,52,0.712,47,0.468,,
3556,田中信一郎,117,0.53,0,,0.53,全国,69,16,,,,32,,,,39,0.513,39,0.41,,
3557,太田和美,163,0.528,4,,0.528,全国,79,30,0.767,○,残す型,46,0.109,0.174,○,53,0.604,56,0.411,,
3558,山本浩次,99,0.263,0,,0.263,全国,34,18,,,,25,,,,29,0.379,37,0.216,●,
3562,山下和彦,130,0.462,0,,0.462,全国,59,26,0.346,○,,35,,,,42,0.548,45,0.311,,
3563,堤昇,92,0.38,0,,0.38,全国,45,25,0.36,○,,14,,,,37,0.405,41,0.195,●,
3564,桑原啓,125,0.296,6,,0.296,全国,29,21,,,,25,,,,44,0.182,31,0.226,●,●
3566,川添英正,106,0.33,0,,0.33,全国,34,20,,,,25,,,,41,0.268,29,0.207,●,
3567,吉岡誠,78,0.154,0,,0.154,全国,24,17,,,,26,,,,27,0.222,22,0.045,●,●
3568,木村光宏,93,0.237,0,,0.237,全国,32,18,,,,18,,,,34,0.206,28,0.036,●,●
3569,増田進,110,0.218,22,,0.218,全国,38,31,,,,31,,,,41,0.22,34,0.235,●,●
3572,安田政彦,127,0.291,0,,0.291,全国,48,28,0.464,○,,27,,,,43,0.163,42,0.214,●,●
3574,大神康司,7,,0,,,全国,62,21,0.333,○,,0,,,,40,0.65,41,0.366,,
3576,白水勝也,112,0.661,0,,0.661,全国,61,27,0.593,○,,30,,,,36,0.75,46,0.565,,
3577,向所浩二,102,0.255,0,,0.255,全国,30,20,,,,37,,,,33,0.182,34,0.147,●,●
3578,塩田雄一,77,0.234,4,,0.234,全国,21,18,,,,20,,,,27,0.296,22,0.136,●,
3579,中里優子,80,0.3,0,,0.3,全国,22,12,,,,21,,,,30,0.3,23,0.087,●,
3580,水口由紀,102,0.245,0,,0.245,全国,32,22,,,,26,,,,35,0.257,26,0.154,●,
3581,加木郁,120,0.333,7,,0.333,全国,39,21,,,,27,,,,47,0.383,36,0.25,,
3582,吉川昭男,34,0.324,0,,0.324,全国,57,22,0.455,○,,0,,,,44,0.545,42,0.357,,
3583,齋藤智裕,92,0.152,0,,0.152,全国,24,21,,,,31,,,,29,0.207,26,0.115,●,●
3584,佐々木英樹,112,0.429,10,,0.429,全国,36,27,,,,27,,,,41,0.366,30,0.367,,
3587,武田信一,113,0.23,0,,0.23,全国,34,23,,,,40,0.025,0.075,○,37,0.27,35,0.114,●,
3589,西村勝,91,0.242,0,,0.242,全国,25,13,,,,27,,,,34,0.294,25,0.08,●,
3590,濱野谷憲吾,131,0.534,0,,0.534,全国,66,22,0.364,○,,39,,,,38,0.579,42,0.452,,
3591,後藤孝義,67,0.09,0,,0.09,全国,23,18,,,,18,,,,24,0.083,19,0.158,●,●
3596,河上年昭,86,0.233,9,,0.233,全国,24,13,,,,28,,,,30,0.267,27,0.111,●,
3602,奥平拓也,105,0.286,27,0.444,0.444,当地,30,23,,,,31,,,,39,0.333,32,0.219,●,
3604,武藤綾子,95,0.2,0,,0.2,全国,32,18,,,,34,,,,33,0.182,31,0.161,●,●
3605,中村守成,104,0.183,0,,0.183,全国,32,18,,,,29,,,,36,0.167,31,0.129,●,●
3606,川北浩貴,120,0.325,0,,0.325,全国,49,32,0.594,○,残す型,34,,,,38,0.421,37,0.162,●,
3611,岩崎芳美,117,0.402,4,,0.402,全国,49,24,0.458,○,,35,,,,37,0.351,39,0.333,,
3612,馬袋義則,112,0.5,0,,0.5,全国,78,31,0.581,○,,13,,,,50,0.44,43,0.442,,
3613,角谷健吾,137,0.453,0,,0.453,全国,57,22,0.5,○,,42,0.071,0.119,○,40,0.425,48,0.229,●,
3614,谷勝幸,122,0.221,0,,0.221,全国,34,27,,,,29,,,,42,0.19,32,0.156,●,●
3615,横田茂,114,0.193,0,,0.193,全国,35,22,,,,31,,,,35,0.143,35,0.057,●,●
3616,中村真,100,0.49,0,,0.49,全国,29,16,,,,29,,,,33,0.485,31,0.387,,
3617,竹田広樹,98,0.194,0,,0.194,全国,29,17,,,,22,,,,35,0.143,24,0.042,●,●
3618,海野ゆかり,128,0.422,0,,0.422,全国,65,25,0.4,○,,42,0.071,0.119,○,39,0.436,42,0.286,,
3619,長谷川充,108,0.259,7,,0.259,全国,38,24,,,,33,,,,33,0.303,36,0.111,●,
3620,信濃由行,98,0.224,0,,0.224,全国,29,19,,,,23,,,,35,0.2,26,0.115,●,●
3621,天野晶夫,84,0.381,0,,0.381,全国,30,18,,,,25,,,,25,0.36,31,0.387,,
3623,深川真二,0,,0,,,全国,79,22,0.5,○,,0,,,,32,0.781,42,0.762,,
3627,井上恵一,91,0.352,0,,0.352,全国,42,22,0.591,○,,7,,,,32,0.156,36,0.25,,●
3629,浅見昌克,103,0.466,8,,0.466,全国,42,14,,,,21,,,,35,0.4,34,0.324,,
3630,黒田誠司,66,0.197,2,,0.197,全国,19,17,,,,22,,,,25,0.08,19,0.053,●,●
3631,田添康介,59,0.153,0,,0.153,全国,13,12,,,,17,,,,22,0.227,15,0.067,●,●
3635,石田政吾,126,0.325,0,,0.325,全国,39,21,,,,49,0.02,0.184,○,33,0.273,51,0.275,,
3637,齋藤和政,98,0.276,0,,0.276,全国,27,19,,,,30,,,,38,0.211,25,0.16,●,●
3641,一瀬明,138,0.435,0,,0.435,全国,52,22,0.455,○,,31,,,,48,0.458,40,0.325,,
3642,大塚浩二,89,0.213,0,,0.213,全国,20,13,,,,22,,,,31,0.194,22,0.091,●,●
3643,米田隆弘,102,0.324,8,,0.324,全国,38,18,,,,33,,,,35,0.371,34,0.088,●,
3645,淺田千亜希,52,0.385,0,,0.385,全国,13,9,,,,18,,,,17,0.294,17,0.294,,
3647,伊藤雄二,120,0.183,13,,0.183,全国,31,26,,,,37,,,,44,0.136,31,0.065,●,●
3652,森下勇,91,0.165,8,,0.165,全国,24,15,,,,19,,,,31,0.194,20,0.1,●,●
3653,品川賢次,63,0.349,6,,0.349,全国,22,15,,,,21,,,,21,0.333,19,0.263,,
3654,武田光史,105,0.524,0,,0.524,全国,50,17,,,,20,,,,32,0.656,35,0.4,,
3655,本橋克洋,116,0.336,8,,0.336,全国,53,27,0.519,○,,29,,,,41,0.415,39,0.231,●,
3656,伯母芳恒,94,0.383,0,,0.383,全国,32,21,,,,28,,,,32,0.375,27,0.259,,
3659,藤生雄人,101,0.455,0,,0.455,全国,37,17,,,,26,,,,30,0.467,32,0.312,,
3660,長谷川親王,97,0.155,0,,0.155,全国,26,19,,,,28,,,,38,0.158,25,0.12,●,●
3661,柳瀬興志,120,0.308,0,,0.308,全国,51,29,0.379,○,,40,0.1,0.175,○,39,0.282,44,0.25,,
3662,大庭元明,127,0.37,4,,0.37,全国,46,23,0.652,○,残す型,50,0.08,0.16,○,36,0.444,48,0.25,,
3663,木山和幸,118,0.398,0,,0.398,全国,45,22,0.636,○,残す型,34,,,,39,0.308,37,0.351,,
3664,鈴木賢一,102,0.314,0,,0.314,全国,34,21,,,,31,,,,37,0.324,31,0.161,●,
3679,飯島昌弘,135,0.511,5,,0.511,全国,51,13,,,,32,,,,44,0.295,40,0.475,,
3680,森林太,112,0.259,0,,0.259,全国,33,28,,,,33,,,,36,0.361,33,0.061,●,
3681,山谷央,80,0.3,0,,0.3,全国,27,15,,,,23,,,,23,0.348,26,0.192,●,
3684,清水攻二,109,0.431,0,,0.431,全国,41,20,0.6,○,残す型,31,,,,29,0.414,37,0.216,●,
3685,荒井輝年,106,0.509,12,,0.509,全国,31,17,,,,33,,,,36,0.611,31,0.323,,
3686,鳥居塚孝博,127,0.472,11,,0.472,全国,50,16,,,,39,,,,38,0.579,44,0.432,,
3687,花田和明,60,0.267,0,,0.267,全国,34,13,,,,1,,,,31,0.29,28,0.286,,
3690,河合三弘,118,0.271,11,,0.271,全国,35,24,,,,39,,,,43,0.279,32,0.125,●,
3692,竹腰正樹,102,0.265,0,,0.265,全国,37,24,,,,35,,,,28,0.25,37,0.189,●,
3696,白井友晴,111,0.351,4,,0.351,全国,32,24,,,,31,,,,43,0.419,30,0.167,●,
3699,富永正人,94,0.309,0,,0.309,全国,22,19,,,,36,,,,28,0.25,30,0.3,,
3701,大西隆洋,104,0.25,0,,0.25,全国,20,15,,,,26,,,,36,0.222,27,0.185,●,●
3703,鳥飼眞,86,0.442,0,,0.442,全国,50,24,0.458,○,,13,,,,31,0.387,35,0.457,,
3704,本部めぐみ,74,0.135,0,,0.135,全国,21,16,,,,21,,,,25,0.12,23,0.043,●,●
3708,岡部貴司,110,0.282,8,,0.282,全国,34,19,,,,31,,,,40,0.275,32,0.188,●,
3710,吉永泰弘,119,0.345,0,,0.345,全国,33,21,,,,30,,,,43,0.326,33,0.273,,
3711,江本真治,133,0.496,8,,0.496,全国,65,32,0.531,○,,42,0.095,0.143,○,49,0.531,48,0.354,,
3712,淺香文武,96,0.292,0,,0.292,全国,33,14,,,,27,,,,31,0.226,30,0.267,,●
3713,伊藤誠二,119,0.37,0,,0.37,全国,41,19,,,,41,0.024,0.171,○,37,0.378,44,0.25,,
3714,梶原正,108,0.269,0,,0.269,全国,29,14,,,,30,,,,37,0.351,28,0.036,●,
3715,倉尾大介,88,0.443,3,,0.443,全国,29,19,,,,25,,,,30,0.367,24,0.375,,
3716,石渡鉄兵,129,0.434,23,,0.434,全国,55,22,0.364,○,,40,0.125,0.15,○,43,0.465,40,0.325,,
3717,立間充宏,105,0.4,0,,0.4,全国,34,15,,,,41,0.073,0.171,○,32,0.406,40,0.3,,
3718,伊達正利,115,0.217,0,,0.217,全国,33,12,,,,34,,,,37,0.216,32,0.094,●,●
3719,辻栄蔵,128,0.539,0,,0.539,全国,51,18,,,,39,,,,43,0.581,45,0.444,,
3721,守田俊介,114,0.421,0,,0.421,全国,55,12,,,,19,,,,38,0.395,43,0.442,,
3722,西村秀樹,99,0.162,6,,0.162,全国,23,21,,,,32,,,,36,0.139,29,0.138,●,●
3726,桂林寛,73,0.274,4,,0.274,全国,23,21,,,,21,,,,26,0.346,20,0.2,●,
3730,塩崎優司,116,0.233,0,,0.233,全国,34,17,,,,28,,,,47,0.255,28,0.143,●,
3731,高濱芳久,86,0.314,0,,0.314,全国,37,24,,,,14,,,,37,0.405,33,0.455,,
3737,上平真二,110,0.518,0,,0.518,全国,60,17,,,,32,,,,38,0.605,36,0.389,,
3740,大澤普司,133,0.519,7,,0.519,全国,58,23,0.652,○,残す型,41,0.098,0.195,○,43,0.535,46,0.522,,
3741,松尾基成,103,0.107,0,,0.107,全国,24,16,,,,23,,,,35,0.143,26,0.038,●,●
3742,宮地秀祈,94,0.266,3,,0.266,全国,29,18,,,,22,,,,34,0.324,27,0.148,●,
3743,林美憲,87,0.471,0,,0.471,全国,67,33,0.515,○,,6,,,,41,0.488,40,0.525,,
3744,徳増秀樹,140,0.429,0,,0.429,全国,71,21,0.429,○,,18,,,,46,0.37,43,0.372,,
3745,橋本年光,80,0.438,0,,0.438,全国,27,17,,,,23,,,,30,0.4,26,0.385,,
3746,岡瀬正人,138,0.42,2,,0.42,全国,62,27,0.407,○,,43,0.047,0.302,○,38,0.421,50,0.38,,
3747,國崎良春,108,0.444,0,,0.444,全国,35,16,,,,35,,,,37,0.432,34,0.441,,
3748,小黒竜吾,100,0.22,0,,0.22,全国,23,19,,,,29,,,,37,0.27,25,0.2,●,
3752,宇土泰就,106,0.217,13,,0.217,全国,29,21,,,,34,,,,35,0.257,30,0.1,●,
3757,畑和宏,101,0.446,0,,0.446,全国,34,18,,,,22,,,,34,0.441,28,0.321,,
3761,山本光雄,112,0.339,0,,0.339,全国,35,11,,,,31,,,,39,0.436,34,0.118,●,
3769,佐竹恒彦,94,0.309,0,,0.309,全国,44,21,0.238,○,飛ぶ型,25,,,,40,0.2,33,0.333,,●
3771,折下寛法,112,0.402,17,,0.402,全国,38,16,,,,25,,,,45,0.267,28,0.393,,
3772,一柳和孝,97,0.392,0,,0.392,全国,32,19,,,,30,,,,31,0.387,31,0.258,,
3773,津留浩一郎,99,0.232,0,,0.232,全国,30,19,,,,26,,,,36,0.167,29,0.103,●,●
3775,泉啓文,121,0.174,9,,0.174,全国,31,24,,,,42,0.048,0.071,○,42,0.19,34,0.118,●,●
3776,横井健太,110,0.136,8,,0.136,全国,25,24,,,,37,,,,37,0.27,33,0.0,●,
3777,樋口亮,127,0.441,0,,0.441,全国,53,22,0.409,○,,43,0.07,0.163,○,40,0.5,45,0.333,,
3778,安達美帆,74,0.122,0,,0.122,全国,19,16,,,,18,,,,28,0.071,18,0.0,●,●
3779,原田幸哉,116,0.397,0,,0.397,全国,60,17,,,,35,,,,34,0.324,50,0.4,,
3783,瓜生正義,122,0.467,4,,0.467,全国,60,30,0.433,○,,32,,,,45,0.489,42,0.357,,
3784,中島友和,103,0.35,0,,0.35,全国,32,21,,,,30,,,,32,0.375,30,0.167,●,
3787,天野誠,85,0.094,0,,0.094,全国,25,18,,,,24,,,,29,0.069,27,0.111,●,●
3788,一宮稔弘,80,0.388,0,,0.388,全国,23,12,,,,22,,,,29,0.31,21,0.19,●,
3790,佐口達也,101,0.267,13,,0.267,全国,30,21,,,,31,,,,33,0.333,31,0.161,●,
3792,田中豪,102,0.52,0,,0.52,全国,40,18,,,,29,,,,35,0.429,35,0.457,,
3793,高橋真吾,92,0.25,0,,0.25,全国,26,18,,,,34,,,,30,0.267,26,0.077,●,
3796,長野道臣,109,0.303,13,,0.303,全国,29,19,,,,44,0.091,0.068,○,34,0.294,34,0.206,●,
