regno,選手名,全国スローn,全国スローST,当地スローn,当地スローST,採用スローST,スロー源,スロー遅れ,スロー巧者,全国ダッシュn,全国ダッシュST,当地ダッシュn,当地ダッシュST,採用ダッシュST,ダッシュ源,ダッシュ遅れ,ダッシュ巧者
5368,宮崎心之介,58,0.144,5,0.142,0.144,全国,,,124,0.175,16,0.244,0.244,当地,●,
5369,岡崎凪汰,75,0.167,5,0.176,0.167,全国,,,108,0.166,4,0.188,0.166,全国,,
5370,日隈茜,4,0.147,0,,0.147,全国,,,128,0.195,0,,0.195,全国,●,
5371,早川颯太,3,0.183,1,0.16,0.183,全国,●,,160,0.206,68,0.205,0.205,当地,●,
5372,上岡巧汰,0,,0,,,全国,,,155,0.17,0,,0.17,全国,,
5373,諏訪玲奈,14,0.299,0,,0.299,全国,●,,110,0.212,10,0.276,0.276,当地,●,
5374,木山大聖,0,,0,,,全国,,,179,0.143,15,0.166,0.166,当地,,
5375,庄島潤成,0,,0,,,全国,,,194,0.182,0,,0.182,全国,●,
5376,吉田一心,102,0.155,5,0.116,0.155,全国,,,130,0.173,5,0.298,0.173,全国,,
5377,鳥居塚嶺王,26,0.148,0,,0.148,全国,,,155,0.164,19,0.215,0.215,当地,●,
5378,鈴木結平太,7,0.169,0,,0.169,全国,,,156,0.213,13,0.292,0.292,当地,●,
5379,廣部大明,57,0.188,0,,0.188,全国,●,,106,0.178,0,,0.178,全国,,
5380,野田亜湖,0,,0,,,全国,,,159,0.275,0,,0.275,全国,●,
5381,有山望,34,0.16,4,0.073,0.16,全国,,,142,0.173,14,0.218,0.218,当地,●,
5382,山下心一,16,0.182,0,,0.182,全国,●,,167,0.176,5,0.254,0.176,全国,,
5383,中村楓,0,,0,,,全国,,,186,0.169,10,0.269,0.269,当地,●,
5384,八戸琉楓,12,0.245,2,0.175,0.245,全国,●,,167,0.211,18,0.245,0.245,当地,●,
5385,鈴木柊介,9,0.136,0,,0.136,全国,,,163,0.151,15,0.191,0.191,当地,●,
5386,米玉利大悟,67,0.159,6,0.147,0.159,全国,,,138,0.176,4,0.182,0.176,全国,,
5387,戸田海咲音,0,,0,,,全国,,,138,0.194,0,,0.194,全国,●,
5388,佐野優都,4,0.11,0,,0.11,全国,,●,173,0.161,18,0.246,0.246,当地,●,
5389,恵良琴美,0,,0,,,全国,,,208,0.176,10,0.214,0.214,当地,●,
5390,高橋涼夏,0,,0,,,全国,,,141,0.16,8,0.169,0.16,全国,,
5391,出穂和鼓,0,,0,,,全国,,,160,0.192,0,,0.192,全国,●,
5392,安武一也,0,,0,,,全国,,,177,0.182,0,,0.182,全国,●,
5393,藤原駿,0,,0,,,全国,,,164,0.208,0,,0.208,全国,●,
5394,福西広太郎,10,0.161,0,,0.161,全国,,,199,0.188,25,0.239,0.239,当地,●,
5395,日高龍之介,11,0.174,0,,0.174,全国,,,151,0.196,0,,0.196,全国,●,
5396,近藤来希,8,0.171,0,,0.171,全国,,,162,0.201,0,,0.201,全国,●,
5397,寺田夢生,0,,0,,,全国,,,172,0.182,0,,0.182,全国,●,
5398,鐘ヶ江真司,52,0.16,6,0.12,0.16,全国,,,174,0.181,4,0.217,0.181,全国,●,
5399,長野未来,0,,0,,,全国,,,146,0.229,9,0.276,0.229,全国,●,
5400,高村諒,23,0.153,0,,0.153,全国,,,162,0.169,0,,0.169,全国,,
5401,谷海夏人,0,,0,,,全国,,,97,0.212,0,,0.212,全国,●,
5402,塚越陸斗,0,,0,,,全国,,,128,0.209,8,0.341,0.209,全国,●,
5403,藤山湧太,0,,0,,,全国,,,154,0.183,0,,0.183,全国,●,
5404,内田壮,1,0.05,0,,0.05,全国,,●,179,0.201,0,,0.201,全国,●,
5405,竹内来,1,0.24,0,,0.24,全国,●,,173,0.183,15,0.207,0.207,当地,●,
5406,小畑楓夏,0,,0,,,全国,,,183,0.186,0,,0.186,全国,●,
5407,中岡駿,13,0.244,0,,0.244,全国,●,,164,0.181,0,,0.181,全国,●,
5408,中山鷹輔,0,,0,,,全国,,,69,0.209,0,,0.209,全国,●,
5409,宮本琉正,0,,0,,,全国,,,160,0.157,0,,0.157,全国,,
5410,今泉澪,0,,0,,,全国,,,133,0.172,9,0.18,0.172,全国,,
5411,木下虎之輔,0,,0,,,全国,,,161,0.167,43,0.193,0.193,当地,●,
5412,久保田凪紗,2,0.05,0,,0.05,全国,,●,167,0.18,0,,0.18,全国,,
5413,宮城那菜,0,,0,,,全国,,,163,0.14,0,,0.14,全国,,
5414,中澤英里,0,,0,,,全国,,,31,0.224,0,,0.224,全国,●,
5415,阿部未侑,0,,0,,,全国,,,132,0.232,9,0.36,0.232,全国,●,
5416,龍田真白,0,,0,,,全国,,,172,0.148,0,,0.148,全国,,
5417,小柳勝希,10,0.152,0,,0.152,全国,,,155,0.194,0,,0.194,全国,●,
5418,堀内亜海,0,,0,,,全国,,,151,0.201,0,,0.201,全国,●,
5419,櫻井隼,0,,0,,,全国,,,162,0.235,18,0.282,0.282,当地,●,
5420,吉原快誓,0,,0,,,全国,,,154,0.17,0,,0.17,全国,,
5421,原田朱理,0,,0,,,全国,,,97,0.233,0,,0.233,全国,●,
5422,真田聖也,0,,0,,,全国,,,93,0.153,0,,0.153,全国,,
5423,高橋嗣穏,0,,0,,,全国,,,93,0.21,0,,0.21,全国,●,
5424,熊倉幹太,0,,0,,,全国,,,99,0.204,18,0.206,0.206,当地,●,
5425,西山育,0,,0,,,全国,,,117,0.232,10,0.199,0.199,当地,●,
5426,甲斐貴大,0,,0,,,全国,,,130,0.189,0,,0.189,全国,●,
5427,港理樹,0,,0,,,全国,,,161,0.216,19,0.237,0.237,当地,●,
5428,古園井綾南,0,,0,,,全国,,,102,0.193,0,,0.193,全国,●,
5429,吉川颯汰,0,,0,,,全国,,,103,0.217,0,,0.217,全国,●,
5430,鳥本智史,0,,0,,,全国,,,100,0.177,0,,0.177,全国,,
5431,得山大輝,0,,0,,,全国,,,107,0.167,0,,0.167,全国,,
5432,安藤瑠希,0,,0,,,全国,,,143,0.159,0,,0.159,全国,,
5433,米本圭佑,0,,0,,,全国,,,122,0.233,29,0.222,0.222,当地,●,
5434,藤田康生,0,,0,,,全国,,,146,0.156,0,,0.156,全国,,
5435,中西月輝,0,,0,,,全国,,,109,0.223,0,,0.223,全国,●,
5436,市川瑚幸,0,,0,,,全国,,,127,0.208,0,,0.208,全国,●,
5437,中澤里桜,0,,0,,,全国,,,88,0.225,0,,0.225,全国,●,
5438,星田夢結,0,,0,,,全国,,,116,0.202,0,,0.202,全国,●,
5439,志賀美優,0,,0,,,全国,,,124,0.206,0,,0.206,全国,●,
5440,薗頭心,0,,0,,,全国,,,110,0.181,0,,0.181,全国,●,
5441,鈴木雄登,0,,0,,,全国,,,139,0.178,6,0.227,0.178,全国,,
5442,池田美優,0,,0,,,全国,,,116,0.208,0,,0.208,全国,●,
5443,西村仁吾,0,,0,,,全国,,,110,0.229,0,,0.229,全国,●,
5444,林風音,0,,0,,,全国,,,119,0.204,0,,0.204,全国,●,
5445,一ノ木匠,0,,0,,,全国,,,48,0.153,0,,0.153,全国,,
5446,長嶺真李愛,0,,0,,,全国,,,43,0.227,0,,0.227,全国,●,
5447,岡本亜子,0,,0,,,全国,,,44,0.188,0,,0.188,全国,●,
5448,福田柊人,0,,0,,,全国,,,49,0.209,0,,0.209,全国,●,
5449,堀井涼平,0,,0,,,全国,,,37,0.167,0,,0.167,全国,,
5450,藤本遼磨,0,,0,,,全国,,,48,0.196,0,,0.196,全国,●,
5451,知念伶奈,0,,0,,,全国,,,29,0.311,0,,0.311,全国,●,
5452,上馬場風依,0,,0,,,全国,,,43,0.193,0,,0.193,全国,●,
5453,久保翔耶,0,,0,,,全国,,,60,0.166,0,,0.166,全国,,
5454,谷島咲希,0,,0,,,全国,,,52,0.215,0,,0.215,全国,●,
5455,澁澤周羽,0,,0,,,全国,,,59,0.197,0,,0.197,全国,●,
5456,今村天次朗,0,,0,,,全国,,,60,0.141,0,,0.141,全国,,
5457,山田陽翔,0,,0,,,全国,,,53,0.204,0,,0.204,全国,●,
5458,田中大輝,0,,0,,,全国,,,56,0.205,0,,0.205,全国,●,
5459,田中きら,0,,0,,,全国,,,45,0.209,0,,0.209,全国,●,
5460,早川理稀,0,,0,,,全国,,,69,0.183,0,,0.183,全国,●,
5461,板頭里緒,0,,0,,,全国,,,47,0.192,0,,0.192,全国,●,
5462,山浦槙,0,,0,,,全国,,,41,0.216,0,,0.216,全国,●,
5463,出口飛龍,0,,0,,,全国,,,46,0.208,0,,0.208,全国,●,
5464,宮田栞,0,,0,,,全国,,,37,0.218,0,,0.218,全国,●,
5465,直江健成,0,,0,,,全国,,,40,0.227,0,,0.227,全国,●,
5466,成田華音,0,,0,,,全国,,,48,0.189,0,,0.189,全国,●,
5467,野村羽玖,0,,0,,,全国,,,54,0.189,0,,0.189,全国,●,
5468,山口隼人,0,,0,,,全国,,,48,0.197,0,,0.197,全国,●,
5469,今泉博人,0,,0,,,全国,,,49,0.226,0,,0.226,全国,●,
5470,坂口諒宗,0,,0,,,全国,,,41,0.218,0,,0.218,全国,●,
5471,田中結,0,,0,,,全国,,,62,0.175,0,,0.175,全国,,
5472,中川海虹,0,,0,,,全国,,,39,0.25,0,,0.25,全国,●,
