ym,regno,course,n,r1,r2,r3,st_sum,st_n,mk1
2025-08,5075,5,2,0,0,2,0.44,2,0
2025-08,5075,6,1,0,0,0,0.22,1,0
2025-08,5096,1,2,2,0,0,0.33,2,0
2025-08,5096,3,3,1,2,0,0.3,3,1
2025-08,5096,4,2,0,0,0,0.25,2,0
2025-08,5096,5,1,0,0,0,0.2,1,0
2025-08,5096,6,1,0,0,1,0.28,1,0
2025-08,5102,1,1,0,1,0,0.02,1,0
2025-08,5102,2,1,0,0,0,0.19,1,0
2025-08,5102,3,3,0,1,1,0.49,3,0
2025-08,5102,4,2,0,0,0,0.51,2,0
2025-08,5102,5,1,0,0,0,0.18,1,0
2025-08,5135,1,2,0,0,0,0.38,2,0
2025-08,5135,2,1,0,0,0,0.24,1,0
2025-08,5135,3,2,0,1,0,0.68,2,0
2025-08,5135,4,2,1,0,0,0.24,2,1
2025-08,5135,6,2,0,1,0,0.5,2,0
2025-08,5157,1,2,1,0,0,0.33,2,0
2025-08,5157,2,2,0,1,0,0.57,2,0
2025-08,5157,3,1,0,0,0,0.05,1,0
2025-08,5157,4,1,0,0,0,0.24,1,0
2025-08,5157,5,2,0,0,0,0.44,2,0
2025-08,5157,6,2,0,0,0,0.41,2,0
2025-08,5190,1,2,0,0,0,0.18,1,0
2025-08,5190,2,2,0,1,0,0.3,2,0
2025-08,5190,3,1,0,0,0,0.22,1,0
2025-08,5190,4,1,0,0,0,0.32,1,0
2025-08,5190,5,2,0,0,0,0.39,2,0
2025-08,5190,6,2,0,0,0,0.59,2,0
2025-08,5226,1,1,0,0,1,0.22,1,0
2025-08,5226,2,1,0,1,0,0.23,1,0
2025-08,5226,3,3,1,1,1,0.53,3,1
2025-08,5226,4,1,0,0,0,0.24,1,0
2025-08,5226,5,2,0,0,1,0.31,2,0
2025-08,5226,6,1,0,0,1,0.21,1,0
2025-08,5239,1,1,0,0,1,0.07,1,0
2025-08,5239,2,1,0,1,0,0.12,1,0
2025-08,5239,3,2,0,1,0,0.14,2,0
2025-08,5239,4,1,0,0,0,0.12,1,0
2025-08,5239,5,2,0,0,0,0.57,2,0
2025-08,5239,6,2,0,0,0,0.56,2,0
2025-08,5253,6,10,0,0,2,2.74,10,0
2025-08,5256,3,1,0,0,0,0.24,1,0
2025-08,5256,4,1,0,0,1,0.14,1,0
2025-08,5256,5,1,0,0,0,0.19,1,0
2025-08,5256,6,1,0,0,0,0.17,1,0
2025-08,5279,1,2,1,1,0,0.29,2,0
2025-08,5279,2,1,1,0,0,0.06,1,0
2025-08,5279,3,2,0,1,0,0.3,2,0
2025-08,5279,4,2,0,0,1,0.35,2,0
2025-08,5279,5,2,0,1,0,0.07,2,0
2025-08,5279,6,1,0,0,0,0.12,1,0
2025-08,5285,1,2,0,0,0,0.3,2,0
2025-08,5285,2,1,0,0,0,0.22,1,0
2025-08,5285,3,1,0,0,0,0.02,1,0
2025-08,5285,4,2,0,0,0,0.23,2,0
2025-08,5285,5,2,0,0,0,0.44,2,0
2025-08,5285,6,2,0,0,0,0.24,2,0
2025-08,5298,1,2,2,0,0,0.23,2,0
2025-08,5298,2,1,0,1,0,0.17,1,0
2025-08,5298,3,1,0,0,0,0.19,1,0
2025-08,5298,4,3,0,1,1,0.64,3,0
2025-08,5298,5,1,0,1,0,0.14,1,0
2025-08,5298,6,2,0,0,1,0.22,2,0
2025-08,5371,4,3,0,0,0,0.42,3,0
2025-08,5371,5,3,0,0,0,0.59,3,0
2025-08,5371,6,3,0,0,0,0.71,3,0
2025-09,3224,1,1,0,1,0,0.16,1,0
2025-09,3224,2,1,1,0,0,0.08,1,0
2025-09,3224,3,2,0,1,1,0.46,2,0
2025-09,3224,4,1,0,0,0,0.18,1,0
2025-09,3224,5,1,0,0,0,0.24,1,0
2025-09,3224,6,1,0,0,0,0.3,1,0
2025-09,3340,1,1,1,0,0,0.11,1,0
2025-09,3340,5,1,0,0,0,0.22,1,0
2025-09,3401,1,1,1,0,0,0.16,1,0
2025-09,3401,2,2,0,0,1,0.57,2,0
2025-09,3401,3,1,0,0,0,0.36,1,0
2025-09,3401,4,1,0,0,0,0.41,1,0
2025-09,3401,6,1,0,0,0,0.58,1,0
2025-09,3596,1,1,0,0,0,0.34,1,0
2025-09,3596,2,2,0,1,1,0.58,2,0
2025-09,3596,3,1,0,0,0,0.22,1,0
2025-09,3596,4,1,0,0,1,0.17,1,0
2025-09,3596,5,2,0,0,0,0.44,2,0
2025-09,3596,6,1,0,0,0,0.13,1,0
2025-09,3611,1,2,2,0,0,0.32,2,0
2025-09,3611,2,2,2,0,0,0.33,2,0
2025-09,3611,3,2,0,0,1,0.38,2,0
2025-09,3611,4,2,0,0,1,0.45,2,0
2025-09,3611,5,1,0,0,1,0.13,1,0
2025-09,3611,6,1,0,0,0,0.03,1,0
2025-09,3643,1,2,0,1,0,0.54,2,0
2025-09,3643,2,1,0,0,0,0.22,1,0
2025-09,3643,3,1,1,0,0,0.19,1,1
2025-09,3643,4,1,0,1,0,0.15,1,0
2025-09,3643,5,1,0,0,1,0.15,1,0
2025-09,3643,6,2,0,0,0,0.2,2,0
2025-09,3655,1,1,1,0,0,0.08,1,0
2025-09,3655,2,3,0,1,1,0.64,3,0
2025-09,3655,3,1,0,0,0,0.05,1,0
2025-09,3655,4,1,0,0,1,0.19,1,0
2025-09,3655,5,2,0,1,0,0.35,2,0
2025-09,3696,2,1,0,0,1,0.17,1,0
2025-09,3696,3,1,0,1,0,0.23,1,0
2025-09,3696,4,1,0,0,0,0.17,1,0
2025-09,3696,5,1,0,0,1,0.15,1,0
2025-09,3696,6,1,0,0,1,0.25,1,0
2025-09,3711,1,1,0,1,0,0.15,1,0
2025-09,3711,2,1,0,1,0,0.12,1,0
2025-09,3711,3,1,0,0,0,0.18,1,0
2025-09,3711,5,1,0,0,1,0.18,1,0
2025-09,3722,1,1,0,0,0,0.24,1,0
2025-09,3722,2,1,0,0,0,0.26,1,0
2025-09,3722,3,2,0,0,0,0.53,2,0
2025-09,3722,5,1,0,0,0,0.15,1,0
2025-09,3722,6,1,0,0,1,0.28,1,0
2025-09,3752,1,2,1,1,0,0.12,2,0
2025-09,3752,2,1,0,0,0,0.15,1,0
2025-09,3752,3,1,0,1,0,0.15,1,0
2025-09,3752,4,1,0,0,0,0.11,1,0
2025-09,3752,5,1,0,0,0,0.14,1,0
2025-09,3752,6,2,0,0,0,0.62,2,0
2025-09,3812,1,2,1,0,0,0.52,2,0
2025-09,3812,2,1,0,0,1,0.02,1,0
2025-09,3812,3,2,0,0,0,0.34,2,0
2025-09,3812,4,1,0,0,1,0.24,1,0
2025-09,3812,5,1,0,0,0,0.11,1,0
2025-09,3812,6,1,0,0,0,0.19,1,0
2025-09,3813,1,1,1,0,0,0.09,1,0
2025-09,3813,2,1,0,1,0,0.14,1,0
2025-09,3813,3,1,0,1,0,0.15,1,0
2025-09,3813,4,1,0,1,0,0.16,1,0
2025-09,3813,6,1,0,1,0,0.32,1,0
2025-09,3872,1,2,1,0,1,0.48,2,0
2025-09,3872,2,1,1,0,0,0.23,1,1
2025-09,3872,3,2,0,1,0,0.31,2,0
2025-09,3872,5,1,0,0,0,0.14,1,0
2025-09,3872,6,1,0,0,0,0.19,1,0
2025-09,3893,1,1,0,1,0,0.26,1,0
2025-09,3893,3,1,1,0,0,0.09,1,1
2025-09,3893,5,1,0,0,1,0.07,1,0
2025-09,3893,6,1,0,0,0,0.26,1,0
2025-09,3907,1,2,1,0,1,0.22,2,0
2025-09,3907,2,1,0,0,1,0.19,1,0
2025-09,3907,3,1,1,0,0,0.18,1,1
2025-09,3907,4,1,0,0,1,0.19,1,0
2025-09,3907,5,1,0,1,0,0.13,1,0
2025-09,3907,6,2,1,0,0,0.39,2,0
2025-09,3929,1,1,0,0,0,0.22,1,0
2025-09,3929,2,1,0,0,0,0.09,1,0
2025-09,3929,3,1,0,1,0,0.09,1,0
2025-09,3929,4,1,0,0,0,0.18,1,0
2025-09,3929,5,1,0,0,0,0.16,1,0
2025-09,3930,1,2,0,1,0,0.2,2,0
2025-09,3930,2,1,0,0,0,0.09,1,0
2025-09,3930,3,2,0,1,1,0.44,2,0
2025-09,3930,5,1,0,0,1,0.18,1,0
2025-09,3930,6,2,0,0,0,0.65,2,0
2025-09,3982,2,1,1,0,0,0.15,1,0
2025-09,3982,3,1,0,0,0,0.14,1,0
2025-09,3982,4,1,1,0,0,0.17,1,1
2025-09,3982,5,1,0,0,0,0.36,1,0
2025-09,3982,6,1,0,0,0,0.19,1,0
2025-09,3989,1,1,0,0,0,0.15,1,0
2025-09,3989,2,1,0,0,0,0.17,1,0
2025-09,3989,3,1,0,0,0,0.28,1,0
2025-09,3989,4,1,0,0,0,0.35,1,0
2025-09,3989,6,1,0,1,0,0.27,1,0
2025-09,4000,1,1,0,0,0,0.26,1,0
2025-09,4000,2,1,0,0,0,0.16,1,0
2025-09,4000,3,1,0,0,0,0.15,1,0
2025-09,4013,1,3,1,0,1,0.85,3,0
2025-09,4013,2,1,1,0,0,0.04,1,1
2025-09,4013,3,1,0,1,0,0.03,1,0
2025-09,4013,4,1,0,1,0,0.18,1,0
2025-09,4013,6,2,0,2,0,0.2,2,0
2025-09,4023,1,2,0,1,0,0.39,2,0
2025-09,4023,2,1,1,0,0,0.36,1,0
2025-09,4023,3,1,0,0,0,0.06,1,0
2025-09,4023,4,1,0,0,1,0.16,1,0
2025-09,4023,5,1,0,0,0,0.1,1,0
2025-09,4023,6,2,0,0,1,0.54,2,0
2025-09,4040,1,1,1,0,0,0.09,1,0
2025-09,4040,2,1,0,0,0,0.16,1,0
2025-09,4040,3,2,1,0,1,0.24,2,1
2025-09,4040,5,2,1,1,0,0.32,2,1
2025-09,4040,6,1,0,0,0,0.17,1,0
2025-09,4069,1,1,1,0,0,0.19,1,0
2025-09,4069,2,1,0,1,0,0.23,1,0
2025-09,4069,3,1,0,1,0,0.04,1,0
2025-09,4069,4,1,0,1,0,0.23,1,0
2025-09,4069,5,1,0,0,1,0.51,1,0
2025-09,4069,6,1,0,0,0,0.26,1,0
2025-09,4074,1,2,1,1,0,0.27,2,0
2025-09,4074,2,1,1,0,0,0.05,1,0
2025-09,4074,3,2,0,2,0,0.22,2,0
2025-09,4074,4,1,0,1,0,0.21,1,0
2025-09,4074,6,1,0,0,0,0.05,1,0
2025-09,4076,1,1,1,0,0,0.12,1,0
2025-09,4076,2,1,0,0,0,0.19,1,0
2025-09,4076,3,2,0,2,0,0.44,2,0
2025-09,4076,4,1,0,0,0,0.12,1,0
2025-09,4076,5,1,1,0,0,0.2,1,1
2025-09,4076,6,1,0,0,1,0.19,1,0
2025-09,4077,1,1,1,0,0,0.21,1,0
2025-09,4077,2,1,0,0,1,0.21,1,0
2025-09,4077,3,1,0,0,0,0.29,1,0
2025-09,4077,4,1,1,0,0,0.2,1,0
2025-09,4077,5,1,0,0,0,0.22,1,0
2025-09,4079,1,1,0,1,0,0.11,1,0
2025-09,4079,2,1,0,1,0,0.14,1,0
2025-09,4079,3,1,0,0,1,0.09,1,0
2025-09,4079,4,2,1,0,0,0.31,2,0
2025-09,4093,1,2,1,0,1,0.44,2,0
2025-09,4093,2,1,1,0,0,0.21,1,0
2025-09,4093,3,1,0,0,1,0.09,1,0
2025-09,4093,4,1,0,0,0,0.25,1,0
2025-09,4093,5,1,0,0,0,0.16,1,0
2025-09,4093,6,2,0,0,0,0.5,2,0
2025-09,4102,1,1,0,0,1,0.14,1,0
2025-09,4102,2,1,1,0,0,0.33,1,0
2025-09,4102,3,1,0,0,1,0.15,1,0
2025-09,4102,4,1,0,1,0,0.33,1,0
2025-09,4102,5,1,1,0,0,0.28,1,1
2025-09,4106,1,1,1,0,0,0.12,1,0
2025-09,4106,2,1,0,0,1,0.08,1,0
2025-09,4106,3,2,0,0,0,0.24,2,0
2025-09,4106,4,1,0,0,0,0.26,1,0
2025-09,4106,5,1,0,0,0,0.31,1,0
2025-09,4106,6,1,0,0,1,0.14,1,0
2025-09,4128,2,1,1,0,0,0.13,1,0
2025-09,4128,3,1,0,0,0,0.13,1,0
2025-09,4128,5,1,0,0,0,0.14,1,0
2025-09,4128,6,1,0,0,0,0.22,1,0
2025-09,4142,1,1,1,0,0,0.21,1,0
2025-09,4142,2,1,1,0,0,0.08,1,1
2025-09,4142,3,1,1,0,0,0.12,1,0
2025-09,4142,4,1,0,1,0,0.27,1,0
2025-09,4142,5,2,0,1,1,0.27,2,0
2025-09,4142,6,1,0,0,0,0.23,1,0
2025-09,4159,1,1,0,0,0,0.25,1,0
2025-09,4159,2,1,0,0,0,0.12,1,0
2025-09,4159,3,2,0,1,0,0.48,2,0
2025-09,4159,4,1,0,0,0,0.29,1,0
2025-09,4159,5,2,1,1,0,0.51,2,1
2025-09,4167,1,2,0,1,1,0.38,2,0
2025-09,4167,2,1,0,0,0,0.29,1,0
2025-09,4167,4,1,0,0,0,0.22,1,0
2025-09,4167,5,2,0,0,1,0.72,2,0
2025-09,4167,6,1,0,0,0,0.34,1,0
2025-09,4172,1,1,1,0,0,0.14,1,0
2025-09,4172,2,1,0,0,0,0.08,1,0
2025-09,4172,3,1,0,0,0,0.13,1,0
2025-09,4172,4,1,0,1,0,0.13,1,0
2025-09,4172,6,1,0,0,0,0.21,1,0
2025-09,4179,1,1,0,0,0,0.16,1,0
2025-09,4179,2,1,1,0,0,0.29,1,0
2025-09,4179,3,2,0,1,0,0.24,2,0
2025-09,4179,4,1,0,0,0,0.32,1,0
2025-09,4179,6,1,0,0,0,0.14,1,0
2025-09,4190,1,2,1,1,0,0.37,2,0
2025-09,4190,2,2,0,1,1,0.28,2,0
2025-09,4190,3,2,0,2,0,0.44,2,0
2025-09,4190,5,2,1,0,1,0.52,2,0
2025-09,4190,6,1,0,0,1,0.09,1,0
2025-09,4193,1,1,1,0,0,0.19,1,0
2025-09,4193,2,1,0,0,0,0.18,1,0
2025-09,4193,3,2,1,1,0,0.31,2,0
2025-09,4193,4,1,1,0,0,0.17,1,0
2025-09,4193,6,1,0,0,0,0.33,1,0
2025-09,4196,1,1,0,0,0,0.21,1,0
2025-09,4196,2,2,0,1,0,0.61,2,0
2025-09,4196,3,1,0,0,0,0.18,1,0
2025-09,4196,4,1,0,0,0,0.19,1,0
2025-09,4196,5,2,0,0,0,0.3,2,0
2025-09,4196,6,1,0,0,1,0.27,1,0
2025-09,4201,1,1,0,0,0,0,0,0
2025-09,4201,5,3,0,0,1,0.6,3,0
2025-09,4201,6,3,0,1,0,0.9,3,0
2025-09,4209,1,1,0,0,1,0.17,1,0
2025-09,4209,2,1,0,0,1,0.22,1,0
2025-09,4209,3,3,1,1,0,0.56,3,1
2025-09,4209,5,1,0,0,0,0.08,1,0
2025-09,4209,6,1,0,0,0,0.27,1,0
2025-09,4227,1,1,1,0,0,0.21,1,0
2025-09,4227,2,1,0,0,1,0.09,1,0
2025-09,4227,3,1,0,1,0,0.21,1,0
2025-09,4227,4,1,0,1,0,0.23,1,0
2025-09,4227,5,2,1,1,0,0.39,2,1
2025-09,4233,2,1,0,0,0,0.17,1,0
2025-09,4233,3,1,0,0,0,0,0,0
2025-09,4233,4,1,0,1,0,0.27,1,0
2025-09,4233,5,1,0,0,1,0.13,1,0
2025-09,4233,6,1,0,0,1,0.35,1,0
2025-09,4240,1,2,2,0,0,0.38,2,0
2025-09,4240,2,2,0,2,0,0.28,2,0
2025-09,4240,3,1,0,0,0,0.18,1,0
2025-09,4240,5,3,0,0,2,0.48,3,0
2025-09,4240,6,1,0,0,0,0.15,1,0
2025-09,4245,1,1,1,0,0,0.05,1,0
2025-09,4245,2,1,1,0,0,0.2,1,0
2025-09,4245,3,1,0,1,0,0.12,1,0
2025-09,4245,4,1,0,0,0,0.18,1,0
2025-09,4245,6,1,0,0,0,0.17,1,0
2025-09,4283,1,2,1,0,0,0.28,2,0
2025-09,4283,2,2,0,1,0,0.22,2,0
2025-09,4283,3,1,1,0,0,0.18,1,1
2025-09,4283,4,1,1,0,0,0.14,1,1
2025-09,4283,5,2,0,1,1,0.38,2,0
2025-09,4283,6,2,0,0,2,0.28,2,0
2025-09,4286,1,2,2,0,0,0.13,2,0
2025-09,4286,2,3,1,1,1,0.5,3,0
2025-09,4286,3,1,0,1,0,0.1,1,0
2025-09,4286,4,1,1,0,0,0.18,1,1
2025-09,4286,5,2,0,0,0,0.38,2,0
2025-09,4286,6,1,0,0,0,0.31,1,0
2025-09,4293,1,2,0,2,0,0.19,2,0
2025-09,4293,2,1,0,1,0,0.17,1,0
2025-09,4293,3,1,0,0,0,0.17,1,0
2025-09,4293,4,1,0,0,1,0.15,1,0
2025-09,4293,5,1,0,0,0,0.28,1,0
2025-09,4293,6,1,0,0,0,0.16,1,0
2025-09,4294,2,1,0,0,0,0.15,1,0
2025-09,4294,6,1,0,0,1,0.2,1,0
2025-09,4318,1,1,0,1,0,0.19,1,0
2025-09,4318,3,1,1,0,0,0.14,1,0
2025-09,4318,4,1,0,0,0,0.16,1,0
2025-09,4318,5,1,0,0,1,0.45,1,0
2025-09,4318,6,1,0,0,1,0.24,1,0
2025-09,4358,1,1,0,0,0,0.07,1,0
2025-09,4358,2,2,0,1,0,0.39,2,0
2025-09,4358,3,1,0,0,0,0.17,1,0
2025-09,4358,4,2,0,0,0,0.5,2,0
2025-09,4358,5,1,0,0,0,0.22,1,0
2025-09,4358,6,1,0,0,0,0.17,1,0
2025-09,4363,1,1,0,0,1,0.26,1,0
2025-09,4363,3,1,0,0,0,0.22,1,0
2025-09,4363,4,1,0,0,0,0.06,1,0
2025-09,4363,6,1,0,0,0,0.31,1,0
2025-09,4381,1,1,1,0,0,0.25,1,0
2025-09,4381,3,1,1,0,0,0.16,1,1
2025-09,4381,4,1,0,0,1,0.11,1,0
2025-09,4381,6,1,0,1,0,0.32,1,0
2025-09,4382,1,1,0,1,0,0.14,1,0
2025-09,4382,2,1,0,0,0,0.15,1,0
2025-09,4382,4,1,1,0,0,0.14,1,0
2025-09,4382,5,1,0,0,0,0.19,1,0
2025-09,4382,6,1,0,0,1,0.24,1,0
2025-09,4383,1,2,0,1,0,0.31,1,0
2025-09,4383,2,1,0,1,0,0.27,1,0
2025-09,4383,3,1,0,0,1,0.18,1,0
2025-09,4383,5,1,0,0,0,0.26,1,0
2025-09,4383,6,2,0,0,0,0.7,2,0
2025-09,4384,1,2,2,0,0,0.38,2,0
2025-09,4384,2,2,1,0,1,0.37,2,0
2025-09,4384,3,1,0,1,0,0.24,1,0
2025-09,4384,6,2,0,0,0,0.42,2,0
2025-09,4398,1,2,1,0,0,0.33,2,0
2025-09,4398,2,1,0,0,0,0.35,1,0
2025-09,4398,3,1,0,0,1,0.12,1,0
2025-09,4398,4,1,0,0,0,0.16,1,0
2025-09,4398,6,1,0,0,0,0.15,1,0
2025-09,4400,1,1,0,0,1,0.14,1,0
2025-09,4400,2,2,0,0,1,0.3,2,0
2025-09,4400,3,2,0,0,0,0.39,2,0
2025-09,4400,4,2,0,1,0,0.37,2,0
2025-09,4400,5,2,0,0,0,0.48,2,0
2025-09,4400,6,1,0,0,0,0.31,1,0
2025-09,4403,1,1,1,0,0,0.21,1,0
2025-09,4403,2,1,0,0,0,0.28,1,0
2025-09,4403,5,1,0,0,1,0.03,1,0
2025-09,4403,6,1,0,0,0,0.19,1,0
2025-09,4407,1,1,1,0,0,0.12,1,0
2025-09,4407,2,1,0,1,0,0.16,1,0
2025-09,4407,3,1,0,1,0,0.13,1,0
2025-09,4407,4,1,0,0,0,0.15,1,0
2025-09,4407,5,1,0,0,0,0.15,1,0
2025-09,4414,1,2,0,0,1,0.42,2,0
2025-09,4414,2,2,1,1,0,0.41,2,1
2025-09,4414,3,1,0,0,0,0,1,0
2025-09,4414,4,2,0,0,1,0.3,2,0
2025-09,4414,5,2,0,0,0,0.75,2,0
2025-09,4414,6,1,0,0,0,0.3,1,0
2025-09,4425,1,1,1,0,0,0.11,1,0
2025-09,4425,2,2,0,2,0,0.52,2,0
2025-09,4425,3,1,0,1,0,0.07,1,0
2025-09,4425,5,2,1,0,1,0.33,2,1
2025-09,4425,6,1,0,0,0,0.35,1,0
2025-09,4458,1,1,1,0,0,0.19,1,0
2025-09,4458,2,2,0,0,1,0.37,2,0
2025-09,4458,4,1,0,0,0,0.08,1,0
2025-09,4458,5,2,0,0,1,0.37,2,0
2025-09,4458,6,1,0,0,0,0.2,1,0
2025-09,4465,1,1,1,0,0,0.19,1,0
2025-09,4465,2,1,0,0,1,0.05,1,0
2025-09,4465,3,1,0,0,0,0.18,1,0
2025-09,4465,4,1,0,0,0,0,0,0
2025-09,4465,6,3,0,0,0,0.91,3,0
2025-09,4467,1,1,1,0,0,0.21,1,0
2025-09,4467,2,1,0,0,1,0.11,1,0
2025-09,4467,3,1,1,0,0,0.18,1,1
2025-09,4467,4,1,0,0,0,0.17,1,0
2025-09,4467,5,1,0,1,0,0.16,1,0
2025-09,4467,6,1,0,1,0,0.16,1,0
2025-09,4470,1,1,0,1,0,0.28,1,0
2025-09,4470,2,2,0,0,1,0.47,2,0
2025-09,4470,3,1,0,0,1,0.06,1,0
2025-09,4470,4,1,0,1,0,0.12,1,0
2025-09,4470,5,1,0,1,0,0.16,1,0
2025-09,4470,6,1,0,1,0,0.27,1,0
2025-09,4473,1,1,0,0,0,0.13,1,0
2025-09,4473,2,3,1,0,2,0.38,3,0
2025-09,4473,3,2,0,2,0,0.32,2,0
2025-09,4473,4,2,1,0,0,0.14,2,0
2025-09,4473,5,1,0,0,1,0.15,1,0
2025-09,4473,6,1,0,1,0,0.07,1,0
2025-09,4478,1,2,1,0,0,0.18,2,0
2025-09,4478,2,2,0,1,1,0.26,2,0
2025-09,4478,3,2,0,0,1,0.23,2,0
2025-09,4478,4,2,0,0,1,0.24,2,0
2025-09,4478,5,1,0,0,1,0.07,1,0
2025-09,4478,6,1,0,0,0,0.19,1,0
2025-09,4486,1,2,0,1,0,0.11,1,0
2025-09,4486,2,2,2,0,0,0.27,2,0
2025-09,4486,3,1,1,0,0,0.14,1,0
2025-09,4486,4,1,0,1,0,0.19,1,0
2025-09,4486,5,1,0,0,0,0.22,1,0
2025-09,4488,2,1,0,0,1,0.31,1,0
2025-09,4488,3,1,1,0,0,0.35,1,1
2025-09,4488,5,1,0,0,0,0.35,1,0
2025-09,4491,1,1,0,1,0,0.13,1,0
2025-09,4491,3,1,0,0,0,0.32,1,0
2025-09,4491,4,1,0,0,1,0.17,1,0
2025-09,4491,5,1,0,0,0,0.15,1,0
2025-09,4495,1,1,1,0,0,0.13,1,0
2025-09,4495,2,2,1,1,0,0.24,2,1
2025-09,4495,3,1,0,0,0,0.16,1,0
2025-09,4495,4,1,1,0,0,0.04,1,1
2025-09,4495,5,2,1,0,0,0.24,2,1
2025-09,4495,6,1,0,0,0,0.11,1,0
2025-09,4500,1,1,1,0,0,0.12,1,0
2025-09,4500,2,1,1,0,0,0.14,1,0
2025-09,4500,3,1,1,0,0,0.15,1,0
2025-09,4500,4,1,1,0,0,0.18,1,1
2025-09,4500,6,1,0,0,1,0.11,1,0
2025-09,4508,1,1,1,0,0,0.31,1,0
2025-09,4508,2,1,0,0,0,0.16,1,0
2025-09,4508,4,1,0,1,0,0.12,1,0
2025-09,4508,5,1,0,0,0,0.19,1,0
2025-09,4508,6,1,0,0,1,0,1,0
2025-09,4509,1,1,1,0,0,0.15,1,0
2025-09,4509,2,1,0,1,0,0.06,1,0
2025-09,4509,3,1,0,1,0,0.31,1,0
2025-09,4509,4,1,0,0,0,0.19,1,0
2025-09,4509,6,1,0,0,0,0.21,1,0
2025-09,4519,1,1,0,1,0,0.29,1,0
2025-09,4519,2,2,0,1,0,0.46,2,0
2025-09,4519,3,2,0,0,0,0.22,2,0
2025-09,4519,4,2,0,1,0,0.44,2,0
2025-09,4519,5,3,3,0,0,0.36,3,2
2025-09,4546,1,3,2,0,0,0.37,3,0
2025-09,4546,2,2,1,0,1,0.41,2,0
2025-09,4546,3,1,1,0,0,0.05,1,0
2025-09,4546,4,1,1,0,0,0.23,1,1
2025-09,4546,6,2,1,0,0,0.3,2,0
2025-09,4574,1,1,0,1,0,0.12,1,0
2025-09,4574,3,1,0,0,0,0.27,1,0
2025-09,4574,4,1,0,0,0,0.19,1,0
2025-09,4574,5,1,0,0,0,0.2,1,0
2025-09,4590,1,4,4,0,0,0.34,4,0
2025-09,4590,2,1,1,0,0,0.16,1,0
2025-09,4590,3,1,0,1,0,0.1,1,0
2025-09,4590,4,1,1,0,0,0.21,1,0
2025-09,4590,6,2,0,0,1,0.49,2,0
2025-09,4598,1,1,1,0,0,0.16,1,0
2025-09,4598,2,1,0,0,1,0.17,1,0
2025-09,4598,3,2,1,1,0,0.19,2,1
2025-09,4598,4,1,1,0,0,0.22,1,1
2025-09,4598,5,1,0,0,1,0.15,1,0
2025-09,4601,1,1,1,0,0,0.14,1,0
2025-09,4601,2,2,1,0,0,0.46,2,0
2025-09,4601,3,2,1,0,1,0.27,2,1
2025-09,4601,4,2,0,0,1,0.23,2,0
2025-09,4601,5,1,0,0,0,0.33,1,0
2025-09,4603,1,1,1,0,0,0.16,1,0
2025-09,4603,3,1,0,0,0,0.15,1,0
2025-09,4603,4,1,0,0,0,0.02,1,0
2025-09,4603,5,1,0,0,1,0.23,1,0
2025-09,4623,1,1,0,0,0,0.12,1,0
2025-09,4623,2,2,1,1,0,0.14,2,0
2025-09,4623,3,1,0,0,0,0.08,1,0
2025-09,4623,4,1,0,0,0,0.24,1,0
2025-09,4623,5,2,0,0,1,0.43,2,0
2025-09,4623,6,1,0,0,0,0.14,1,0
2025-09,4650,1,1,1,0,0,0.12,1,0
2025-09,4650,2,1,0,1,0,0.09,1,0
2025-09,4650,3,1,0,0,0,0.13,1,0
2025-09,4650,4,1,0,1,0,0.22,1,0
2025-09,4650,5,1,0,0,0,0.14,1,0
2025-09,4665,1,1,0,1,0,0.15,1,0
2025-09,4665,2,1,1,0,0,0.18,1,0
2025-09,4665,3,1,0,0,0,0.17,1,0
2025-09,4665,4,1,0,0,1,0.21,1,0
2025-09,4665,5,1,0,0,0,0.23,1,0
2025-09,4679,2,1,0,0,0,0.27,1,0
2025-09,4679,5,1,0,0,0,0.26,1,0
2025-09,4683,2,1,1,0,0,0.13,1,1
2025-09,4683,3,1,0,0,0,0.16,1,0
2025-09,4683,4,1,0,0,0,0.05,1,0
2025-09,4683,6,1,0,0,0,0.06,1,0
2025-09,4693,1,1,1,0,0,0.17,1,0
2025-09,4693,2,1,0,1,0,0.17,1,0
2025-09,4693,3,1,0,0,0,0.16,1,0
2025-09,4693,4,1,0,0,0,0.18,1,0
2025-09,4693,5,1,0,0,1,0.2,1,0
2025-09,4694,1,2,0,1,0,0.55,2,0
2025-09,4694,2,2,0,0,1,0.44,2,0
2025-09,4694,3,2,0,0,1,0.74,2,0
2025-09,4694,4,3,0,3,0,0.56,3,0
2025-09,4694,6,1,0,0,1,0.29,1,0
2025-09,4738,1,3,2,0,1,0.54,3,0
2025-09,4738,2,2,0,0,1,0.3,2,0
2025-09,4738,3,1,0,0,0,0.22,1,0
2025-09,4738,4,1,0,1,0,0.03,1,0
2025-09,4738,5,1,1,0,0,0.14,1,1
2025-09,4738,6,2,0,0,1,0.39,2,0
2025-09,4750,1,1,0,1,0,0.12,1,0
2025-09,4750,2,1,1,0,0,0.04,1,0
2025-09,4750,3,1,0,0,0,0.14,1,0
2025-09,4750,4,2,0,0,1,0.57,2,0
2025-09,4750,6,1,0,0,0,0.32,1,0
2025-09,4752,1,1,0,0,1,0.26,1,0
2025-09,4752,2,1,0,0,1,0.04,1,0
2025-09,4752,3,1,0,0,1,0.19,1,0
2025-09,4752,4,2,0,1,0,0.53,2,0
2025-09,4752,5,1,0,0,1,0.31,1,0
