jcd,date,race,band,points,cost,hit,ret,synth,fair_p,combo,payout,points_n50,cost_n50,hit_n50,ret_n50,fair_p_n50,rank_win
03,2025-11-19,6,head3,20,2000,1,15930,11.31,0.0663,3-4-2,14700,9,900,1,15930,0.0554,34
03,2025-11-19,6,head4,20,2000,0,0,4.82,0.1556,3-4-2,14700,14,1400,0,0,0.1473,34
03,2025-11-19,6,head5,20,2000,0,0,43.96,0.0171,3-4-2,14700,2,200,0,0,0.0043,34
03,2025-11-19,6,head6,20,2000,0,0,110.38,0.0068,3-4-2,14700,0,0,0,0,0.0,34
03,2025-11-19,6,anti_in,100,10000,1,15930,2.53,0.2962,3-4-2,14700,33,3300,1,15930,0.2486,34
03,2025-11-23,6,head1,20,2000,1,780,1.46,0.5128,1-3-5,780,15,1500,1,780,0.5044,1
03,2025-11-23,6,head2,20,2000,0,0,6.66,0.1127,1-3-5,780,8,800,0,0,0.0948,1
03,2025-11-23,6,head3,20,2000,0,0,5.77,0.13,1-3-5,780,11,1100,0,0,0.1179,1
03,2025-11-23,6,head4,20,2000,0,0,25.74,0.0291,1-3-5,780,2,200,0,0,0.0064,1
03,2025-11-23,6,head5,20,2000,0,0,3.53,0.2123,1-3-5,780,14,1400,0,0,0.1997,1
03,2025-11-23,6,head6,20,2000,0,0,131.27,0.0057,1-3-5,780,0,0,0,0,0.0,1
03,2025-11-23,6,anti_in,100,10000,0,0,1.53,0.4898,1-3-5,780,35,3500,0,0,0.4188,1
03,2025-11-24,6,head1,20,2000,1,1070,1.95,0.3856,1-2-4,1070,12,1200,1,1070,0.3723,1
03,2025-11-24,6,head2,20,2000,0,0,3.44,0.2181,1-2-4,1070,12,1200,0,0,0.2107,1
03,2025-11-24,6,head3,20,2000,0,0,12.11,0.0619,1-2-4,1070,7,700,0,0,0.0388,1
03,2025-11-24,6,head4,20,2000,0,0,3.14,0.2385,1-2-4,1070,12,1200,0,0,0.2256,1
03,2025-11-24,6,head5,20,2000,0,0,7.94,0.0945,1-2-4,1070,7,700,0,0,0.0737,1
03,2025-11-24,6,head6,20,2000,0,0,205.68,0.0036,1-2-4,1070,0,0,0,0,0.0,1
03,2025-11-24,6,anti_in,100,10000,0,0,1.22,0.6167,1-2-4,1070,38,3800,0,0,0.5489,1
03,2025-11-25,6,head1,20,2000,0,0,3.5,0.2141,4-1-3,3810,11,1100,0,0,0.1898,14
03,2025-11-25,6,head2,20,2000,0,0,6.24,0.1202,4-1-3,3810,8,800,0,0,0.0884,14
03,2025-11-25,6,head3,20,2000,0,0,2.22,0.3373,4-1-3,3810,14,1400,0,0,0.3136,14
03,2025-11-25,6,head4,20,2000,1,3810,3.03,0.2478,4-1-3,3810,14,1400,1,3810,0.2292,14
03,2025-11-25,6,head5,20,2000,0,0,55.72,0.0135,4-1-3,3810,0,0,0,0,0.0,14
03,2025-11-25,6,head6,20,2000,0,0,10.99,0.0682,4-1-3,3810,3,300,0,0,0.0242,14
03,2025-11-25,6,anti_in,100,10000,1,3810,0.95,0.7871,4-1-3,3810,39,3900,1,3810,0.6554,14
03,2025-11-26,6,head1,20,2000,1,1460,2.56,0.2933,1-4-3,1460,14,1400,1,1460,0.2734,1
03,2025-11-26,6,head2,20,2000,0,0,9.07,0.0827,1-4-3,1460,7,700,0,0,0.0556,1
03,2025-11-26,6,head3,20,2000,0,0,5.44,0.1379,1-4-3,1460,9,900,0,0,0.1045,1
03,2025-11-26,6,head4,20,2000,0,0,1.77,0.4241,1-4-3,1460,20,2000,0,0,0.4241,1
03,2025-11-26,6,head5,20,2000,0,0,17.44,0.043,1-4-3,1460,0,0,0,0,0.0,1
03,2025-11-26,6,head6,20,2000,0,0,36.17,0.0207,1-4-3,1460,0,0,0,0,0.0,1
03,2025-11-26,6,anti_in,100,10000,0,0,1.06,0.7085,1-4-3,1460,36,3600,0,0,0.5842,1
03,2025-11-27,6,head1,20,2000,1,1720,1.91,0.3929,1-2-3,1720,15,1500,1,1720,0.3741,3
03,2025-11-27,6,head2,20,2000,0,0,2.84,0.2644,1-2-3,1720,14,1400,0,0,0.2467,3
03,2025-11-27,6,head3,20,2000,0,0,6.34,0.1184,1-2-3,1720,10,1000,0,0,0.0885,3
03,2025-11-27,6,head4,20,2000,0,0,8.72,0.086,1-2-3,1720,4,400,0,0,0.0357,3
03,2025-11-27,6,head5,20,2000,0,0,39.96,0.0188,1-2-3,1720,0,0,0,0,0.0,3
03,2025-11-27,6,head6,20,2000,0,0,6.22,0.1206,1-2-3,1720,7,700,0,0,0.0812,3
03,2025-11-27,6,anti_in,100,10000,0,0,1.23,0.6081,1-2-3,1720,35,3500,0,0,0.4521,3
03,2025-11-28,6,head1,20,2000,0,0,2.5,0.3003,4-2-1,2830,12,1200,0,0,0.2914,12
03,2025-11-28,6,head2,20,2000,0,0,4.05,0.1852,4-2-1,2830,12,1200,0,0,0.1765,12
03,2025-11-28,6,head3,20,2000,0,0,10.39,0.0722,4-2-1,2830,6,600,0,0,0.0405,12
03,2025-11-28,6,head4,20,2000,1,2830,2.29,0.3281,4-2-1,2830,13,1300,1,2830,0.3068,12
03,2025-11-28,6,head5,20,2000,0,0,6.82,0.1099,4-2-1,2830,7,700,0,0,0.078,12
03,2025-11-28,6,head6,20,2000,0,0,129.57,0.0058,4-2-1,2830,0,0,0,0,0.0,12
03,2025-11-28,6,anti_in,100,10000,1,2830,1.07,0.7012,4-2-1,2830,38,3800,1,2830,0.6019,12
03,2025-12-08,6,head1,20,2000,0,0,2.54,0.2949,5-2-1,20780,13,1300,0,0,0.2822,55
03,2025-12-08,6,head2,20,2000,0,0,4.46,0.168,5-2-1,20780,11,1100,0,0,0.1565,55
03,2025-12-08,6,head3,20,2000,0,0,1.85,0.4053,5-2-1,20780,15,1500,0,0,0.3929,55
03,2025-12-08,6,head4,20,2000,0,0,15.59,0.0481,5-2-1,20780,4,400,0,0,0.0221,55
03,2025-12-08,6,head5,20,2000,1,20780,9.98,0.0751,5-2-1,20780,7,700,0,0,0.055,55
03,2025-12-08,6,head6,20,2000,0,0,72.22,0.0104,5-2-1,20780,0,0,0,0,0.0,55
03,2025-12-08,6,anti_in,100,10000,1,20780,1.06,0.7069,5-2-1,20780,37,3700,0,0,0.6264,55
03,2025-12-09,6,head1,20,2000,0,0,1.78,0.4223,2-3-4,4660,15,1500,0,0,0.408,17
03,2025-12-09,6,head2,20,2000,1,4660,5.13,0.1463,2-3-4,4660,10,1000,1,4660,0.1239,17
03,2025-12-09,6,head3,20,2000,0,0,2.59,0.2893,2-3-4,4660,16,1600,0,0,0.2775,17
03,2025-12-09,6,head4,20,2000,0,0,7.44,0.1008,2-3-4,4660,9,900,0,0,0.074,17
03,2025-12-09,6,head5,20,2000,0,0,23.19,0.0323,2-3-4,4660,0,0,0,0,0.0,17
03,2025-12-09,6,head6,20,2000,0,0,70.27,0.0107,2-3-4,4660,0,0,0,0,0.0,17
03,2025-12-09,6,anti_in,100,10000,1,4660,1.29,0.5794,2-3-4,4660,35,3500,1,4660,0.4755,17
03,2025-12-10,6,head1,20,2000,0,0,2.54,0.2952,3-6-2,2780,15,1500,0,0,0.2783,12
03,2025-12-10,6,head2,20,2000,0,0,2.25,0.334,3-6-2,2780,15,1500,0,0,0.3171,12
03,2025-12-10,6,head3,20,2000,1,2780,3.72,0.2016,3-6-2,2780,12,1200,1,2780,0.178,12
03,2025-12-10,6,head4,20,2000,0,0,21.54,0.0348,3-6-2,2780,0,0,0,0,0.0,12
03,2025-12-10,6,head5,20,2000,0,0,33.63,0.0223,3-6-2,2780,0,0,0,0,0.0,12
03,2025-12-10,6,head6,20,2000,0,0,6.61,0.1135,3-6-2,2780,8,800,0,0,0.0866,12
03,2025-12-10,6,anti_in,100,10000,1,2780,1.06,0.7062,3-6-2,2780,35,3500,1,2780,0.5818,12
03,2025-12-11,6,head1,20,2000,0,0,2.96,0.2531,6-1-2,39000,12,1200,0,0,0.2218,90
03,2025-12-11,6,head2,20,2000,0,0,1.88,0.3981,6-1-2,39000,20,2000,0,0,0.3981,90
03,2025-12-11,6,head3,20,2000,0,0,7.57,0.099,6-1-2,39000,7,700,0,0,0.0588,90
03,2025-12-11,6,head4,20,2000,0,0,4.19,0.1791,6-1-2,39000,11,1100,0,0,0.1381,90
03,2025-12-11,6,head5,20,2000,0,0,20.15,0.0372,6-1-2,39000,0,0,0,0,0.0,90
03,2025-12-11,6,head6,20,2000,1,39000,21.59,0.0347,6-1-2,39000,0,0,0,0,0.0,90
03,2025-12-11,6,anti_in,100,10000,1,39000,1.0,0.7482,6-1-2,39000,38,3800,0,0,0.5949,90
03,2025-12-13,6,head1,12,1200,1,4760,1.83,0.4097,1-4-5,210,12,1200,1,4760,0.4097,22
03,2025-12-13,6,head2,12,1200,0,0,3.55,0.2111,1-4-5,210,12,1200,0,0,0.2111,22
03,2025-12-13,6,head3,12,1200,0,0,3.25,0.2308,1-4-5,210,12,1200,0,0,0.2308,22
03,2025-12-13,6,head4,12,1200,0,0,6.59,0.1139,1-4-5,210,12,1200,0,0,0.1139,22
03,2025-12-13,6,head5,12,1200,0,0,20.39,0.0368,1-4-5,210,2,200,0,0,0.008,22
03,2025-12-14,6,head1,20,2000,0,0,1.68,0.4459,4-5-2,4940,14,1400,0,0,0.4328,20
03,2025-12-14,6,head2,20,2000,0,0,3.04,0.2467,4-5-2,4940,14,1400,0,0,0.2375,20
03,2025-12-14,6,head3,20,2000,0,0,16.26,0.0461,4-5-2,4940,6,600,0,0,0.0276,20
03,2025-12-14,6,head4,20,2000,1,4940,3.39,0.2212,4-5-2,4940,14,1400,1,4940,0.209,20
03,2025-12-14,6,head5,20,2000,0,0,21.83,0.0344,4-5-2,4940,2,200,0,0,0.0097,20
03,2025-12-14,6,head6,20,2000,0,0,81.59,0.0092,4-5-2,4940,0,0,0,0,0.0,20
03,2025-12-14,6,anti_in,100,10000,1,4940,1.35,0.5576,4-5-2,4940,36,3600,1,4940,0.4838,20
03,2025-12-17,6,head1,20,2000,0,0,3.33,0.2254,3-4-2,2660,11,1100,0,0,0.2021,8
03,2025-12-17,6,head2,20,2000,0,0,7.92,0.0947,3-4-2,2660,6,600,0,0,0.0622,8
03,2025-12-17,6,head3,20,2000,1,2660,2.57,0.2914,3-4-2,2660,13,1300,1,2660,0.271,8
03,2025-12-17,6,head4,20,2000,0,0,2.26,0.3314,3-4-2,2660,20,2000,0,0,0.3314,8
03,2025-12-17,6,head5,20,2000,0,0,17.46,0.043,3-4-2,2660,0,0,0,0,0.0,8
03,2025-12-17,6,head6,20,2000,0,0,47.56,0.0158,3-4-2,2660,0,0,0,0,0.0,8
03,2025-12-17,6,anti_in,100,10000,1,2660,0.97,0.7762,3-4-2,2660,39,3900,1,2660,0.6646,8
03,2025-12-18,6,head1,20,2000,0,0,4.74,0.1583,4-3-1,3040,10,1000,0,0,0.1339,8
03,2025-12-18,6,head2,20,2000,0,0,8.39,0.0894,4-3-1,3040,7,700,0,0,0.0584,8
03,2025-12-18,6,head3,20,2000,0,0,1.88,0.3987,4-3-1,3040,13,1300,0,0,0.3696,8
03,2025-12-18,6,head4,20,2000,1,3040,3.15,0.2384,4-3-1,3040,13,1300,1,3040,0.2123,8
03,2025-12-18,6,head5,20,2000,0,0,44.79,0.0167,4-3-1,3040,0,0,0,0,0.0,8
03,2025-12-18,6,head6,20,2000,0,0,7.49,0.1001,4-3-1,3040,7,700,0,0,0.0649,8
03,2025-12-18,6,anti_in,100,10000,1,3040,0.89,0.8435,4-3-1,3040,40,4000,1,3040,0.7052,8
03,2025-12-19,6,head1,20,2000,1,1720,2.0,0.3744,1-2-3,1720,14,1400,1,1720,0.3554,4
03,2025-12-19,6,head2,20,2000,0,0,2.11,0.3556,1-2-3,1720,18,1800,0,0,0.3472,4
03,2025-12-19,6,head3,20,2000,0,0,8.48,0.0885,1-2-3,1720,8,800,0,0,0.0563,4
03,2025-12-19,6,head4,20,2000,0,0,5.38,0.1393,1-2-3,1720,10,1000,0,0,0.1022,4
03,2025-12-19,6,head5,20,2000,0,0,37.49,0.02,1-2-3,1720,0,0,0,0,0.0,4
03,2025-12-19,6,head6,20,2000,0,0,30.19,0.0248,1-2-3,1720,0,0,0,0,0.0,4
03,2025-12-19,6,anti_in,100,10000,0,0,1.19,0.6282,1-2-3,1720,36,3600,0,0,0.5057,4
03,2025-12-20,6,head1,20,2000,1,2620,2.13,0.3519,1-2-5,2620,15,1500,1,2620,0.332,9
03,2025-12-20,6,head2,20,2000,0,0,6.55,0.1145,1-2-5,2620,8,800,0,0,0.0768,9
03,2025-12-20,6,head3,20,2000,0,0,8.18,0.0917,1-2-5,2620,5,500,0,0,0.0403,9
03,2025-12-20,6,head4,20,2000,0,0,2.79,0.269,1-2-5,2620,12,1200,0,0,0.2355,9
03,2025-12-20,6,head5,20,2000,0,0,5.04,0.1488,1-2-5,2620,10,1000,0,0,0.1114,9
03,2025-12-20,6,head6,20,2000,0,0,29.7,0.0253,1-2-5,2620,0,0,0,0,0.0,9
03,2025-12-20,6,anti_in,100,10000,0,0,1.16,0.6492,1-2-5,2620,35,3500,0,0,0.4639,9
03,2025-12-21,6,head1,20,2000,1,1570,1.02,0.732,1-6-2,1570,20,2000,1,1570,0.732,5
03,2025-12-21,6,head2,20,2000,0,0,6.3,0.119,1-6-2,1570,11,1100,0,0,0.1089,5
03,2025-12-21,6,head3,20,2000,0,0,9.21,0.0814,1-6-2,1570,10,1000,0,0,0.0719,5
03,2025-12-21,6,head4,20,2000,0,0,42.61,0.0176,1-6-2,1570,2,200,0,0,0.0035,5
03,2025-12-21,6,head5,20,2000,0,0,91.62,0.0082,1-6-2,1570,0,0,0,0,0.0,5
03,2025-12-21,6,head6,20,2000,0,0,16.14,0.0465,1-6-2,1570,7,700,0,0,0.0375,5
03,2025-12-21,6,anti_in,100,10000,0,0,2.75,0.2727,1-6-2,1570,30,3000,0,0,0.2218,5
03,2025-12-25,6,head1,20,2000,0,0,2.93,0.2557,3-1-6,2080,16,1600,0,0,0.2346,4
03,2025-12-25,6,head2,20,2000,0,0,9.0,0.0833,3-1-6,2080,3,300,0,0,0.0238,4
03,2025-12-25,6,head3,20,2000,1,2080,1.8,0.417,3-1-6,2080,20,2000,1,2080,0.417,4
03,2025-12-25,6,head4,20,2000,0,0,7.78,0.0964,3-1-6,2080,5,500,0,0,0.0407,4
03,2025-12-25,6,head5,20,2000,0,0,6.47,0.1159,3-1-6,2080,6,600,0,0,0.064,4
03,2025-12-25,6,head6,20,2000,0,0,22.57,0.0332,3-1-6,2080,0,0,0,0,0.0,4
03,2025-12-25,6,anti_in,100,10000,1,2080,1.01,0.7459,3-1-6,2080,34,3400,1,2080,0.5456,4
03,2025-12-26,6,head1,20,2000,0,0,6.87,0.1091,4-3-5,3510,9,900,0,0,0.0931,16
03,2025-12-26,6,head2,20,2000,0,0,2.47,0.3033,4-3-5,3510,13,1300,0,0,0.2888,16
03,2025-12-26,6,head3,20,2000,0,0,3.93,0.1907,4-3-5,3510,10,1000,0,0,0.1741,16
03,2025-12-26,6,head4,20,2000,1,3510,2.11,0.356,4-3-5,3510,15,1500,1,3510,0.3431,16
03,2025-12-26,6,head5,20,2000,0,0,21.91,0.0342,4-3-5,3510,3,300,0,0,0.0129,16
03,2025-12-26,6,head6,20,2000,0,0,94.66,0.0079,4-3-5,3510,0,0,0,0,0.0,16
03,2025-12-26,6,anti_in,100,10000,1,3510,0.84,0.8921,4-3-5,3510,41,4100,1,3510,0.8188,16
03,2025-12-27,6,head1,20,2000,0,0,3.82,0.1965,2-4-3,2010,10,1000,0,0,0.1603,2
03,2025-12-27,6,head2,20,2000,1,2010,3.66,0.205,2-4-3,2010,10,1000,1,2010,0.1686,2
03,2025-12-27,6,head3,20,2000,0,0,3.61,0.2078,2-4-3,2010,10,1000,0,0,0.1654,2
03,2025-12-27,6,head4,20,2000,0,0,2.29,0.3277,2-4-3,2010,20,2000,0,0,0.3277,2
03,2025-12-27,6,head5,20,2000,0,0,19.81,0.0379,2-4-3,2010,0,0,0,0,0.0,2
03,2025-12-27,6,head6,20,2000,0,0,28.3,0.0265,2-4-3,2010,0,0,0,0,0.0,2
03,2025-12-27,6,anti_in,100,10000,1,2010,0.93,0.8048,2-4-3,2010,40,4000,1,2010,0.6616,2
03,2025-12-28,6,head1,20,2000,0,0,1.93,0.3885,5-6-2,2710,16,1600,0,0,0.3793,10
03,2025-12-28,6,head2,20,2000,0,0,15.57,0.0482,5-6-2,2710,4,400,0,0,0.0205,10
03,2025-12-28,6,head3,20,2000,0,0,9.44,0.0795,5-6-2,2710,8,800,0,0,0.0577,10
03,2025-12-28,6,head4,20,2000,0,0,32.18,0.0233,5-6-2,2710,0,0,0,0,0.0,10
03,2025-12-28,6,head5,20,2000,1,2710,1.91,0.3928,5-6-2,2710,16,1600,1,2710,0.3819,10
03,2025-12-28,6,head6,20,2000,0,0,10.79,0.0695,5-6-2,2710,6,600,0,0,0.0489,10
03,2025-12-28,6,anti_in,100,10000,1,2710,1.22,0.6133,5-6-2,2710,34,3400,1,2710,0.509,10
03,2025-12-29,6,head1,20,2000,0,0,2.26,0.3315,4-3-5,27650,12,1200,0,0,0.3137,65
03,2025-12-29,6,head2,20,2000,0,0,2.08,0.3599,4-3-5,27650,13,1300,0,0,0.3442,65
03,2025-12-29,6,head3,20,2000,0,0,8.04,0.0933,4-3-5,27650,10,1000,0,0,0.0758,65
03,2025-12-29,6,head4,20,2000,1,27650,10.08,0.0744,4-3-5,27650,6,600,0,0,0.0449,65
03,2025-12-29,6,head5,20,2000,0,0,5.7,0.1316,4-3-5,27650,9,900,0,0,0.1012,65
03,2025-12-29,6,head6,20,2000,0,0,66.94,0.0112,4-3-5,27650,0,0,0,0,0.0,65
03,2025-12-29,6,anti_in,100,10000,1,27650,1.12,0.6704,4-3-5,27650,38,3800,0,0,0.5661,65
03,2026-01-02,6,head1,20,2000,0,0,3.32,0.2259,2-1-4,1200,14,1400,0,0,0.2087,2
03,2026-01-02,6,head2,20,2000,1,1200,1.77,0.4231,2-1-4,1200,19,1900,1,1200,0.4192,2
03,2026-01-02,6,head3,20,2000,0,0,19.4,0.0387,2-1-4,1200,1,100,0,0,0.0048,2
03,2026-01-02,6,head4,20,2000,0,0,3.14,0.2391,2-1-4,1200,14,1400,0,0,0.2207,2
03,2026-01-02,6,head5,20,2000,0,0,16.71,0.0449,2-1-4,1200,2,200,0,0,0.0109,2
03,2026-01-02,6,head6,20,2000,0,0,25.11,0.0299,2-1-4,1200,0,0,0,0,0.0,2
03,2026-01-02,6,anti_in,100,10000,1,1200,0.97,0.7756,2-1-4,1200,36,3600,1,1200,0.6556,2
03,2026-01-03,6,head1,20,2000,0,0,3.97,0.1891,2-4-6,11940,10,1000,0,0,0.1474,52
03,2026-01-03,6,head2,20,2000,1,11940,7.07,0.106,2-4-6,11940,6,600,0,0,0.0588,52
03,2026-01-03,6,head3,20,2000,0,0,1.85,0.4061,2-4-6,11940,19,1900,0,0,0.4,52
03,2026-01-03,6,head4,20,2000,0,0,2.91,0.2576,2-4-6,11940,15,1500,0,0,0.2288,52
03,2026-01-03,6,head5,20,2000,0,0,31.44,0.0239,2-4-6,11940,0,0,0,0,0.0,52
03,2026-01-03,6,head6,20,2000,0,0,40.08,0.0187,2-4-6,11940,0,0,0,0,0.0,52
03,2026-01-03,6,anti_in,100,10000,1,11940,0.92,0.8123,2-4-6,11940,40,4000,0,0,0.6876,52
03,2026-01-04,6,head1,20,2000,0,0,1.67,0.449,2-1-3,1190,16,1600,0,0,0.4382,3
03,2026-01-04,6,head2,20,2000,1,1190,2.59,0.2896,2-1-3,1190,14,1400,1,1190,0.2746,3
03,2026-01-04,6,head3,20,2000,0,0,3.93,0.1906,2-1-3,1190,15,1500,0,0,0.1798,3
03,2026-01-04,6,head4,20,2000,0,0,32.02,0.0234,2-1-3,1190,0,0,0,0,0.0,3
03,2026-01-04,6,head5,20,2000,0,0,19.03,0.0394,2-1-3,1190,5,500,0,0,0.0211,3
03,2026-01-04,6,head6,20,2000,0,0,73.65,0.0102,2-1-3,1190,0,0,0,0,0.0,3
03,2026-01-04,6,anti_in,100,10000,1,1190,1.36,0.5533,2-1-3,1190,34,3400,1,1190,0.4755,3
03,2026-01-05,6,head1,20,2000,0,0,3.92,0.1912,3-2-5,6750,9,900,0,0,0.1444,31
03,2026-01-05,6,head2,20,2000,0,0,2.38,0.3145,3-2-5,6750,14,1400,0,0,0.2959,31
03,2026-01-05,6,head3,20,2000,1,6750,7.4,0.1014,3-2-5,6750,6,600,1,6750,0.0552,31
03,2026-01-05,6,head4,20,2000,0,0,4.04,0.1857,3-2-5,6750,10,1000,0,0,0.1489,31
03,2026-01-05,6,head5,20,2000,0,0,3.9,0.1924,3-2-5,6750,11,1100,0,0,0.155,31
03,2026-01-05,6,head6,20,2000,0,0,47.2,0.0159,3-2-5,6750,0,0,0,0,0.0,31
03,2026-01-05,6,anti_in,100,10000,1,6750,0.93,0.8099,3-2-5,6750,41,4100,1,6750,0.655,31
03,2026-01-06,6,head1,20,2000,0,0,2.11,0.3553,5-1-2,30360,18,1800,0,0,0.346,78
03,2026-01-06,6,head2,20,2000,0,0,3.5,0.2141,5-1-2,30360,13,1300,0,0,0.1848,78
03,2026-01-06,6,head3,20,2000,0,0,2.5,0.3004,5-1-2,30360,19,1900,0,0,0.2957,78
03,2026-01-06,6,head4,20,2000,0,0,20.83,0.036,5-1-2,30360,0,0,0,0,0.0,78
03,2026-01-06,6,head5,20,2000,1,30360,17.13,0.0438,5-1-2,30360,0,0,0,0,0.0,78
03,2026-01-06,6,head6,20,2000,0,0,14.55,0.0516,5-1-2,30360,0,0,0,0,0.0,78
03,2026-01-06,6,anti_in,100,10000,1,30360,1.16,0.6458,5-1-2,30360,32,3200,0,0,0.4805,78
03,2026-01-07,6,head1,20,2000,0,0,2.73,0.2747,2-6-5,16290,18,1800,0,0,0.2633,84
03,2026-01-07,6,head2,20,2000,1,16290,5.3,0.1416,2-6-5,16290,9,900,0,0,0.088,84
03,2026-01-07,6,head3,20,2000,0,0,7.15,0.105,2-6-5,16290,1,100,0,0,0.0102,84
03,2026-01-07,6,head4,20,2000,0,0,2.84,0.2645,2-6-5,16290,13,1300,0,0,0.2202,84
03,2026-01-07,6,head5,20,2000,0,0,4.58,0.1636,2-6-5,16290,9,900,0,0,0.1057,84
03,2026-01-07,6,head6,20,2000,0,0,14.6,0.0514,2-6-5,16290,0,0,0,0,0.0,84
03,2026-01-07,6,anti_in,100,10000,1,16290,1.03,0.7261,2-6-5,16290,32,3200,0,0,0.4241,84
03,2026-01-12,6,head1,20,2000,1,7480,3.2,0.2343,1-5-4,7480,11,1100,1,7480,0.2159,33
03,2026-01-12,6,head2,20,2000,0,0,3.78,0.1985,1-5-4,7480,12,1200,0,0,0.1892,33
03,2026-01-12,6,head3,20,2000,0,0,6.93,0.1082,1-5-4,7480,9,900,0,0,0.0899,33
03,2026-01-12,6,head4,20,2000,0,0,1.93,0.3883,1-5-4,7480,13,1300,0,0,0.3703,33
03,2026-01-12,6,head5,20,2000,0,0,11.67,0.0643,1-5-4,7480,5,500,0,0,0.0402,33
03,2026-01-12,6,head6,20,2000,0,0,87.57,0.0086,1-5-4,7480,0,0,0,0,0.0,33
03,2026-01-12,6,anti_in,100,10000,0,0,0.98,0.7678,1-5-4,7480,39,3900,0,0,0.6896,33
03,2026-01-14,6,head1,20,2000,0,0,1.6,0.4687,5-1-3,8360,16,1600,0,0,0.4556,28
03,2026-01-14,6,head2,20,2000,0,0,4.97,0.1511,5-1-3,8360,10,1000,0,0,0.126,28
03,2026-01-14,6,head3,20,2000,0,0,2.83,0.2646,5-1-3,8360,17,1700,0,0,0.2539,28
03,2026-01-14,6,head4,20,2000,0,0,24.52,0.0306,5-1-3,8360,0,0,0,0,0.0,28
03,2026-01-14,6,head5,20,2000,1,8360,10.41,0.072,5-1-3,8360,7,700,1,8360,0.0453,28
03,2026-01-14,6,head6,20,2000,0,0,48.51,0.0155,5-1-3,8360,0,0,0,0,0.0,28
03,2026-01-14,6,anti_in,100,10000,1,8360,1.41,0.5337,5-1-3,8360,34,3400,1,8360,0.4252,28
03,2026-01-15,6,head1,20,2000,1,5890,1.51,0.4957,1-5-2,5890,14,1400,1,5890,0.4851,22
03,2026-01-15,6,head2,20,2000,0,0,3.07,0.2444,1-5-2,5890,13,1300,0,0,0.2331,22
03,2026-01-15,6,head3,20,2000,0,0,11.03,0.068,1-5-2,5890,9,900,0,0,0.0542,22
03,2026-01-15,6,head4,20,2000,0,0,4.84,0.155,1-5-2,5890,11,1100,0,0,0.1383,22
03,2026-01-15,6,head5,20,2000,0,0,23.9,0.0314,1-5-2,5890,3,300,0,0,0.0111,22
03,2026-01-15,6,head6,20,2000,0,0,99.49,0.0075,1-5-2,5890,0,0,0,0,0.0,22
03,2026-01-15,6,anti_in,100,10000,0,0,1.48,0.5064,1-5-2,5890,36,3600,0,0,0.4368,22
03,2026-01-23,6,head1,20,2000,0,0,1.93,0.3893,2-1-5,1080,14,1400,0,0,0.3787,2
03,2026-01-23,6,head2,20,2000,1,1080,2.2,0.3407,2-1-5,1080,15,1500,1,1080,0.3324,2
03,2026-01-23,6,head3,20,2000,0,0,13.87,0.0541,2-1-5,1080,4,400,0,0,0.02,2
03,2026-01-23,6,head4,20,2000,0,0,6.55,0.1145,2-1-5,1080,9,900,0,0,0.0886,2
03,2026-01-23,6,head5,20,2000,0,0,7.95,0.0944,2-1-5,1080,8,800,0,0,0.0714,2
03,2026-01-23,6,head6,20,2000,0,0,88.2,0.0085,2-1-5,1080,0,0,0,0,0.0,2
03,2026-01-23,6,anti_in,100,10000,1,1080,1.23,0.6121,2-1-5,1080,36,3600,1,1080,0.5124,2
03,2026-01-24,6,head1,20,2000,1,33520,3.33,0.2252,1-2-6,33520,12,1200,0,0,0.2168,53
03,2026-01-24,6,head2,20,2000,0,0,2.02,0.372,1-2-6,33520,13,1300,0,0,0.3635,53
03,2026-01-24,6,head3,20,2000,0,0,8.17,0.0918,1-2-6,33520,8,800,0,0,0.0798,53
03,2026-01-24,6,head4,20,2000,0,0,43.78,0.0171,1-2-6,33520,0,0,0,0,0.0,53
03,2026-01-24,6,head5,20,2000,0,0,2.58,0.2912,1-2-6,33520,17,1700,0,0,0.2868,53
03,2026-01-24,6,head6,20,2000,0,0,148.73,0.005,1-2-6,33520,0,0,0,0,0.0,53
03,2026-01-24,6,anti_in,100,10000,0,0,0.97,0.7771,1-2-6,33520,38,3800,0,0,0.7301,53
03,2026-01-25,6,head1,20,2000,0,0,1.77,0.4243,4-5-6,20510,15,1500,0,0,0.4066,57
03,2026-01-25,6,head2,20,2000,0,0,10.84,0.0692,4-5-6,20510,6,600,0,0,0.0461,57
03,2026-01-25,6,head3,20,2000,0,0,2.13,0.3522,4-5-6,20510,18,1800,0,0,0.3446,57
03,2026-01-25,6,head4,20,2000,1,20510,6.23,0.1205,4-5-6,20510,11,1100,0,0,0.0952,57
03,2026-01-25,6,head5,20,2000,0,0,39.78,0.0189,4-5-6,20510,0,0,0,0,0.0,57
03,2026-01-25,6,head6,20,2000,0,0,44.29,0.0169,4-5-6,20510,0,0,0,0,0.0,57
03,2026-01-25,6,anti_in,100,10000,1,20510,1.3,0.5776,4-5-6,20510,35,3500,0,0,0.4859,57
03,2026-01-26,6,head1,20,2000,0,0,1.23,0.6106,4-6-5,220,17,1700,0,0,0.6048,48
03,2026-01-26,6,head2,20,2000,0,0,4.21,0.178,4-6-5,220,11,1100,0,0,0.1673,48
03,2026-01-26,6,head3,20,2000,0,0,19.33,0.0388,4-6-5,220,6,600,0,0,0.0252,48
03,2026-01-26,6,head4,20,2000,1,27730,4.77,0.1572,4-6-5,220,16,1600,1,27730,0.1503,48
